EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
23439,ATP1B4,MedConf,Yes,"Thyroid hormone synthesis, cAMP signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Protein digestion and absorption, Insulin secretion, Adrenergic signaling in cardiomyocytes","ATP1B3, SNW1, SMAD4, ATP1A3, ATP1B2","Adrenergic signaling in cardiomyocytes (3), Insulin secretion (3), Protein digestion and absorption (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), cAMP signaling pathway (3), Thyroid hormone synthesis (3), AGE-RAGE signaling pathway in diabetic complications (1), Notch signaling pathway (1), Spliceosome (1)"
487,ATP2A1,MedConf,Yes,,"CACNB4, CACNA1C, CACNA2D1, NOTCH4","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), GnRH signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), Renin secretion (1), cAMP signaling pathway (1)"
492,ATP2B3,MedConf,Yes,"cAMP signaling pathway, Adrenergic signaling in cardiomyocytes",,
537,ATP6AP1,HighConf,Yes,Phagosome,"TF, ATP6V0A4, TCIRG1, ATP6V1B2, PPA1","Synaptic vesicle cycle (3), Phagosome (3)"
50617,ATP6V0A4,HighConf,Yes,"Phagosome, Synaptic vesicle cycle","TCIRG1, ATP6V1B2, PPA1, ATP6AP1, TF","Phagosome (3), Synaptic vesicle cycle (2)"
8992,ATP6V0E1,HighConf,Yes,"Phagosome, Synaptic vesicle cycle",,
526,ATP6V1B2,HighConf,Yes,"Phagosome, Synaptic vesicle cycle","WDR5, TUBA1A, UBE2V2, LAMTOR2, PPA1, ATP6AP1, TF, EEF1E1, ZFYVE19, YIF1B, ATP6V0A4, WDR61, SRXN1, TCIRG1","Phagosome (4), Synaptic vesicle cycle (2)"
552,AVPR1A,MedConf,Yes,Neuroactive ligand-receptor interaction,"TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, CXCL8, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1","Neuroactive ligand-receptor interaction (7), Relaxin signaling pathway (5), Chemokine signaling pathway (5), AGE-RAGE signaling pathway in diabetic complications (3), Ras signaling pathway (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (2), Regulation of actin cytoskeleton (2), TNF signaling pathway (2), Cytokine-cytokine receptor interaction (2), Toll-like receptor signaling pathway (2), Serotonergic synapse (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Renin secretion (1), Long-term depression (1), Insulin secretion (1), Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Rap1 signaling pathway (1)"
27077,B9D1,MedConf,Yes,,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
573,BAG1,MedConf,Yes,,"NXF1, JUN, PSMC1, HSPA5","Thyroid hormone synthesis (1), Proteasome (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), RNA transport (1)"
22893,BAHD1,MedConf,Yes,,"HDAC2, SUV39H1","Lysine degradation (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
25805,BAMBI,MedConf,Yes,,"BMP7, BMPR1B",Cytokine-cytokine receptor interaction (2)
9031,BAZ1B,MedConf,Yes,,"SF3B1, KAT2B","Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Spliceosome (1)"
10286,BCAS2,MedConf,Yes,Spliceosome,"SF3B6, NCSTN, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, PRPF8, PRPF31, PSMD3, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, RBM39, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, ACIN1, HNRNPH1","Spliceosome (23), RNA transport (2), Notch signaling pathway (2), Proteasome (1)"
598,BCL2L1,HighConf,Yes,"NF-kappa B signaling pathway, PI3K-Akt signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, Jak-STAT signaling pathway","STAT1, PRKAR2B, NMI, DIABLO, PMAIP1","Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
602,BCL3,MedConf,Yes,TNF signaling pathway,RELA,"Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
623,BDKRB1,MedConf,Yes,"Regulation of actin cytoskeleton, Neuroactive ligand-receptor interaction","TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4","Neuroactive ligand-receptor interaction (16), Chemokine signaling pathway (13), Cytokine-cytokine receptor interaction (9), Relaxin signaling pathway (7), cAMP signaling pathway (7), PI3K-Akt signaling pathway (4), Serotonergic synapse (4), AGE-RAGE signaling pathway in diabetic complications (3), Toll-like receptor signaling pathway (3), Rap1 signaling pathway (3), Sphingolipid signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Regulation of actin cytoskeleton (2), Renin secretion (2), Long-term depression (2), GnRH signaling pathway (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1)"
624,BDKRB2,MedConf,Yes,"Regulation of actin cytoskeleton, Neuroactive ligand-receptor interaction, Sphingolipid signaling pathway",,
51272,BET1L,MedConf,Yes,,"DYNC1H1, STX18, DCTN4, DYNC1I2, DYNLL1, DYNC1I1, DYNC2LI1, STX1B","Vasopressin-regulated water reabsorption (6), Phagosome (4), Synaptic vesicle cycle (1)"
633,BGN,MedConf,Yes,,TGFB2,"AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
8553,BHLHE40,MedConf,Yes,,CSNK2A2,NF-kappa B signaling pathway (1)
332,BIRC5,MedConf,Yes,,"ITGA1, RANBP2, PPP2R5E, SUMO3, PSMA3, RANGAP1, PPP2CB, RAE1, NUP43, UBE2I, ITGB1, CDC42, NUP155, MAX, NUP188, PPP2R5A","RNA transport (8), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Focal adhesion (3), Regulation of actin cytoskeleton (3), MAPK signaling pathway (2), Rap1 signaling pathway (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Phagosome (1), NF-kappa B signaling pathway (1), Long-term depression (1), Proteasome (1), Hematopoietic cell lineage (1)"
2647,BLOC1S1,MedConf,Yes,,CLTC,Synaptic vesicle cycle (1)
655,BMP7,MedConf,Yes,Cytokine-cytokine receptor interaction,"BMPR1B, SMAD6, SMAD1, BAMBI",Cytokine-cytokine receptor interaction (1)
658,BMPR1B,MedConf,Yes,Cytokine-cytokine receptor interaction,"SMAD6, MAP3K7, SMAD4, SMAD1, BAMBI, TF, BMP7, TRPC6","Cytokine-cytokine receptor interaction (1), AGE-RAGE signaling pathway in diabetic complications (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
9790,BMS1,HighConf,Yes,,"RPP25, RPP40",RNA transport (2)
673,BRAF,MedConf,Yes,"Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, Focal adhesion, Serotonergic synapse, Long-term depression","KRAS, MRAS, BRAP, PPP2R5E, PPP2CB, PEBP1, YWHAH, SFN, VCL, YWHAG, FGA, RAP1A, PPP2R5A, LAMTOR2, MAP2K6","PI3K-Akt signaling pathway (6), Rap1 signaling pathway (4), MAPK signaling pathway (4), Sphingolipid signaling pathway (4), Ras signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), Regulation of actin cytoskeleton (3), GnRH signaling pathway (2), Fc epsilon RI signaling pathway (2), Focal adhesion (2), Chemokine signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Long-term depression (2), Osteoclast differentiation (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), cAMP signaling pathway (1), T cell receptor signaling pathway (1), Serotonergic synapse (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
8315,BRAP,MedConf,Yes,Ras signaling pathway,"RPS27A, UBB, UBC, BRAF, KRAS, MRAS","Rap1 signaling pathway (3), MAPK signaling pathway (3), Regulation of actin cytoskeleton (3), Ras signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Chemokine signaling pathway (2), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), PI3K-Akt signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1)"
675,BRCA2,MedConf,Yes,,"POLD3, POLD4, PCNA, POLE",Base excision repair (4)
151888,BTLA,MedConf,Yes,,PTPN6,"Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1)"
701,BUB1B,MedConf,Yes,,"PSMF1, PPP2R5A, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, RANGAP1, PSMA4, PPP2CB, RAE1, NUP43, CDC42","Proteasome (23), RNA transport (4), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), Long-term depression (1)"
9256,BZRAP1,MedConf,Yes,,"SYT1, STX1A, SLC18A2","Synaptic vesicle cycle (3), Serotonergic synapse (1), Insulin secretion (1)"
83608,C18orf21,MedConf,Yes,,RPP25,RNA transport (1)
717,C2,HighConf,Yes,,SF3B2,Spliceosome (1)
727,C5,MedConf,Yes,,"GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A, FPR3, NPBWR2, HCAR2, OPRM1, RLN3, S1PR2, GNG3, GNG10","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (11), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Ras signaling pathway (2), Sphingolipid signaling pathway (2), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Rap1 signaling pathway (2), Renin secretion (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
203228,C9orf72,HighConf,Yes,,EIF2S2,RNA transport (1)
91768,CABLES1,HighConf,Yes,,CTNND1,Rap1 signaling pathway (1)
775,CACNA1C,MedConf,Yes,"MAPK signaling pathway, cAMP signaling pathway, Renin secretion, Serotonergic synapse, Insulin secretion, Adrenergic signaling in cardiomyocytes, GnRH signaling pathway","PPP2CB, CACNA2D2, GNG3, GNG10, CACNA2D1, PPP2R5A, GNAI3, STX1A, GNAO1, NCAM1, CATSPERB, SMDT1, ATP2A1, CATSPERG, CACNB4, SYT5, PPP2R5E","Adrenergic signaling in cardiomyocytes (7), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Serotonergic synapse (4), Relaxin signaling pathway (4), MAPK signaling pathway (3), Long-term depression (3), Chemokine signaling pathway (3), Rap1 signaling pathway (2), Ras signaling pathway (2), Insulin secretion (1), Synaptic vesicle cycle (1), Renin secretion (1), cAMP signaling pathway (1)"
781,CACNA2D1,HighConf,Yes,"MAPK signaling pathway, Adrenergic signaling in cardiomyocytes","PPP2R5A, CATSPERB, SMDT1, ATP2A1, CATSPERG, CACNB4, PPP2R5E, CACNA1C, PPP2CB, NDUFS4","Adrenergic signaling in cardiomyocytes (5), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), MAPK signaling pathway (2), Long-term depression (1), GnRH signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), Renin secretion (1), cAMP signaling pathway (1)"
9254,CACNA2D2,MedConf,Yes,"MAPK signaling pathway, Adrenergic signaling in cardiomyocytes","GNG3, GNG10, PPP2R5A, STX1A, CACNB4, SYT5, PPP2R5E, CACNA1C, PPP2CB","Adrenergic signaling in cardiomyocytes (5), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (3), Serotonergic synapse (3), Insulin secretion (2), MAPK signaling pathway (2), Ras signaling pathway (2), Relaxin signaling pathway (2), Chemokine signaling pathway (2), Long-term depression (1), GnRH signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Synaptic vesicle cycle (1)"
785,CACNB4,HighConf,Yes,"MAPK signaling pathway, Adrenergic signaling in cardiomyocytes","PPP2R5E, CACNA1C, PPP2CB, CACNA2D2, CACNA2D1, PPP2R5A, NCAM1, CATSPERB, SMDT1, ATP2A1, CATSPERG","Adrenergic signaling in cardiomyocytes (6), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), MAPK signaling pathway (3), Long-term depression (1), GnRH signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), Renin secretion (1), cAMP signaling pathway (1)"
799,CALCR,MedConf,Yes,"Osteoclast differentiation, Neuroactive ligand-receptor interaction","RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R","Neuroactive ligand-receptor interaction (9), cAMP signaling pathway (5), Relaxin signaling pathway (5), Serotonergic synapse (3), Renin secretion (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1)"
811,CALR,MedConf,Yes,Phagosome,"P4HB, PCNA, HSPA5, PDIA3, APOB, TAP1, INHA, MSR1, VCP, PTGES3, HSP90B1","Thyroid hormone synthesis (2), Phagosome (2), PI3K-Akt signaling pathway (1), Base excision repair (1)"
824,CAPN2,MedConf,Yes,Focal adhesion,"CAPNS2, PXN, ITGB1, ITGA1","Focal adhesion (3), Regulation of actin cytoskeleton (3), PI3K-Akt signaling pathway (2), Hematopoietic cell lineage (1), Phagosome (1), Rap1 signaling pathway (1), Chemokine signaling pathway (1)"
84290,CAPNS2,MedConf,Yes,,CAPN2,Focal adhesion (1)
84433,CARD11,MedConf,Yes,"NF-kappa B signaling pathway, T cell receptor signaling pathway","IKBKB, MAP3K7, NFKBIB, RELA, PDPK1, NFKBIE","T cell receptor signaling pathway (6), RIG-I-like receptor signaling pathway (4), NOD-like receptor signaling pathway (4), PI3K-Akt signaling pathway (3), Chemokine signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), MAPK signaling pathway (3), Toll-like receptor signaling pathway (3), NF-kappa B signaling pathway (3), Sphingolipid signaling pathway (2), Ras signaling pathway (2), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
831,CAST,MedConf,Yes,,"ITGA1, PXN, ITGB1","Focal adhesion (3), Regulation of actin cytoskeleton (3), PI3K-Akt signaling pathway (2), Phagosome (1), Rap1 signaling pathway (1), Chemokine signaling pathway (1), Hematopoietic cell lineage (1)"
79820,CATSPERB,MedConf,Yes,,"CACNB4, CACNA1C, CACNA2D1","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), GnRH signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), Renin secretion (1), cAMP signaling pathway (1)"
57828,CATSPERG,MedConf,Yes,,"CACNB4, CACNA1C, CACNA2D1","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), GnRH signaling pathway (1), Insulin secretion (1), Serotonergic synapse (1), Renin secretion (1), cAMP signaling pathway (1)"
859,CAV3,MedConf,Yes,Focal adhesion,"SNTG1, ITGB1, EGFR, PDGFRA, DYSF","Focal adhesion (3), Rap1 signaling pathway (3), Regulation of actin cytoskeleton (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (2), MAPK signaling pathway (2), Cytokine-cytokine receptor interaction (2), GnRH signaling pathway (1), Relaxin signaling pathway (1), Phagosome (1)"
55749,CCAR1,HighConf,Yes,,"PCNA, XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, DYNC1I2, LSM4, PPIH, PRPF8, PRPF31","Spliceosome (23), Phagosome (1), Vasopressin-regulated water reabsorption (1), RNA transport (1), Notch signaling pathway (1), Base excision repair (1)"
93233,CCDC114,MedConf,Yes,,"DYNC1H1, DCTN4, DYNLL1, DYNC1I1, DYNC2LI1","Vasopressin-regulated water reabsorption (5), Phagosome (2)"
151903,CCDC12,HighConf,Yes,Spliceosome,,
55704,CCDC88A,MedConf,Yes,,YWHAH,PI3K-Akt signaling pathway (1)
