EntrezID,PathwayID,PathwayName,GeneSymbol
66789,1100,Metabolic pathways,Alg14
66812,1100,Metabolic pathways,Ppcdc
66885,1100,Metabolic pathways,Acadsb
66902,1100,Metabolic pathways,Mtap
66904,1100,Metabolic pathways,Pccb
66916,1100,Metabolic pathways,Ndufb7
66925,1100,Metabolic pathways,Sdhd
66945,1100,Metabolic pathways,Sdha
66948,1100,Metabolic pathways,Acad8
66966,1100,Metabolic pathways,Trit1
66979,1100,Metabolic pathways,Pole4
66988,1100,Metabolic pathways,Lap3
67003,1100,Metabolic pathways,Uqcrc2
67005,1100,Metabolic pathways,Polr3k
67054,1100,Metabolic pathways,Paics
67065,1100,Metabolic pathways,Polr3d
67073,1100,Metabolic pathways,Pi4k2b
67078,1100,Metabolic pathways,Pgp
67092,1100,Metabolic pathways,Gatm
67126,1100,Metabolic pathways,Atp5e
67130,1100,Metabolic pathways,Ndufa6
67164,1100,Metabolic pathways,Lipt2
67216,1100,Metabolic pathways,Mboat2
67264,1100,Metabolic pathways,Ndufb8
67273,1100,Metabolic pathways,Ndufa10
67292,1100,Metabolic pathways,Pigc
67311,1100,Metabolic pathways,Nanp
67375,1100,Metabolic pathways,Qprt
67417,1100,Metabolic pathways,Ears2
67486,1100,Metabolic pathways,Polr3g
67512,1100,Metabolic pathways,Agpat2
67530,1100,Metabolic pathways,Uqcrb
67555,1100,Metabolic pathways,4933434I20Rik
67556,1100,Metabolic pathways,Pigm
67569,1100,Metabolic pathways,Mgat4c
67574,1100,Metabolic pathways,Alg13
67680,1100,Metabolic pathways,Sdhb
67689,1100,Metabolic pathways,Aldh3b1
67710,1100,Metabolic pathways,Polr2g
67717,1100,Metabolic pathways,Lipf
67800,1100,Metabolic pathways,Dgat2
67834,1100,Metabolic pathways,Idh3a
67873,1100,Metabolic pathways,Mri1
67880,1100,Metabolic pathways,Dcxr
67883,1100,Metabolic pathways,Uxs1
67909,1100,Metabolic pathways,Galntl5
67916,1100,Metabolic pathways,Ppap2b
67935,1100,Metabolic pathways,Ces5a
67942,1100,Metabolic pathways,Atp5g2
67967,1100,Metabolic pathways,Pold3
67980,1100,Metabolic pathways,Gnpda2
68180,1100,Metabolic pathways,Hyi
68194,1100,Metabolic pathways,Ndufb4
68197,1100,Metabolic pathways,Ndufc2
68198,1100,Metabolic pathways,Ndufb2
68202,1100,Metabolic pathways,Ndufa5
68262,1100,Metabolic pathways,Agpat4
68263,1100,Metabolic pathways,Pdhb
68292,1100,Metabolic pathways,Stt3b
68342,1100,Metabolic pathways,Ndufb10
68349,1100,Metabolic pathways,Ndufs3
68375,1100,Metabolic pathways,Ndufa8
68556,1100,Metabolic pathways,Uckl1
68563,1100,Metabolic pathways,Dpm3
68603,1100,Metabolic pathways,Pmvk
68631,1100,Metabolic pathways,Cryl1
68671,1100,Metabolic pathways,Pcyt2
68738,1100,Metabolic pathways,Acss1
68775,1100,Metabolic pathways,Atp6v1c2
69051,1100,Metabolic pathways,Pycr2
69060,1100,Metabolic pathways,Pnlip
69080,1100,Metabolic pathways,Gmppa
69215,1100,Metabolic pathways,Sat2
69241,1100,Metabolic pathways,Polr2d
69574,1100,Metabolic pathways,Cmbl
69719,1100,Metabolic pathways,Cad
69745,1100,Metabolic pathways,Pold4
69772,1100,Metabolic pathways,Bdh2
69802,1100,Metabolic pathways,Cox11
69833,1100,Metabolic pathways,Polr2f
69836,1100,Metabolic pathways,Pla2g12b
69870,1100,Metabolic pathways,Polr3gl
69875,1100,Metabolic pathways,Ndufa11
69888,1100,Metabolic pathways,Cyp2c66
69920,1100,Metabolic pathways,Polr2i
69923,1100,Metabolic pathways,Agk
69976,1100,Metabolic pathways,Galk2
69983,1100,Metabolic pathways,Sis
70059,1100,Metabolic pathways,Degs2
70101,1100,Metabolic pathways,Cyp4f16
70266,1100,Metabolic pathways,Ccbl1
70316,1100,Metabolic pathways,Ndufab1
70325,1100,Metabolic pathways,Pigw
70383,1100,Metabolic pathways,Cox10
70408,1100,Metabolic pathways,Polr3f
70428,1100,Metabolic pathways,Polr3b
70750,1100,Metabolic pathways,Kdsr
70789,1100,Metabolic pathways,Kynu
70881,1100,Metabolic pathways,Nt5c1b
71147,1100,Metabolic pathways,Oxsm
71519,1100,Metabolic pathways,Cyp2u1
71522,1100,Metabolic pathways,Ggt6
71562,1100,Metabolic pathways,Afmid
71679,1100,Metabolic pathways,Atp5h
71685,1100,Metabolic pathways,Galnt14
71743,1100,Metabolic pathways,Coasy
71761,1100,Metabolic pathways,Amdhd1
71773,1100,Metabolic pathways,Ugt2b1
71776,1100,Metabolic pathways,Tha1
71780,1100,Metabolic pathways,Isyna1
71832,1100,Metabolic pathways,Csl
71883,1100,Metabolic pathways,Coq2
71911,1100,Metabolic pathways,Bdh1
72039,1100,Metabolic pathways,Mccc1
72054,1100,Metabolic pathways,Cyp4f18
72077,1100,Metabolic pathways,Gcnt3
72082,1100,Metabolic pathways,Cyp2c55
72084,1100,Metabolic pathways,Pigx
72094,1100,Metabolic pathways,Ugt2a3
72141,1100,Metabolic pathways,Adpgk
72157,1100,Metabolic pathways,Pgm2
72269,1100,Metabolic pathways,Cda
72297,1100,Metabolic pathways,B3gnt3
72303,1100,Metabolic pathways,Cyp2c65
72469,1100,Metabolic pathways,Plcd3
72535,1100,Metabolic pathways,Aldh1b1
72727,1100,Metabolic pathways,B3gat3
72900,1100,Metabolic pathways,Ndufv2
72962,1100,Metabolic pathways,Tymp
73166,1100,Metabolic pathways,Tm7sf2
73373,1100,Metabolic pathways,Phospho2
73724,1100,Metabolic pathways,Mcee
73834,1100,Metabolic pathways,Atp6v1d
74055,1100,Metabolic pathways,Plce1
74080,1100,Metabolic pathways,Nmnat3
74129,1100,Metabolic pathways,Dmgdh
74147,1100,Metabolic pathways,Ehhadh
74185,1100,Metabolic pathways,Gbe1
74205,1100,Metabolic pathways,Acsl3
74241,1100,Metabolic pathways,Chpf
74246,1100,Metabolic pathways,Gale
74340,1100,Metabolic pathways,Ahcyl2
74409,1100,Metabolic pathways,Hyal6
74414,1100,Metabolic pathways,Polr3c
74419,1100,Metabolic pathways,Tktl2
74442,1100,Metabolic pathways,Sgms2
74450,1100,Metabolic pathways,Pank2
74451,1100,Metabolic pathways,Pgs1
74468,1100,Metabolic pathways,Hyal5
74519,1100,Metabolic pathways,Cyp2j9
74551,1100,Metabolic pathways,Pck2
74596,1100,Metabolic pathways,Cds1
74754,1100,Metabolic pathways,Dhcr24
74915,1100,Metabolic pathways,Atp6v1e2
75320,1100,Metabolic pathways,Etnk1
75406,1100,Metabolic pathways,Ndufs7
75456,1100,Metabolic pathways,Prps1l1
75533,1100,Metabolic pathways,Nme5
75540,1100,Metabolic pathways,Fpgt
75612,1100,Metabolic pathways,Gns
75678,1100,Metabolic pathways,Ippk
75735,1100,Metabolic pathways,Pank1
75986,1100,Metabolic pathways,Agmat
76051,1100,Metabolic pathways,Ganc
76238,1100,Metabolic pathways,Grhpr
76252,1100,Metabolic pathways,Atp6v0e2
76282,1100,Metabolic pathways,Gpt
76355,1100,Metabolic pathways,Tgds
76654,1100,Metabolic pathways,Upp2
76722,1100,Metabolic pathways,Ckmt2
76768,1100,Metabolic pathways,Alpi
76898,1100,Metabolic pathways,B3gat1
76952,1100,Metabolic pathways,Nt5c2
76974,1100,Metabolic pathways,Urah
77042,1100,Metabolic pathways,Hyal4
77559,1100,Metabolic pathways,Agl
77626,1100,Metabolic pathways,Smpd4
77697,1100,Metabolic pathways,Mmab
77974,1100,Metabolic pathways,Rdh12
78038,1100,Metabolic pathways,Mccc2
78174,1100,Metabolic pathways,Cox7b2
78330,1100,Metabolic pathways,Ndufv3
78390,1100,Metabolic pathways,Pla2g4d
78752,1100,Metabolic pathways,Csgalnact2
78754,1100,Metabolic pathways,Galnt15
78801,1100,Metabolic pathways,Ak7
78914,1100,Metabolic pathways,Nadsyn1
78920,1100,Metabolic pathways,Dlst
78923,1100,Metabolic pathways,Chsy3
78928,1100,Metabolic pathways,Pigt
78929,1100,Metabolic pathways,Polr3h
79059,1100,Metabolic pathways,Nme3
79464,1100,Metabolic pathways,Lias
80286,1100,Metabolic pathways,Tusc3
80908,1100,Metabolic pathways,Abo
80911,1100,Metabolic pathways,Acox3
80914,1100,Metabolic pathways,Uck2
83398,1100,Metabolic pathways,Ndst3
83553,1100,Metabolic pathways,Tktl1
83702,1100,Metabolic pathways,Akr1c6
84095,1100,Metabolic pathways,Pi4k2a
84682,1100,Metabolic pathways,Cox4i2
93683,1100,Metabolic pathways,Glce
93732,1100,Metabolic pathways,Acox2
93747,1100,Metabolic pathways,Echs1
93961,1100,Metabolic pathways,B3galt5
94041,1100,Metabolic pathways,Allc
94181,1100,Metabolic pathways,Nans
94192,1100,Metabolic pathways,C1galt1
94215,1100,Metabolic pathways,Ugt2a1
94284,1100,Metabolic pathways,Ugt1a6a
96979,1100,Metabolic pathways,Ptges2
97212,1100,Metabolic pathways,Hadha
97541,1100,Metabolic pathways,Qars
98256,1100,Metabolic pathways,Kmo
98711,1100,Metabolic pathways,Rdh10
99010,1100,Metabolic pathways,Lpcat4
99035,1100,Metabolic pathways,Olah
99586,1100,Metabolic pathways,Dpyd
99712,1100,Metabolic pathways,Cept1
100066,1100,Metabolic pathways,Cyp2j11
100163,1100,Metabolic pathways,Pafah2
100198,1100,Metabolic pathways,H6pd
100470,1100,Metabolic pathways,Lao1
100559,1100,Metabolic pathways,Ugt2b38
100678,1100,Metabolic pathways,Psph
100705,1100,Metabolic pathways,Acacb
100727,1100,Metabolic pathways,Ugt2b34
100910,1100,Metabolic pathways,Chpf2
101502,1100,Metabolic pathways,Hsd3b7
102247,1100,Metabolic pathways,Agpat6
102448,1100,Metabolic pathways,Xylb
102580,1100,Metabolic pathways,Alg9
103149,1100,Metabolic pathways,Upb1
103534,1100,Metabolic pathways,Mgat4b
103711,1100,Metabolic pathways,Pnpo
103850,1100,Metabolic pathways,Nt5m
103963,1100,Metabolic pathways,Rpn1
103988,1100,Metabolic pathways,Gck
104015,1100,Metabolic pathways,Synj1
104086,1100,Metabolic pathways,Cyp27a1
104112,1100,Metabolic pathways,Acly
104158,1100,Metabolic pathways,Ces1d
104174,1100,Metabolic pathways,Gldc
104418,1100,Metabolic pathways,Dgkz
104776,1100,Metabolic pathways,Aldh6a1
104923,1100,Metabolic pathways,Adi1
105663,1100,Metabolic pathways,Thtpa
106557,1100,Metabolic pathways,Ldhal6b
106564,1100,Metabolic pathways,Ppcs
106648,1100,Metabolic pathways,Cyp4f15
107141,1100,Metabolic pathways,Cyp2c50
107272,1100,Metabolic pathways,Psat1
107476,1100,Metabolic pathways,Acaca
107508,1100,Metabolic pathways,Eprs
107569,1100,Metabolic pathways,Nt5c3
107650,1100,Metabolic pathways,Pi4kb
107652,1100,Metabolic pathways,Uap1
107766,1100,Metabolic pathways,Haao
107869,1100,Metabolic pathways,Cth
107885,1100,Metabolic pathways,Mthfs
107895,1100,Metabolic pathways,Mgat5
108037,1100,Metabolic pathways,Shmt2
108105,1100,Metabolic pathways,B3gnt5
108147,1100,Metabolic pathways,Atic
108148,1100,Metabolic pathways,Galnt2
108150,1100,Metabolic pathways,Galnt7
108156,1100,Metabolic pathways,Mthfd1
108645,1100,Metabolic pathways,Mat2b
108664,1100,Metabolic pathways,Atp6v1h
108682,1100,Metabolic pathways,Gpt2
108760,1100,Metabolic pathways,Galnt16
108902,1100,Metabolic pathways,B3gnt1
109079,1100,Metabolic pathways,Sephs1
109264,1100,Metabolic pathways,Me3
109652,1100,Metabolic pathways,Acy1
109674,1100,Metabolic pathways,Ampd2
109685,1100,Metabolic pathways,Hyal3
109731,1100,Metabolic pathways,Maob
109857,1100,Metabolic pathways,Cbr3
109900,1100,Metabolic pathways,Asl
110006,1100,Metabolic pathways,Gusb
110074,1100,Metabolic pathways,Dut
110115,1100,Metabolic pathways,Cyp11b1
110119,1100,Metabolic pathways,Mpi
110196,1100,Metabolic pathways,Fdps
110197,1100,Metabolic pathways,Dgkg
110208,1100,Metabolic pathways,Pgd
110323,1100,Metabolic pathways,Cox6b1
110391,1100,Metabolic pathways,Qdpr
110417,1100,Metabolic pathways,Pigh
110446,1100,Metabolic pathways,Acat1
110460,1100,Metabolic pathways,Acat2
110524,1100,Metabolic pathways,Dgkq
110639,1100,Metabolic pathways,Prps2
110695,1100,Metabolic pathways,Aldh7a1
110821,1100,Metabolic pathways,Pcca
110911,1100,Metabolic pathways,Cds2
110935,1100,Metabolic pathways,Atp6v1b1
110948,1100,Metabolic pathways,Hlcs
113868,1100,Metabolic pathways,Acaa1a
114143,1100,Metabolic pathways,Atp6v0b
114663,1100,Metabolic pathways,Impa2
114875,1100,Metabolic pathways,Plcz1
116939,1100,Metabolic pathways,Pnpla3
117147,1100,Metabolic pathways,Acsm1
117592,1100,Metabolic pathways,B3galt6
140481,1100,Metabolic pathways,Man2a2
140494,1100,Metabolic pathways,Atp6v0a4
170716,1100,Metabolic pathways,Cyp4f13
170718,1100,Metabolic pathways,Idh3b
170835,1100,Metabolic pathways,Inpp5j
171168,1100,Metabolic pathways,Acer1
171212,1100,Metabolic pathways,Galnt10
171567,1100,Metabolic pathways,Nme7
192156,1100,Metabolic pathways,Mvd
192166,1100,Metabolic pathways,Sardh
192185,1100,Metabolic pathways,Nadk
207182,1100,Metabolic pathways,Ggt7
207839,1100,Metabolic pathways,Galnt6
207958,1100,Metabolic pathways,Alg11
208211,1100,Metabolic pathways,Alg1
208285,1100,Metabolic pathways,Cyp4f17
208449,1100,Metabolic pathways,Sgms1
208624,1100,Metabolic pathways,Alg3
208665,1100,Metabolic pathways,Akr1d1
208715,1100,Metabolic pathways,Hmgcs1
209027,1100,Metabolic pathways,Pycr1
209176,1100,Metabolic pathways,Ido2
209558,1100,Metabolic pathways,Enpp3
210992,1100,Metabolic pathways,Lpcat1
211347,1100,Metabolic pathways,Pank3
211429,1100,Metabolic pathways,Pla2g4b
211488,1100,Metabolic pathways,Ado
212032,1100,Metabolic pathways,Hk3
212111,1100,Metabolic pathways,Inpp5a
212647,1100,Metabolic pathways,Aldh4a1
212862,1100,Metabolic pathways,Chpt1
212996,1100,Metabolic pathways,Wbscr17
213043,1100,Metabolic pathways,Aox3l1
214253,1100,Metabolic pathways,Etnk2
214579,1100,Metabolic pathways,Aldh5a1
215456,1100,Metabolic pathways,Gpat2
216134,1100,Metabolic pathways,Pdxk
216343,1100,Metabolic pathways,Tph2
216456,1100,Metabolic pathways,Gls2
216558,1100,Metabolic pathways,Ugp2
216739,1100,Metabolic pathways,Acsl6
217119,1100,Metabolic pathways,Xylt2
217214,1100,Metabolic pathways,Nags
217480,1100,Metabolic pathways,Dgkb
217664,1100,Metabolic pathways,Mgat2
217707,1100,Metabolic pathways,Coq6
217837,1100,Metabolic pathways,Itpk1
218121,1100,Metabolic pathways,Mboat1
218138,1100,Metabolic pathways,Gmds
218271,1100,Metabolic pathways,B4galt7
218476,1100,Metabolic pathways,Gcnt4
218832,1100,Metabolic pathways,Polr3a
223722,1100,Metabolic pathways,Mcat
223774,1100,Metabolic pathways,Alg12
224020,1100,Metabolic pathways,Pi4ka
225010,1100,Metabolic pathways,Lclat1
225326,1100,Metabolic pathways,Pik3c3
225742,1100,Metabolic pathways,St8sia5
225887,1100,Metabolic pathways,Ndufs8
225913,1100,Metabolic pathways,Dak
226105,1100,Metabolic pathways,Cyp2c70
226139,1100,Metabolic pathways,Cox15
226143,1100,Metabolic pathways,Cyp2c44
226413,1100,Metabolic pathways,Lct
226518,1100,Metabolic pathways,Nmnat2
226646,1100,Metabolic pathways,Ndufs2
227095,1100,Metabolic pathways,Hibch
227197,1100,Metabolic pathways,Ndufs1
227231,1100,Metabolic pathways,Cps1
227333,1100,Metabolic pathways,Dgkd
227619,1100,Metabolic pathways,Man1b1
227620,1100,Metabolic pathways,Uap1l1
227671,1100,Metabolic pathways,Gbgt1
227697,1100,Metabolic pathways,Dolk
227733,1100,Metabolic pathways,Pip5kl1
228033,1100,Metabolic pathways,Atp5g3
228061,1100,Metabolic pathways,Agps
228550,1100,Metabolic pathways,Itpka
228677,1100,Metabolic pathways,Sptlc3
228812,1100,Metabolic pathways,Pigu
229363,1100,Metabolic pathways,Gmps
229487,1100,Metabolic pathways,Pet112
229665,1100,Metabolic pathways,Ampd1
229709,1100,Metabolic pathways,Ahcyl1
229905,1100,Metabolic pathways,Ccbl2
229949,1100,Metabolic pathways,Ak5
230027,1100,Metabolic pathways,Coq3
230075,1100,Metabolic pathways,Ndufb6
230145,1100,Metabolic pathways,Galnt12
230163,1100,Metabolic pathways,Aldob
230379,1100,Metabolic pathways,Acer2
230459,1100,Metabolic pathways,Cyp2j13
230639,1100,Metabolic pathways,Cyp4a29-ps
230718,1100,Metabolic pathways,Nt5c1a
230801,1100,Metabolic pathways,Pigv
230815,1100,Metabolic pathways,Man1c1
231050,1100,Metabolic pathways,Galnt11
231086,1100,Metabolic pathways,Hadhb
231327,1100,Metabolic pathways,Ppat
231329,1100,Metabolic pathways,Polr2b
231396,1100,Metabolic pathways,Ugt2b36
231510,1100,Metabolic pathways,Agpat9
231691,1100,Metabolic pathways,Sds
231727,1100,Metabolic pathways,B3gnt4
231903,1100,Metabolic pathways,Urad
232087,1100,Metabolic pathways,Mat2a
232714,1100,Metabolic pathways,Mgam
233733,1100,Metabolic pathways,Galnt18
233781,1100,Metabolic pathways,Xylt1
233799,1100,Metabolic pathways,Acsm2
233801,1100,Metabolic pathways,Acsm4
234356,1100,Metabolic pathways,Csgalnact1
234515,1100,Metabolic pathways,Inpp4b
234724,1100,Metabolic pathways,Tat
234730,1100,Metabolic pathways,Fuk
234779,1100,Metabolic pathways,Plcg2
235033,1100,Metabolic pathways,Rdh8
235293,1100,Metabolic pathways,Sc5d
235339,1100,Metabolic pathways,Dlat
235582,1100,Metabolic pathways,Glyctk
235674,1100,Metabolic pathways,Acaa1b
236539,1100,Metabolic pathways,Phgdh
236899,1100,Metabolic pathways,Pcyt1b
237625,1100,Metabolic pathways,Pla2g3
237823,1100,Metabolic pathways,Pfas
237928,1100,Metabolic pathways,Phospho1
237940,1100,Metabolic pathways,Aoc2
238011,1100,Metabolic pathways,Enpp7
238505,1100,Metabolic pathways,Mtr
239017,1100,Metabolic pathways,Ogdhl
239559,1100,Metabolic pathways,A4galt
239760,1100,Metabolic pathways,Gm4943
240119,1100,Metabolic pathways,St6gal2
240752,1100,Metabolic pathways,Pik3c2b
241062,1100,Metabolic pathways,Pgap1
241391,1100,Metabolic pathways,Galnt5
241452,1100,Metabolic pathways,Dhrs9
242341,1100,Metabolic pathways,Atp6v0d2
242669,1100,Metabolic pathways,Adc
243537,1100,Metabolic pathways,Uroc1
243881,1100,Metabolic pathways,Cyp2b23
244209,1100,Metabolic pathways,Cyp2r1
245841,1100,Metabolic pathways,Polr2h
246221,1100,Metabolic pathways,Mpst
246277,1100,Metabolic pathways,Csad
266645,1100,Metabolic pathways,Acmsd
268510,1100,Metabolic pathways,Mgat5b
268656,1100,Metabolic pathways,Sptlc1
268756,1100,Metabolic pathways,Gulo
268782,1100,Metabolic pathways,Agxt2
268860,1100,Metabolic pathways,Abat
269180,1100,Metabolic pathways,Inpp4a
269181,1100,Metabolic pathways,Mgat4a
269378,1100,Metabolic pathways,Ahcy
269614,1100,Metabolic pathways,Pank4
269823,1100,Metabolic pathways,Pon3
269941,1100,Metabolic pathways,Chsy1
269951,1100,Metabolic pathways,Idh2
270049,1100,Metabolic pathways,Galntl6
270076,1100,Metabolic pathways,Gcdh
270084,1100,Metabolic pathways,Lpcat2
270685,1100,Metabolic pathways,Mthfd1l
271786,1100,Metabolic pathways,Galnt13
272411,1100,Metabolic pathways,B3gnt6
272428,1100,Metabolic pathways,Acsm5
276846,1100,Metabolic pathways,Pigs
277753,1100,Metabolic pathways,Cyp4a12a
280645,1100,Metabolic pathways,B3gat2
319554,1100,Metabolic pathways,Idi1
319945,1100,Metabolic pathways,Flad1
320127,1100,Metabolic pathways,Dgki
320302,1100,Metabolic pathways,Glt28d2
320404,1100,Metabolic pathways,Itpkb
320438,1100,Metabolic pathways,Alg6
320452,1100,Metabolic pathways,P4ha3
320634,1100,Metabolic pathways,Ocrl
320685,1100,Metabolic pathways,Dctd
320951,1100,Metabolic pathways,Pisd
327942,1100,Metabolic pathways,Pigl
328099,1100,Metabolic pathways,Prps1l3
328845,1100,Metabolic pathways,Acsbg2
329502,1100,Metabolic pathways,Pla2g4e
329504,1100,Metabolic pathways,Lcmt2
329777,1100,Metabolic pathways,Pigk
330260,1100,Metabolic pathways,Pon2
331026,1100,Metabolic pathways,Gmppb
331487,1100,Metabolic pathways,Uprt
333182,1100,Metabolic pathways,Cox6b2
337924,1100,Metabolic pathways,Cyp3a44
338375,1100,Metabolic pathways,Atp6v1g3
338403,1100,Metabolic pathways,Cndp1
380660,1100,Metabolic pathways,Acss3
380921,1100,Metabolic pathways,Dgkh
380959,1100,Metabolic pathways,Alg10b
381903,1100,Metabolic pathways,Alg8
382053,1100,Metabolic pathways,Ces3a
382985,1100,Metabolic pathways,Rrm2b
394430,1100,Metabolic pathways,Ugt1a10
394432,1100,Metabolic pathways,Ugt1a7c
394433,1100,Metabolic pathways,Ugt1a5
394434,1100,Metabolic pathways,Ugt1a9
394435,1100,Metabolic pathways,Ugt1a6b
394436,1100,Metabolic pathways,Ugt1a1
404195,1100,Metabolic pathways,Cyp2c54
407785,1100,Metabolic pathways,Ndufs6
407790,1100,Metabolic pathways,Ndufa4l2
433182,1100,Metabolic pathways,Gm5506
433229,1100,Metabolic pathways,Gm5514
433247,1100,Metabolic pathways,Cyp2c68
433256,1100,Metabolic pathways,Acsl5
434437,1100,Metabolic pathways,Amt
435802,1100,Metabolic pathways,Cyp4a30b-ps
545291,1100,Metabolic pathways,Hpse2
546837,1100,Metabolic pathways,Cyp2j7-ps
552899,1100,Metabolic pathways,Ugt2a2
595136,1100,Metabolic pathways,Ndufs5
619326,1100,Metabolic pathways,9130409I23Rik
621837,1100,Metabolic pathways,Gm6265
622178,1100,Metabolic pathways,Gm6293
623286,1100,Metabolic pathways,Gm6415
623370,1100,Metabolic pathways,Gm6422
623661,1100,Metabolic pathways,Lipt1
624814,1100,Metabolic pathways,Gm12251
625405,1100,Metabolic pathways,Gm13015
631040,1100,Metabolic pathways,LOC631040
631304,1100,Metabolic pathways,Cyp4f40
635087,1100,Metabolic pathways,LOC635087
665095,1100,Metabolic pathways,Cyp2j8
665270,1100,Metabolic pathways,Plb1
665563,1100,Metabolic pathways,Mthfd2l
666168,1100,Metabolic pathways,Cyp4a31
667034,1100,Metabolic pathways,Pnp2
668932,1100,Metabolic pathways,Gm14490
675851,1100,Metabolic pathways,LOC675851
100039707,1100,Metabolic pathways,Gm2382
100040843,1100,Metabolic pathways,Cyp4a32
100041273,1100,Metabolic pathways,Gm3244
100042025,1100,Metabolic pathways,Gm20899
100042069,1100,Metabolic pathways,Gm15210
100042348,1100,Metabolic pathways,Gm10221
100042503,1100,Metabolic pathways,Gm3873
100043472,1100,Metabolic pathways,Gm4459
100043684,1100,Metabolic pathways,Amy2a4
100043714,1100,Metabolic pathways,Gm10774
100046079,1100,Metabolic pathways,LOC100046079
100046796,1100,Metabolic pathways,Gm14567
100047429,1100,Metabolic pathways,LOC100047429
100048117,1100,Metabolic pathways,LOC100048117
100048613,1100,Metabolic pathways,LOC100048613
100328588,1100,Metabolic pathways,Nup62-il4i1
100504968,1100,Metabolic pathways,LOC100504968
