"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Pyrimidine metabolism","Ntwrk.Pyrimidine metabolism","NtwrkCount.Ribosome","Ntwrk.Ribosome","Total_Path_Hits.net.count"
"370",5692,"PSMB4",26,"HighConf","Novel","Proteasome",33,"PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, PSMB7, PSMD14, PSMC1, PSMB5, CDC23, HSPA8, PRPF19, PSMA6, PSMD7, BAP1, CUL1, PSMA2, PSMD12",1,"EIF4G1",0,NA,1,"RPS27A",2
"371",5693,"PSMB5",25,"MedConf","Novel","Proteasome",31,"PSMB4, PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, HSPA8, PSMD7, PSMD14, CUL1, PSMA6, PSMB7, PSMC1, PSMA2, PSMD12, CDC23",1,"EIF4G1",0,NA,1,"RPS27A",2
"372",5695,"PSMB7",24,"HighConf","Novel","Proteasome",31,"PSMB5, PSMB4, PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, PSMD12, HSPA8, PSMD14, CDC23, PSMA6, PSMD7, PSMA2, CUL1, PSMC1",1,"EIF4G1",0,NA,1,"RPS27A",2
"373",5700,"PSMC1",17,"HighConf","Novel","Proteasome",34,"PSMA6, BAP1, PSMA2, PSMD12, PSMD7, PSMD14, PSMB7, PSMB5, PSMB4, PSMD1, RPS27A, PSMA4, SIN3A, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, NSF, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, CUL1, HSPA8, CDC23",1,"EIF4G1",0,NA,1,"RPS27A",2
"374",29893,"PSMC3IP",487,"MedConf","Novel",NA,2,"RPA1, RPA3",0,NA,0,NA,0,NA,0
"375",5707,"PSMD1",39,"MedConf","Novel","Proteasome",33,"RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, NSF, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ECD, ODC1, PSMD14, PSMC1, PSMA6, CDC23, PSMD12, PSMA2, PSMD7, PSMB7, PSMB5, PSMB4, HSPA8, CUL1",1,"EIF4G1",0,NA,1,"RPS27A",2
"376",5718,"PSMD12",21,"HighConf","Novel","Proteasome",36,"PSMD7, PSMD14, PSMB7, PSMB5, PSMB4, PSMD1, RPS27A, PSMA4, SIN3A, MAD2L1, CDC20, CUL3, FZR1, COPS5, PLK1, EIF4G1, NSF, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, SPATA5, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, PSMC1, CDC23, CUL1, HSPA8, VCP, PSMA2, PSMA6",1,"EIF4G1",0,NA,1,"RPS27A",2
"377",10213,"PSMD14",23,"HighConf","Novel","Proteasome",34,"PSMB7, PSMB5, PSMB4, RPS5, PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, NSF, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, UBE3C, ANAPC5, ODC1, CUL1, PSMC1, CDC23, PSMA2, PSMA6, PSMD7, HSPA8, PSMD12",1,"EIF4G1",0,NA,2,"RPS5, RPS27A",3
"378",5713,"PSMD7",22,"HighConf","Novel","Proteasome",33,"PSMD14, PSMB7, PSMB5, PSMB4, PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, NSF, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, CUL1, PSMD12, CDC23, PSMA2, PSMC1, HSPA8, PSMA6, BAP1",1,"EIF4G1",0,NA,1,"RPS27A",2
"379",118672,"PSTK",588,"HighConf","Novel","Aminoacyl-tRNA biosynthesis, Selenocompound metabolism",3,"SEPSECS, SARS2, SARS",0,NA,0,NA,0,NA,0
"380",5757,"PTMA",53,"HighConf","Novel",NA,4,"MAX, SRSF2, KEAP1, RUVBL1",0,NA,0,NA,0,NA,0
"381",9232,"PTTG1",307,"HighConf","Novel","Cell cycle, Oocyte meiosis",20,"CDC16, ANAPC2, AURKB, ESPL1, ANAPC5, PSMA6, PSMB4, PSMC1, PSMA4, PSMD12, PSMD7, PSMD14, PLK1, CDC20, PSMB5, RPS27A, CDC23, PSMB7, FZR1, PSMD1",0,NA,0,NA,1,"RPS27A",1
"382",5822,"PWP2",101,"HighConf","Novel","Ribosome biogenesis in eukaryotes",14,"WDR75, EIF3A, UTP15, PDCD11, NOP14, DCAF13, HEATR1, NOP58, NUP98, IMP4, DIMT1, FBL, NOC4L, RPS13",2,"NUP98, EIF3A",0,NA,1,"RPS13",3
"383",5859,"QARS",271,"HighConf","Novel","Aminoacyl-tRNA biosynthesis",4,"LARS, DARS, AARS, GARS",0,NA,0,NA,0,NA,0
"384",5879,"RAC1",264,"HighConf","Novel","Non-alcoholic fatty liver disease (NAFLD)",16,"PIK3CD, RPS6KB1, PARD6A, MAP2K3, CAMK2B, ARHGEF3, IQGAP3, VAV3, CYBA, PARD6G, LAMC2, DEF6, MAPK11, EPHA2, ACTB, ACTN4",0,NA,0,NA,0,NA,0
"385",5883,"RAD9A",386,"HighConf","Novel",NA,9,"FANCE, UBE2T, PCNA, RPA1, RPA3, RFC5, YWHAZ, FANCG, RFC4",0,NA,0,NA,0,NA,0
"386",5905,"RANGAP1",377,"HighConf","RNA transport","RNA transport",23,"ESPL1, CDCA8, CENPI, PLK1, SMC3, CENPN, XPO1, KPNB1, STAG1, NUP153, NDC80, NUTF2, AURKB, NUP62, INCENP, SPC24, MAD2L1, UBE2I, BIRC5, BUB3, CDC20, RPS27, NUP107",6,"XPO1, UBE2I, NUP62, NUP153, NUP107, KPNB1",0,NA,1,"RPS27",7
"387",5914,"RARA",430,"MedConf","Novel",NA,5,"GTF3A, TADA3, MED1, SNW1, GTF2A1",0,NA,0,NA,0,NA,0
"388",10125,"RASGRP1",576,"MedConf","Novel",NA,2,"CACNG7, CACNG1",0,NA,0,NA,0,NA,0
"389",9821,"RB1CC1",383,"MedConf","Novel",NA,3,"MLST8, NFS1, RPTOR",0,NA,0,NA,0,NA,0
"390",84991,"RBM17",249,"HighConf","Novel","Spliceosome",6,"SUGP1, SF1, SAP30BP, SF3B1, SF3A2, DHX15",0,NA,0,NA,0,NA,0
"391",79171,"RBM42",489,"HighConf","Novel",NA,2,"PRPF4, HNRNPK",0,NA,0,NA,0,NA,0
"392",5980,"REV3L",181,"HighConf","Novel","Fanconi anemia pathway",10,"POLE4, POLE3, CRCP, UBE2N, POLE2, POLD3, POLA1, XPA, PCNA, FANCM",0,NA,5,"POLE4, POLE3, POLE2, POLD3, POLA1",0,NA,5
"393",5984,"RFC4",97,"HighConf","Novel","DNA replication, Nucleotide excision repair, Mismatch repair",16,"POLA1, RPA3, FANCG, POLE2, POLD2, RAD9A, FANCE, PRIM1, RNF41, UBE2T, POLD3, YWHAZ, RPA1, ATAD5, PCNA, RFC5",0,NA,5,"PRIM1, POLE2, POLD3, POLD2, POLA1",0,NA,5
"394",5985,"RFC5",35,"HighConf","Novel","DNA replication, Nucleotide excision repair, Mismatch repair",15,"ATAD5, PCNA, RFC4, POLA1, RPA3, FANCG, POLE2, POLD2, RAD9A, FANCE, PRIM1, UBE2T, POLD3, YWHAZ, RPA1",0,NA,5,"PRIM1, POLE2, POLD3, POLD2, POLA1",0,NA,5
"395",7737,"RNF113A",467,"HighConf","Novel",NA,5,"PRPF19, SNRNP200, BUD31, CDC5L, CCAR1",0,NA,0,NA,0,NA,0
"396",10193,"RNF41",527,"MedConf","Novel",NA,2,"RPS27A, RFC4",0,NA,0,NA,1,"RPS27A",1
"397",6117,"RPA1",28,"HighConf","Novel","DNA replication, Nucleotide excision repair, Mismatch repair, Fanconi anemia pathway",29,"YWHAZ, RFC5, PCNA, YWHAE, RFC4, POLR1E, POLA1, MCM4, CDC45, DDB1, POLR1B, POLR2L, POLR2F, RPA3, ERCC2, XRCC5, FANCG, POLE2, POLD2, RAD9A, FANCE, PRIM1, MLH3, PSMC3IP, UBE2T, POLD3, CRYBA4, XPA, FANCM",0,NA,9,"PRIM1, POLR2L, POLR2F, POLR1E, POLR1B, POLE2, POLD3, POLD2, POLA1",0,NA,9
"398",6119,"RPA3",311,"HighConf","Novel","DNA replication, Nucleotide excision repair, Mismatch repair, Fanconi anemia pathway",19,"ERCC2, POLE2, POLD2, RAD9A, PRIM1, MLH3, PSMC3IP, POLD3, CRYBA4, RFC4, RPA1, RFC5, XPA, POLA1, CDC45, DDB1, YWHAE, PCNA, MCM4",0,NA,5,"PRIM1, POLE2, POLD3, POLD2, POLA1",0,NA,5
"399",6134,"RPL10",111,"HighConf","Ribosome","Ribosome",28,"RPL29, RPL38, RPL13, RPL37, RPL27, RPL34, RPL8, RPL13A, NMD3, AAMP, RPL7, RPL23A, RPL14, RPL18A, RPL18, RPL15, RPL32, RPL24, RPL30, RPL19, RPL11, RPLP0, RPL37A, RPL27A, RPL21, RPL36, RPL9, RPL6",1,"NMD3",0,NA,26,"RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL29, RPL27A, RPL27, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL15, RPL14, RPL13A, RPL13, RPL11",27
"400",6135,"RPL11",76,"HighConf","Ribosome","Ribosome",74,"RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, MRPL33, MRPL36, MRPL27, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, MRPL20, NCL, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS15A, RPS13, RPL24, RPL18, RPL9, RPLP0, RPS24, RPLP2, RPS27A, RPL30, PPP2CA, RPS5, RPS3A, RPS4X, MAX, RPS27, RPS19, RPLP1, RPL14, RPL18A, RPL7, RPL23A",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,53,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL10, MRPL36, MRPL33, MRPL27, MRPL20",64
"401",6137,"RPL13",115,"HighConf","Ribosome","Ribosome",68,"RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL14, RPL15, RPL23A, RPLP2, RPL7A, RPS24, RPS10, RPL27A, RPLP0, RPS4X, RPL32, RPS26, RPS29, RPL30, RPS19, RPS3A, RPL6, RPL21, RPS14, RPS13, RPLP1, RPS11, RPL38, EIF6, RPS27, RPS20, RPL19, RPL37A, CDC5L, RPL9, RPS5, RPL18A, RPS23, RPL7, PPP2CA, RPS27A, EEF2, RPS15A, RPL29, RPL24, RPL36, RPL10, RPL17, RPL11, RPS28, RPL18",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL11, RPL10",60
"402",23521,"RPL13A",123,"HighConf","Ribosome","Ribosome",67,"EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, GAPDH, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, PPP2CA, RPLP0, RPL19, RPL23A, RPL8, RPL38, RPS29, RPS3A, RPL36, RPL7, RPS14, RPL18A, RPS15A, RPL6, RPS27A, RPL11, RPLP2, RPL18, RPL24, RPS27, RPL15, RPS5, RPL26, RPS24, RPL34, RPS13, RPL30, RPL37A, RPL7A, RPS4X, EEF2, RPS11, RPLP1, RPS19, RPL13, RPS10, RPL10, RPL3, RPL37, RPS28, RPL9, RPL14, RPL21, RPL27A, RPS26, RPL27, RPL32, RPL17, RPS20, RPS23, RPL29",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13, RPL11, RPL10",60
"403",9045,"RPL14",60,"HighConf","Ribosome","Ribosome",67,"RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS27, RPS15A, RPL18A, RPS5, RPL9, RPS27A, PPP2CA",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL13A, RPL13, RPL11, RPL10",60
"404",6138,"RPL15",95,"HighConf","Ribosome","Ribosome",67,"RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL9, RPL11, FBL, RPS23, RPL23A, RPLP2, RPS29, RPS4X, RPS27, RPS11, RPL6, RPL14, RPS3A, RPLP0, RPS10, RPL17, RPS26, RPS5, RPS24, RPL32, RPL18, EEF2, RPL24, RPS27A, RPL27A, RPS20, RPL7, RPS19, RPS14, RPL30, RPL18A, RPLP1, RPS13, PPP2CA, RPL21, RPS15A, RPS28",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"405",6139,"RPL17",86,"HighConf","Ribosome","Ribosome",68,"RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL9, RPS27A, RPL14, RPL6, RPLP0, RPL18A, RPS23, RPL32, EIF6, EEF2, RPLP1, RPL11, RPS24, RPS3A, RPL7, RPL24, RPS27, RPS29, RPS13, PPP2CA, RPS19, RPS4X, RPS15A, RPLP2, RPS5, TUFM, RPL23A, RPL30, RPL27A, RPL18",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL15, RPL14, RPL13A, RPL13, RPL11",59
"406",6141,"RPL18",72,"HighConf","Ribosome","Ribosome",66,"RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS15A, RPL24, RPS4X, RPS5, RPS13, RPS19, RPL14, RPLP1, RPS27, RPS3A, RPL23A, RPL30, PPP2CA, RPLP0, RPS27A, RPL7, RPL18A, RPL9",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"407",6142,"RPL18A",59,"HighConf","Ribosome","Ribosome",69,"RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS27A, RPS15A, RPS27, RPS5, PPP2CA, RPL9",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"408",6143,"RPL19",109,"HighConf","Ribosome","Ribosome",68,"RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL17, RPS3A, RPS24, RPS19, RPS23, RPS4X, RPL37A, RPL11, RPLP1, RPL27A, RPL9, RPS5, RPLP2, RPS15A, RPS26, RPL15, RPL30, RPS10, EEF2, RPS11, RPL6, RPS27A, PPP2CA, RPS28, RPL32, RPL23A, RPL7, RPS29, YWHAZ, RPS14, RPS13, RPL24, RPL18, RPL21, RPLP0, RPS27, RPL18A, RPL14, RPS20",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"409",6144,"RPL21",93,"HighConf","Ribosome","Ribosome",66,"RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPLP2, RPS27A, RPS28, RPS11, RPS5, RPL17, EEF2, RPS27, PPP2CA, RPL30, RPS23, RPS24, RPS19, RPS29, RPS3A, RPS13, RPL27A, RPS26, RPL7, RPL9, RPL23A, RPLP0, RPS10, RPS14, RPLP1, RPL14, RPL24, RPS4X, RPS20, RPL32, RPL6, RPS15A, RPL18, RPL18A, RPL11",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",60
"410",6147,"RPL23A",61,"HighConf","Ribosome","Ribosome",77,"RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, MRPL33, MRPL36, MRPL27, EIF1AX, EIF4G1, SRP19, PES1, GTPBP4, SEC61B, MRPL20, ZNF593, EIF4A3, NMD3, EIF3D, EIF4E, IPO5, SRP9, UPF1, IPO7, RPS27A, RPS5, RPL9, PPP2CA, RPS15A, RPL18A, RPS27, RPL14",12,"UPF1, NMD3, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,53,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10, MRPL36, MRPL33, MRPL27, MRPL20",65
