GeneSymbol	EntrezID
Gmnn	57441
Xrcc2	57434
Dnajc4	57431
Smarce1	57376
C1d	57316
Rbak	57782
Rhbg	58176
Herpud1	64209
Zbp1	58203
St7	64213
Samhd1	56045
Rgs17	56533
Spag5	54141
Lsr	54135
Prpmp5	381832
Sap30bp	57230
Pdlim5	56376
Rgs18	64214
Tas1r1	110326
Pitpnb	56305
Foxb1	64290
Ykt6	56418
Osbpl1a	64291
Stk32b	64293
Slc4a4	54403
Atp5j2	57423
Dipk1b	56279
Smpd3	58994
Bloc1s6	18457
Ptges	64292
Itm2c	64294
Gprc5b	64297
Trps1	83925
Dhx38	64340
Svs3a	64335
Rplp0	11837
Dnaja4	58233
Irx6	64379
Rsph6a	83434
Gpr88	64378
Scoc	56367
Ggcx	56316
Ms4a4c	64380
Ms4a8a	64381
Sirt2	64383
Sirt3	64384
Defb4	56519
Cyp4f14	64385
Sp5	64406
Inpp5e	64436
Fcamr	64435
Slc5a4a	64452
Gpr85	64450
Zfp280b	64453
Pex14	56273
Mmp19	58223
Selenof	93684
Mlxipl	58805
Vsig2	57276
Tspan5	56224
Tspan4	64540
Tspan3	56434
Pglyrp2	57757
Mrps22	64655
Mrps23	64656
Mrps10	64657
Mrps25	64658
Mrps14	64659
Mrps24	64660
Plekha2	83436
Ireb2	64602
Malrd1	102635496
Afg3l1	114896
Krtdap	64661
Nisch	64652
Cdh24	239096
Creg2	263764
Vps29	56433
Nmi	64685
Slc2a5	56485
Rhog	56212
Dnajc7	56354
Arpc3	56378
Ptpn9	56294
Elf4	56501
Dhodh	56749
Asna1	56495
B4galt6	56386
Rassf1	56289
B4galt4	56375
Dpt	56429
Arl2	56327
Mtor	56717
Snx1	56440
Pdcd10	56426
Il17b	56069
Clip1	56430
Trip4	56404
Cnpy2	56530
Brinp1	56710
Hspb3	56534
Acpp	56318
Lgals8	56048
Mbnl1	56758
Stx5a	56389
Nudt3	56409
Mlycd	56690
Tdo2	56720
Stk3	56274
Akap8	56399
Keg1	64697
Gpr37l1	171469
Htra2	64704
Dpys	64705
Baalc	118452
Slc25a20	57279
Dnajb2	56812
Fads3	60527
Ranbp9	56705
Kcnd3	56543
Vapb	56491
Slc4a8	59033
Rab2a	59021
Pfdn5	56612
Ruvbl1	56505
Slc19a2	116914
Scube2	56788
B4galt3	57370
Ascl3	56787
BC051019	57355
Cacna1h	58226
Svep1	64817
Krt81	64818
Sec1	56546
Rpl35a	57808
Isg20	57444
Arpc1a	56443
Piwil1	57749
Usp14	59025
Tacc2	57752
Ehd3	57440
Pdzk1	59020
Cnot9	58184
Syngr4	58867
Mocs1	56738
Acot9	56360
Acot10	64833
Scamp4	56214
Scamp5	56807
Ccl24	56221
Tro	56191
Stk4	58231
Copz2	56358
Polr1e	64424
Rybp	56353
Copz1	56447
Chst12	59031
Rnf8	58230
Rev1	56210
Htra1	56213
Sectm1b	58210
Fbxo3	57443
Sinhcaf	56306
Rbm14	56275
Prodh2	56189
Lgals12	56072
Uso1	56041
Thsd1	56229
Zfp109	56869
Stam2	56324
Zfp111	56707
Zfp112	57745
Zfp113	56314
Zfp235	56525
Sap30	60406
Tsc1	64930
Izumo1r	64931
Cldn18	56492
Rnf138	56515
Ap3m1	55946
Zbtb20	56490
Ap3m2	64933
Vps41	218035
Bloc1s4	117197
Pus1	56361
Ivd	56357
Gltp	56356
Kcnip3	56461
Asic5	58170
Mtch2	56428
Mtch1	56462
Sae1	56459
Snd1	56463
Tmed2	56334
Dstn	56431
1110004F10Rik	56372
Tmem59	56374
Cyb561d2	56368
Ptges3	56351
Orc6	56452
Amotl2	56332
Cldn12	64945
Adrm1	56436
Cib2	56506
Rpl23	65019
Rabgef1	56715
Adgrl1	330814
Sec11a	56529
Lamtor3	56692
Txn2	56551
Lpar3	65086
Tyk2	54721
Myoz1	59011
Uqcc1	56046
Rgr	57811
Cyp2d22	56448
Irak1bp1	65099
Lrp10	65107
Slc22a21	56517
Nif3l1	65102
Atl2	56298
Arhgap35	232906
Arl6ip4	65105
Arl6ip5	65106
Arl6ip6	65103
Gpr35	64095
Zfand6	65098
Ndufa1	54405
Litaf	56722
Mlst8	56716
Zic5	65100
Slc16a8	57274
Eef1b2	55949
Dap3	65111
Prrg2	65116
Bean1	65115
Pmepa1	65112
Ndfip1	65113
Aatf	56321
Ikbke	56489
Stard3	59045
Nxt1	56488
Rsad2	58185
Rec8	56739
Pex3	56535
Med20	56771
Supt20	56790
Cript	56724
Hacl1	56794
Tbk1	56480
Sorcs1	58178
Rnf14	56736
Mllt11	56772
Prokr1	58182
Slc15a3	65221
Slc37a2	56857
Arl3	56350
Metap2	56307
Zfp24	59057
Xpo7	65246
Ranbp17	66011
Plin4	57435
Anapc7	56317
Cep295nl	58251
Klrc3	58179
Rrs1	59014
Anapc5	59008
Asb1	65247
Timm22	56322
Asb2	65256
Cdc42ep2	104252
Cdc42ep5	58804
Asb3	65257
Asb4	65255
Cdc42ep4	56699
Cdc42ep1	104445
Dpysl5	65254
Umodl1	52020
Cacna2d2	56808
Myg1	60315
Nampt	59027
Rgs20	58175
Hic2	58180
Terf2ip	57321
Mogs	57377
Smoc1	64075
Smoc2	64074
As3mt	57344
Bin3	57784
Tnmd	64103
Clstn1	65945
Clstn2	64085
Cend1	57754
Sqor	59010
Bcl11b	58208
Tssk3	58864
Ncoa6	56406
Perp	64058
Bcam	57278
Rab37	58222
Akr1a1	58810
Klk11	56538
Klf15	66277
Trpm7	58800
Bhlhe22	59058
Trem3	58218
Cst10	58214
Trem1	58217
Ghrl	58991
Ppp2r3c	59032
Shank3	58234
Dnajb5	56323
Lenep	57275
Psors1c2	57390
Piwil2	57746
Dclre1a	55947
Tfip11	54723
Rps6ka4	56613
Fads2	56473
Clcf1	56708
Mcm3ap	54387
Prdm15	114604
Apom	55938
Pdcd1lg2	58205
Zc3h8	57432
Rhox4b	57737
Ern1	78943
Pmfbp1	56523
Wdr6	83669
Pmaip1	58801
Popdc2	64082
Popdc3	78977
Nectin3	58998
Nme3	79059
Maged1	94275
Mrps34	79044
Cramp1l	57354
Ncapg	54392
Srd5a3	57357
Osbpl5	79196
Tnfrsf23	79201
Tnfrsf22	79202
Krit1	79264
Hgh1	59053
Cyp3a25	56388
Clcnkb	56365
Higd1a	56295
Bhlhe41	79362
Stx1b	56216
Zfp386	56220
Ube2d2a	56550
Trpc4ap	56407
Tmem115	56395
Arid3b	56380
Pnkd	56695
Myh10	77579
Insm2	56856
Arl10	56795
Pate4	56872
Tex101	56746
Spz1	79401
Tesc	57816
Osr2	107587
Ankrd49	56503
Sh3bgrl	56726
Scgb1b2	57426
U90926	57425
Slurp1	57277
Rrad	56437
Gar1	68147
Gpr180	58245
Fam181b	58238
Nudt11	58242
Tnk1	83813
Thap11	59016
Edaradd	171211
Acp6	66659
Abhd1	57742
Sertad2	58172
Stx12	100226
Recql4	79456
Golga7	57437
Nelfb	58202
Ralgapa1	56784
Noc2l	57741
Aldoart2	79459
March7	57438
Slc43a3	58207
Sec61a2	57743
Tusc2	80385
Inpp4a	269180
Tac4	93670
Tex21	80384
Ppp1r14a	68458
Parva	57342
Nme4	56520
Hdac9	79221
Stmn4	56471
Wwox	80707
Slc35b4	58246
Nkg7	72310
Cubn	65969
Olfr160	80706
Rab27b	80718
Slc19a3	80721
Pbx4	80720
Car13	71934
Car15	80733
Slc43a1	72401
Mynn	80732
Smpdl3a	57319
Qtrt1	60507
Cblc	80794
Sult5a1	57429
Calm4	80796
Pycard	66824
Selenok	80795
Sult3a1	57430
Clca3a2	80797
Dbr1	83703
Hist1h1a	80838
Hist1h1c	50708
Hist1h1e	50709
Rhoj	80837
Rhoq	104215
Ghdc	80860
Dhx58	80861
Nfkbiz	80859
Fgf16	80903
Uck2	80914
Pum1	80912
Pum2	80913
Scyl1	78891
Ckap2	80986
Chst5	56773
Nckipsd	80987
Trim44	80985
Dbn1	56320
Zbtb22	81630
Wdr46	57315
Dnajb1	81489
Dnajb12	56709
Dnaja2	56445
Btnl1	100038862
Btnl4	632126
Btnl6	624681
Sil1	81500
Kat5	81601
Chia1	81600
Agpat1	55979
Jdp2	81703
Egfl8	81701
Ankrd17	81702
Papolb	56522
Prrt1	260297
Fkbpl	56299
Rpgrip1	77945
C1qtnf3	81799
Tnxb	81877
Oga	76055
Egln1	112405
Egln2	112406
Egln3	112407
Sorcs2	81840
Sf3b1	81898
Cacng7	81904
Cacng8	81905
Ift122	81896
Tlr9	81897
Rrbp1	81910
Cyp4x1	81906
Phip	83946
Celf4	108013
Il23a	83430
Tmem108	81907
Klb	83379
Siglece	83382
Prp2	83380
Plekha3	83435
Glis2	83396
Ndst3	83398
Ndst4	64580
Letm1	56384
Sp6	83395
Akap12	83397
Noc3l	57753
Cstf2t	83410
Cxcl16	66102
Lamtor2	83409
Gimap3	83408
Ctns	83429
Ndel1	83431
Ucn3	83428
Ublcp1	79560
Cptp	79554
Zxdc	80292
Apobec3	80287
Rilpl2	80291
Gpr146	80290
Bcl9l	80288
Parp9	80285
Pgam2	56012
Sh3bp5l	79566
Cdk5rap3	80280
Kcnip4	80334
Tusc3	80286
Cttnbp2nl	80281
Smim12	80284
Mettl27	79565
Abtb1	80283
Defb5	81007
Slc26a5	80979
Arl4d	80981
Acox3	80911
Pdzrn3	55983
Impa1	55980
Rnf114	81018
Trim23	81003
Lrba	80877
Trim2	80890
Plagl2	54711
Sacm1l	83493
Chrdl1	83453
Bri3	55950
Gsdmc	83492
Pik3ap1	83490
Srcin1	56013
Fthl17e	83457
Eif3d	55944
Nop58	55989
Ctps2	55936
Nxf2	83454
Rad54l2	81000
Igfbpl1	75426
Setbp1	240427
Rbm5	83486
Grin3a	242443
Tm6sf1	107769
Tm6sf2	107770
Ngrn	83485
Dpp7	83768
Tdrd1	83561
Tex14	83560
Tex11	83558
Tktl1	83553
Usp26	83563
Unc93a	381058
Gtf2a1	83602
Sycp2	320558
Gtf2a2	235459
Trim8	93679
Elovl4	83603
Sytl1	269589
Sytl2	83671
Sytl3	83672
Pole3	59001
Ifitm2	80876
Hcar2	80885
Castor2	80909
Bicc1	83675
Maged2	80884
Lactb	80907
Fcrls	80891
Zfp202	80902
Erap1	80898
Tmprss5	80893
Akr1c6	83702
Tcstv1	54382
Slc16a3	80879
Srrt	83701
Slc12a9	83704
Hamp	84506
Tas1r2	83770
Tas1r3	83771
Actl6b	83766
Slmap	83997
Smarcd2	83796
Smarcd1	83797
Eif5a2	208691
Adgrb1	107831
Cenpq	83815
Nedd4l	83814
Btbd1	83962
Dnaja3	83945
Jam2	67374
Jam3	83964
Enpp5	83965
Btbd2	208198
Nrg4	83961
Mmp1b	83996
Syt13	80976
Ptov1	84113
Rtn1	104001
Mcam	84004
Tra2a	101214
Rbfox2	93686
Kremen1	84035
Kcnn1	84036
Ntng1	80883
Usp8	84092
Pi4k2a	84095
Gpr84	80910
Gpr87	84111
Mrgprh	80978
Sucnr1	84112
Ick	56542
Setdb1	84505
Pip4k2b	108083
Sval2	84543
Cd96	84544
Cpxm1	56264
Cxcr6	80901
Palm2	242481
Lias	79464
Alms1	236266
Pi15	94227
Crispld1	83691
Tnfrsf25	85030
Pla1a	85031
Emc9	85308
Rnf31	268749
Kars	85305
Gpnmb	93695
Nucks1	98415
Tex15	104271
Ube2n	93765
Acox2	93732
Fsd1	240121
Lztfl1	93730
Rnf111	93836
Ifitm5	73835
Dusp15	252864
Amn	93835
Csnk1a1	93687
Tcf23	69852
Gprc5d	93746
Sez6l	56747
Smarca1	93761
Smarca5	93762
Mllt6	246198
Arid1a	93760
Klf7	93691
Pcdhgb1	93699
Pcdhgb2	93700
Pcdhgb4	93701
Pcdhgb5	93702
Pcdhgb6	93703
Pcdhgb7	93704
Pcdhgc3	93706
Pcdhgc4	93707
Pcdhgc5	93708
Pcdhga1	93709
Pcdhga2	93710
Pcdhga3	93711
Pcdhga4	93712
Pcdhga5	93713
Pcdhga6	93714
Pcdhga7	93715
Pcdhga8	93716
Pcdhga9	93717
Pcdhga10	93722
Pcdhga11	93723
Pcdhga12	93724
Bbs2	67378
Vangl2	93840
Igsf9	93842
Il24	93672
Clec2d	93694
Hadha	97212
Slc1a4	55963
Gmeb1	56809
Pard6b	58220
Pard6g	93737
Sirt1	93759
Pard3	93742
Lin7a	108030
Dync1li1	235661
Immp2l	93757
Glrx	93692
Park7	57320
Lmod1	93689
Lmod2	93677
Hes7	84653
Abo	80908
Dtx3	80904
Cox4i2	84682
Hspb8	80888
Sgpp1	81535
Chrac1	93696
Cpn1	93721
Gpr45	93690
Gpr63	81006
Entpd7	93685
Kcnip2	80906
Lce3c	94060
Sbk1	104175
Lcn8	78076
Cd163	93671
Ice2	93697
Mpv17l	93734
Nkd1	93960
Prlhr	226278
Camta2	216874
Scap	235623
Slc12a6	107723
Gorasp2	70231
Frs3	107971
Wnt16	93735
Aff4	93736
Sult1b1	56362
Klhl1	93688
Crb1	170788
Lyve1	114332
Hadhb	231086
Dqx1	93838
Pabpc5	93728
Glce	93683
Sarm1	237868
Nat8f2	93673
Nat8f3	93674
Cdc42bpb	217866
Echs1	93747
Clec2i	93675
Ddx49	234374
Cers1	93898
Hils1	54388
Pcdhb1	93872
Glp2r	93896
Pcdhb2	93873
Pcdhb3	93874
Pcdhb4	93875
Pcdhb5	93876
Pcdhb6	93877
Pcdhb7	93878
Pcdhb8	93879
Pcdhb9	93880
Pcdhb10	93881
Pcdhb11	93882
Pcdhb12	93883
Pcdhb13	93884
Pcdhb14	93885
Pcdhb15	93886
Pcdhb16	93887
Pcdhb17	93888
Pcdhb18	93889
Pcdhb19	93890
Pcdhb20	93891
Pcdhb21	93892
Pcdhb22	93893
Fzd10	93897
Vps16	80743
Cwc22	80744
BC004004	80748
Lrfn1	80749
N4bp1	80750
Morc3	338467
Fam20c	80752
B3galt5	93961
Wrb	71446
Rtn4r	65079
Setd4	224440
Hemgn	93966
Clec2h	94071
Pias4	59004
Clmn	94040
Bcl2l13	94044
Allc	94041
Hdhd5	214932
Tmem121b	94047
Kdm5a	214899
Tm2d1	94043
P2rx5	94045
Eefsec	65967
Mrpl1	94061
Mrpl3	94062
Mrpl4	66163
Mrpl9	78523
Mrpl11	66419
Mrpl13	68537
Mrpl16	94063
Mrpl20	66448
Mrpl27	94064
Mrpl33	66845
Mrpl32	75398
Mrpl34	94065
Mrpl36	94066
Mrpl43	94067
Fam129a	63913
Hapln2	73940
B3gnt5	108105
Baiap2	108100
Trim6	94088
Trim7	94089
Trim9	94090
Trim11	94091
Trim16	94092
Trim33	94093
Trim34a	94094
Slc28a3	114304
Med15	94112
Csmd1	94109
Mepe	94111
Ctsq	104002
Twnk	226153
Kifc5b	16580
Bpifb1	228801
Myocd	214384
Arid4b	94246
Slc24a3	94249
Twsg1	65960
Dtnbp1	94245
Galnt17	212996
Rcc1l	94254
Fkbp6	94244
Tinagl1	94242
Pom121	107939
Pkmyt1	268930
Snx18	170625
Ifi30	65972
Zfhx4	80892
Ybx3	56449
Sfxn1	14057
Sfxn2	94279
Sfxn3	94280
Sfxn4	94281
Sfxn5	94282
Ugt1a6a	94284
Actn1	109711
Prcc	94315
Cadm3	94332
Tmem40	94346
Zfp451	98403
Slc25a2	83885
Loxl2	94352
Hmgn3	94353
Diexf	215193
Lrrc59	98238
AA986860	212439
Kmo	98256
Txndc9	98258
Stk17b	98267
Cfhr1	50702
D630023F18Rik	98303
D2hgdh	98314
Colgalt2	269132
Ifi209	236312
Smap1	98366
Gorab	98376
Lbr	98386
Chst10	98388
Sh3bp4	98402
AI597479	98404
Ifi207	226691
Trp53bp2	209456
Phlpp1	98432
Dgkd	227333
Suco	226551
Susd4	96935
Tmem237	381259
Gtf3c3	98488
Pid1	98496
Atg9a	245860
Mael	98558
Khdc1b	98582
Sulf1	240725
Gigyf2	227331
Rabif	98710
Ccnyl1	227210
Obsl1	98733
Fcrla	98752
Stum	381310
Hnrnpf	98758
Cdc123	98828
Eps8l2	98845
AI182371	98870
Ldlrad3	241576
Dlgap4	228836
Slc5a12	241612
Usp6nl	98910
Myl9	98932
Mbd5	109241
Fam102a	98952
Gtf3c4	269252
Nat10	98956
Fibcd1	98970
Clp1	98985
Znfx1	98999
Qser1	99003
Slc4a11	269356
Lpcat4	99010
Pomt1	99011
Prom2	192212
Osbpl6	99031
Olah	99035
Gpr107	277463
Dzank1	241688
Cep152	99100
Stard7	99138
Cercam	99151
Anapc2	99152
Ssx2ip	99167
Sec16a	227648
Tm9sf4	99237
Depdc7	211896
Snph	241727
Slc39a12	277468
Hrh3	99296
Scrt2	545474
Garnl3	99326
Zscan29	99334
Tspyl3	241732
Thnsl1	208967
Arfgef2	99371
Sall4	99377
Abtb2	99382
Rtel1	269400
Bahd1	228536
Golga2	99412
Duox1	99439
Mylk2	228785
Ctxn2	381418
Galnt13	271786
Tmem62	96957
Fastkd5	380601
Rabepk	227746
Tprn	97031
Wdr47	99512
Usp53	99526
Ctso	229445
Dpyd	99586
Adgrl2	99633
Zfp697	242109
Ppm1l	242083
Eps8l3	99662
Clca4a	99663
Ankrd13c	433667
Clca2	229933
Sec24b	99683
Ankrd50	99696
Clca4b	99709
Cept1	99712
Spg20	229285
Slc35f1	215085
Zbtb10	229055
Med12l	329650
Prmt6	99890
Ints3	229543
Isg20l2	229504
Slc9b2	97086
Nmd3	97112
Hist2h4	97122
Nol6	230082
Ldlrap1	100017
Dcaf10	242418
Acnat1	230161
Slc5a9	230612
Lrrc19	100061
Ecpas	230249
Cyp2j11	100066
Camta1	100072
Zbtb48	100090
Zmynd12	332934
Pcsk9	100102
Tdrd7	100121
Myorg	329828
Shoc1	100155
Pafah2	100163
Phactr4	100169
Akna	100182
H6pd	100198
Tmem64	100201
Slc35d1	242585
Adprhl2	100206
Fbxl4	269514
Gpn2	100210
Rusc2	100213
Calr4	108802
AU022252	230696
Pramef8	242736
AU040320	100317
Ppp1r8	100336
Tent5b	100342
Slc44a1	100434
Mob3c	100465
Lao1	100470
C77080	97130
Iffo2	212632
A430005L14Rik	97159
C87499	381590
C87977	97187
Phf24	230085
Guf1	231279
Zfand2a	100494
Zfp518b	100515
Rell1	100532
Oas1d	100535
Sdad1	231452
AA792892	100554
Ugt2b38	100559
Slc15a4	100561
Hsd17b13	243168
Lrrc8c	100604
Noc4l	100608
Nsun5	100609
N4bp2l1	100637
Ttc28	209683
Upk3b	100647
Napepld	242864
Lin54	231506
Gbp6	100702
Acacb	100705
Pds5b	100710
Tent2	100715
Ugt2b34	100727
Mapre3	100732
Dcun1d4	100737
Fam185a	330050
Usp30	100756
Ube3c	100763
Alkbh2	231642
Gm16513	100041253
Ccdc60	269693
Ccz1	231874
Depdc5	277854
Hscb	100900
Rpap2	231571
Tyw1	100929
Kpna7	381686
Glmn	170823
Mlxip	208104
Kctd10	330171
Zfp513	101023
Bud31	231889
C79130	null
Naa11	97243
C87414	381654
Lrrc8b	433926
Styk1	243659
Clec2l	665180
Zfp282	101095
Ttll3	101100
Fam71f2	245884
Rpusd3	101122
Jazf1	231986
Bmt2	101148
Lrtm2	211187
Pot1a	101185
Parp11	101187
AI854703	243373
Zfp956	101197
Hepacam2	101202
Wdr91	101240
Tsen2	381802
Nup205	70699
Cfap100	243538
Kcp	333088
Gcfc2	330361
Vopp1	232023
Eogt	101351
Fbxl14	101358
Prrt4	101359
E330021D16Rik	100502936
C87436	232196
Frmd4b	232288
Ceacam15	101434
Dhx32	101437
Phrf1	101471
Atf5	107503
Ap2s1	232910
Ric8a	101489
Inpp5f	101490
Plekhg2	101497
Hsd3b7	101502
Ino80e	233875
Prkd2	101540
Wtip	101543
Zfp575	101544
Ccp110	101565
Syne4	233066
Alg8	381903
Efl1	101592
AI467606	101602
Scaf1	233208
E430018J23Rik	101604
Grwd1	101612
Nlrp6	101613
Pwwp2b	101631
Clrn3	212070
Alkbh6	233065
Rnf40	233900
Spty2d1	101685
Nars2	244141
Trim68	101700
AI987944	233168
Psip1	101739
Acp7	101744
AU018091	245128
Ano1	101772
C2cd3	277939
4933405O20Rik	243996
Spred3	101809
Leng8	232798
Faap24	101831
AW146154	101835
Lrrk1	233328
Unc45a	101869
Whamm	434204
BB114814	100043173
Mtmr10	233315
Ppm1n	232941
Strn4	97387
Zfp568	243905
Hirip3	233876
Slc35e1	270066
Samd1	666704
Usb1	101985
Ido2	209176
Ces2a	102022
Smim19	102032
Crtc1	382056
Exoc8	102058
Vat1l	270097
AI429214	621080
Plekhg4	102075
Zfp868	234362
Arhgef18	102098
Mtus1	102103
Nsd3	234135
Enkd1	102124
Slc7a6	330836
Snx25	102141
Tmem189	407243
Alg11	207958
Prmt9	102182
Zdhhc7	102193
Ces1f	234564
Gpat4	102247
Cpne7	102278
Cyp4v3	102294
Fam155a	270028
Tango6	272538
Dcun1d2	102323
Cog4	102339
Ppip5k2	227399
BB014433	434285
Nek5	330721
B3gnt9	97440
Fam90a1a	97476
Cog8	97484
Cmtm4	97487
Myzap	102371
Edc3	353190
Lars2	102436
Dennd4a	102442
Tmem266	244886
Xylb	102448
Ncapd3	78658
Pif1	208084
AI593442	330941
Ano10	102566
Slc22a13	102570
Plekho2	102595
Rpp25	102614
Mapkapk3	102626
Acad11	102632
Nkapd1	270156
Slc6a20a	102680
Phldb1	102693
A4gnt	333424
Il20rb	213208
Plscr4	235527
Dis3l	213550
Bbs4	102774
Klhl18	270201
AW551984	244810
Exog	208194
Zfp445	235682
Zfp809	235047
Pomgnt2	215494
Slc6a15	103098
Gstt3	103140
Rdh9	103142
Upb1	103149
Tmem26	327766
Gls2	216456
Chchd10	103172
Mfsd4b1	215929
Fig4	103199
Traf3ip2	103213
L3mbtl3	237339
Tmem263	103266
Lrrc75b	192734
Zc3h10	103284
Zfp365	216049
Tafa2	268354
Vezt	215008
Enpp3	209558
AU041133	216177
Arhgap9	216445
Zfr2	103406
Nup107	103468
Dot1l	208266
Calhm5	103511
Slc26a10	216441
Mgat4b	103534
Mbtd1	103537
Parp12	243771
Epop	103551
Psme4	103554
Xpo1	103573
Fbxw11	103583
Wsb2	59043
Stradb	227154
Sec14l4	103655
Tmem199	195040
Smg6	103677
Slc35e4	103710
Pnpo	103711
Usp22	216825
Nudcd3	209586
Tbc1d10a	103724
Pex12	103737
Mief2	237781
Tmem17	103765
Tubg2	103768
Slc25a41	103775
Wdr92	103784
Clint1	216705
Rilp	280408
Zfp692	103836
Cuedc1	103841
Inca1	103844
Nsrp1	237859
Tns4	217169
Ccdc117	104479
Jmjd4	194952
Arhgap44	216831
Wdpcp	216560
Tada2a	217031
Ppp4r3b	104570
Usp32	237898
Rprml	104582
Alkbh5	268420
Ankrd13b	268445
Rundc1	217201
Stac2	217154
Cnot6	104625
Fam117a	215512
Tsr1	104662
Slc16a6	104681
Pik3r6	104709
Sgsm2	97761
D930048N14Rik	97775
Ttc7b	104718
Tmem11	216821
Ddx1	104721
Tedc1	104732
Ankmy2	217473
Pld4	104759
Slc25a47	104910
Vipas39	104799
Lrfn5	238205
Aspg	104816
Ahnak2	100041194
Ptpn23	104831
Cbll1	104836
Tecpr2	104859
Spata7	104871
Tmem179	104885
Adi1	104923
Plekhh1	211945
Fam84a	105005
Trib2	217410
Cep170b	217882
Mis18bp1	217653
Eif2b2	217715
Cog5	238123
Pelo	105083
Zfp729b	100416706
Zfyve16	218441
Rfesd	218341
Iars	105148
Lhfpl2	218454
Arrdc3	105171
Srek1	218543
Kdm1b	218214
Nhlrc1	105193
Lrrc14b	432779
Tasor2	105203
Gfod1	328232
Rnf44	105239
Txndc5	105245
Brd9	105246
Cdk20	105278
Epdr1	105298
Slc25a48	328258
Dhx29	218629
Akr1c18	105349
AW209491	105351
Depdc1b	218581
Ptpdc1	218232
Utp15	105372
Slf1	105377
Akr1c14	105387
Serpinb6c	97848
Fam8a1	97863
B3galnt2	97884
Asb13	142688
Nlrp4f	97895
Ccno	218630
Hist1h3g	97908
E330034G19Rik	105418
Fam149b	105428
Slain1	105439
Kctd9	105440
Mbnl2	105559
Mtmr6	219135
Exoc5	105504
Fam170b	105511
A630023A22Rik	105518
Ankrd28	105522
9930012K11Rik	268759
Zfp957	105590
Cphx1	105594
Fam216b	219170
Ppp1r3e	105651
Ppif	105675
Kctd12	239217
Ano6	105722
Slc38a1	105727
Fam83h	105732
Mfsd5	106073
Tigd5	105734
Scrib	105782
Kdelr3	105785
Prkaa1	105787
Ugt3a2	223337
Dip2b	239667
Amigo2	105827
Ccdc65	105833
Mtbp	105837
Dennd3	105841
Card10	105844
Lmf2	105847
Mief1	239555
Mal2	105853
Csdc2	105859
Slc2a13	239606
Krt72	105866
Adamts12	239337
Tmem71	213068
Agxt2	268782
Ugt3a1	105887
Ccdc184	239650
Tubgcp6	328580
Shisa8	435145
Gsdmc2	331063
Washc5	223593
Egflam	268780
Espl1	105988
Alg10b	380959
Tafa5	106014
Topors	106021
Ttc38	239570
Gga1	106039
Fbxo4	106052
Fam83f	213956
AW549877	106064
Slc45a4	106068
AW557046	102634078
Nol12	97961
Dock10	210293
Deptor	97998
Cip2a	224171
Scaf4	224432
Krtap13-1	268905
Cggbp1	106143
Ubxn7	224111
Vps8	209018
Ccdc58	381045
Cblb	208650
Xxylt1	268880
Urb1	207932
Slc7a4	224022
Osbpl11	106326
AU021092	239691
Nsun3	106338
Rfc4	106344
Ildr1	106347
Clic6	209195
Eaf2	106389
Srl	106393
Slc51a	106407
Hrg	94175
P3h2	210530
Gpsm3	106512
Safb2	224902
Plekhh2	213556
Oard1	106821
Ldhal6b	106557
Brpf3	268936
Dlk2	106565
AI413582	106672
Tfb1m	224481
Fam234a	106581
Nrm	106582
Spata2	263876
Trip10	106628
Ift140	106633
AI661453	224833
Vmac	106639
Cyp4f15	106648
Safb	224903
Mpig6b	106722
Arhgap28	268970
Gnptg	214505
Catsperd	106757
Ticam1	106759
Ttbk1	106763
Treml2	328833
Stap2	106766
Rmdn2	381110
Dhx57	106794
Pkdcc	106522
Dus3l	224907
Fbxo11	225055
Unc119b	106840
Abhd3	106861
Tnfaip8	106869
Rbm27	225432
Afap1l1	106877
Slc39a3	106947
Arap3	106952
Slc39a6	106957
Cep120	225523
Svil	225115
Me2	107029
Slc6a7	240332
AW554918	225289
Wdr74	107071
Nmrk1	225994
Rrp12	107094
Cyp2c50	107141
Glyat	107146
Gpr137	107173
Btaf1	107182
Fam160b1	226252
Uqcc3	107197
Marveld1	277010
Ffar4	107221
Macrod1	107227
AI606181	null
Lipo3	381236
Carns1	107239
AI837181	107242
Kazald1	107250
Ccdc85b	240514
Spindoc	68229
Aldh3b2	621603
Otub1	107260
Yars	107271
Afap1l2	226250
Vps37c	107305
Lpxn	107321
Patl1	225929
Kank1	107351
Tmem151a	381199
Slc16a12	240638
Slc25a45	107375
Atrnl1	226255
Fermt3	108101
Tmem132a	98170
Slc6a8	102857
Radx	102871
Lrch2	210297
Armcx4	100503043
Cenpi	102920
Atg4a	666468
Igsf1	209268
Nxt2	237082
B630019K06Rik	102941
Nudt10	102954
AU015836	385493
AU022751	102991
Pcyt1b	236899
Armcx6	278097
Jade3	382207
Tmem164	209497
Armcx5	494468
Nexmif	245555
Slc38a5	209837
Magee1	107528
Mageb5	74271
Pecr	111175
Ces1d	104158
Prrxl1	107751
Zfp607b	112415
Ugt2b37	112417
1700102P08Rik	112418
Ifit1bl2	112419
Ddx19b	234733
Zfp979	112422
Taar1	111174
Magee2	272790
Acaa1a	113868
Vmn1r48	113845
Vmn1r47	113846
Vmn1r43	113847
Vmn1r42	113848
Vmn1r52	113849
V1ra8	113850
Vmn1r54	113851
Vmn1r50	113852
Vmn1r53	113853
Vmn1r44	113854
Vmn1r40	113855
Vmn1r46	113856
Vmn1r41	113857
Vmn1r10	113858
Vmn1r29	113859
Vmn1r11	113860
Vmn1r13	113862
