EntrezID,GeneSymbol,Score
2332,FMR1,0
23321,TRIM2,0
23322,RPGRIP1L,0.5
23324,MAN2B2,0
23325,KIAA1033,0.5
23326,USP22,0
23327,NEDD4L,0
23328,SASH1,0
23332,CLASP1,0
23334,SZT2,0
23335,WDR7,0
23336,SYNM,0.5
23338,JADE2,0
23339,VPS39,0
2334,AFF2,0
23341,DNAJC16,0
23344,ESYT1,0
23345,SYNE1,0
23348,DOCK9,0
2335,FN1,0
23350,U2SURP,0
23351,KHNYN,0
23352,UBR4,0
23353,SUN1,1
23355,VPS8,0
23357,ANGEL1,0
23358,USP24,0
23360,FNBP4,0.5
23361,ZNF629,0
23362,PSD3,0
23363,OBSL1,0
23365,ARHGEF12,0
23366,KIAA0895,1
23367,LARP1,0
23368,PPP1R13B,0
23369,PUM2,0
23370,ARHGEF18,0
23371,TENC1,0.5
23373,CRTC1,0
23378,RRP8,0.5
23380,SRGAP2,0
23381,SMG5,0
23382,AHCYL2,0
23383,MAU2,0
23384,SPECC1L,0
23385,NCSTN,1
23386,NUDCD3,0
23387,SIK3,0
23389,MED13L,0
2339,FNTA,0
23390,ZDHHC17,0.5
23392,KIAA0368,0
23394,ADNP,0
23395,LARS2,0
23396,PIP5K1C,0.5
23397,NCAPH,0
23398,PPWD1,0
23399,CTDNEP1,0
23400,ATP13A2,0
23401,FRAT2,0
23403,FBXO46,0
23404,EXOSC2,0
23405,DICER1,0
23406,COTL1,1
23408,SIRT5,0
23409,SIRT4,0
23410,SIRT3,0
23411,SIRT1,0
23412,COMMD3,0.5
23413,NCS1,0.5
23414,ZFPM2,0.5
23415,KCNH4,0
23416,KCNH3,0
23417,MLYCD,0.5
23418,CRB1,0
2342,FNTB,0
23420,NOMO1,0
23421,ITGB3BP,0.5
23423,TMED3,1
23424,TDRD7,0.5
23426,GRIP1,0
23428,SLC7A8,0
23429,RYBP,0
23430,TPSD1,0
23431,AP4E1,0
23432,GPR161,0
23433,RHOQ,0
23434,C3orf27,0
23435,TARDBP,0
23436,CELA3B,0
23438,HARS2,1
23439,ATP1B4,0.5
23440,OTP,0
23443,SLC35A3,0.5
23446,SLC44A1,0
23450,SF3B3,0
23451,SF3B1,1
23452,ANGPTL2,0
23456,ABCB10,0.5
23457,ABCB9,0
2346,FOLH1,0
23460,ABCA6,0
23461,ABCA5,0
23462,HEY1,0
23463,ICMT,0
23464,GCAT,0
23466,CBX6,0
23467,NPTXR,0
23468,CBX5,0
23469,PHF3,0
23471,TRAM1,0
23473,CAPN7,0
23474,ETHE1,0
23475,QPRT,0
23476,BRD4,0
23478,SEC11A,0
23479,ISCU,0
2348,FOLR1,0
23480,SEC61G,0
23481,PES1,0
23483,TGDS,0
23484,LEPROTL1,0
23491,CES3,0
23492,CBX7,0
23493,HEY2,0
23495,TNFRSF13B,0
23498,HAAO,0
23499,MACF1,0.5
2350,FOLR2,0
23500,DAAM2,0
23503,ZFYVE26,0.5
23504,RIMBP2,0
23506,GLTSCR1L,0
23507,LRRC8B,0.5
23509,POFUT1,1
23510,KCTD2,0
23511,NUP188,0.5
23512,SUZ12,0.5
23513,SCRIB,0
23514,SPIDR,0
23515,MORC3,0.5
23516,SLC39A14,0
23517,SKIV2L2,0
23518,R3HDM1,1
23519,ANP32D,0
2352,FOLR3,0
23520,ANP32C,0
23521,RPL13A,0
23522,KAT6B,0
23523,CABIN1,0
23524,SRRM2,0
23526,HMHA1,0
23527,ACAP2,0.5
23528,ZNF281,0.5
23529,CLCF1,0
2353,FOS,0
23530,NNT,0
23531,MMD,0
23532,PRAME,0
23533,PIK3R5,0
23534,TNPO3,0
23536,ADAT1,0
23538,OR52A1,0
23539,SLC16A8,0.5
2354,FOSB,0
23541,SEC14L2,0.5
23542,MAPK8IP2,0
23543,RBFOX2,0
23544,SEZ6L,0
23545,ATP6V0A2,0
23546,SYNGR4,0.5
23547,LILRA4,0
23548,TTC33,0
23549,DNPEP,0.5
2355,FOSL2,0
23550,PSD4,0.5
23551,RASD2,0
23552,CDK20,0.5
23553,HYAL4,0
23554,TSPAN12,0
23555,TSPAN15,0
23556,PIGN,0
23557,SNAPIN,1
23558,WBP2,0
23559,WBP1,0
2356,FPGS,1
23560,GTPBP4,0
23562,CLDN14,1
23563,CHST5,0
23564,DDAH2,0.5
23566,LPAR3,0
23567,ZNF346,0
23568,ARL2BP,0
23569,PADI4,0
2357,FPR1,0
23576,DDAH1,0.5
2358,FPR2,0
23580,CDC42EP4,0
23581,CASP14,0
23582,CCNDBP1,0
23583,SMUG1,0
23584,VSIG2,0
23585,TMEM50A,0
23586,DDX58,0
23587,ELP5,0.5
23588,KLHDC2,0
23589,CARHSP1,0
2359,FPR3,0.5
23590,PDSS1,0
23592,LEMD3,0.5
23593,HEBP2,0
23594,ORC6,0
23595,ORC3,0
23596,OPN3,0
23597,ACOT9,0
23598,PATZ1,0
23600,AMACR,0.5
23601,CLEC5A,0
23603,CORO1C,0
23604,DAPK2,0
23607,CD2AP,0
23608,MKRN1,0
23609,MKRN2,0
23612,PHLDA3,0
23613,ZMYND8,0
23616,SH3BP1,0
23617,TSSK2,0.5
23619,ZIM2,0
23620,NTSR2,0
23621,BACE1,0.5
23623,RUSC1,0
23624,CBLC,0
23625,FAM89B,0
23626,SPO11,0
23627,PRND,0.5
23630,KCNE1L,0
23632,CA14,0
23633,KPNA6,0
23635,SSBP2,0
23636,NUP62,0
23637,RABGAP1,0
23639,LRRC6,0
23640,HSPBP1,0
23641,LDOC1,0
23643,LY96,1
23644,EDC4,0
23645,PPP1R15A,0
23646,PLD3,0
23647,ARFIP2,0
23648,SSBP3,0
23649,POLA2,0
23650,TRIM29,0
23657,SLC7A11,0
23658,LSM5,0
23659,PLA2G15,0
23660,ZKSCAN5,0
23670,TMEM2,0
23671,TMEFF2,0.5
23673,STX12,0
23676,SMPX,0
23677,SH3BP4,0
23678,SGK3,0
23682,RAB38,0
23683,PRKD3,0
23704,KCNE4,0
23705,CADM1,0.5
23708,GSPT2,0
23710,GABARAPL1,0
23729,SHPK,0
23731,TMEM245,0
23732,FRRS1L,0
23741,EID1,0
23742,NPAP1,0.5
23743,BHMT2,0.5
23746,AIPL1,0
23759,PPIL2,0
23760,PITPNB,0
23761,PISD,0
23762,OSBP2,0.5
23764,MAFF,0
23765,IL17RA,0
23767,FLRT3,0
23769,FLRT1,0
23770,FKBP8,0
23774,BRD1,0
23779,ARHGAP8,0
23780,APOL2,0
23784,POTEH,0
23786,BCL2L13,0
23787,MTCH1,0
23788,MTCH2,0
238,ALK,1
239,ALOX12,0
2395,FXN,0
24,ABCA4,0
240,ALOX5,0.5
241,ALOX5AP,0
24137,KIF4A,0.5
24138,IFIT5,0
24139,EML2,0.5
24140,FTSJ1,0
24141,LAMP5,0
24142,NAT6,0.5
24144,TFIP11,0.5
24145,PANX1,0
24146,CLDN15,0.5
24147,FJX1,0
24148,PRPF6,0
24149,ZNF318,0
24150,TP53TG3,0
242,ALOX12B,0
244,NA,0.5
2444,FRK,0
245711,SPDYA,0
245802,MS4A6E,0
245806,VGLL2,0.5
245812,CNPY4,0
245908,DEFB105A,0
245909,DEFB106A,0
245910,DEFB107A,0
245911,DEFB108B,0
245913,DEFB110,0
245914,NA,0
245915,DEFB112,0
245927,DEFB113,0
245928,DEFB114,0.5
245929,DEFB115,0
245930,DEFB116,0.5
245932,DEFB119,0
245934,DEFB121,0
245936,DEFB123,0
245937,DEFB124,0
245938,DEFB125,0
245939,DEFB128,0
245940,DEFB130,0
245972,ATP6V0D2,0
245973,ATP6V1C2,0
246,ALOX15,0.5
246100,CTAG1A,0
246126,TXLNGY,0.5
246175,CNOT6L,0.5
246176,GAS2L2,0
246181,AKR7L,0
246184,CDC26,0
246213,SLC17A8,0.5
246243,RNASEH1,0.5
246269,LACE1,1
246329,STAC3,0.5
246330,PELI3,0
246744,STH,0
246777,SPESP1,0
247,ALOX15B,0
2475,MTOR,0
248,ALPI,0.5
2483,FRG1,0
2487,FRZB,0
2488,FSHB,0
249,ALPL,0
2491,CENPI,0
2492,FSHR,0
2494,NR5A2,0
2495,FTH1,0
25,ABL1,0
250,ALPP,0
251,ALPPL2,0
2512,FTL,0
2515,ADAM2,0
2516,NR5A1,0
2517,FUCA1,0
2519,FUCA2,0
2520,GAST,0
2521,FUS,0
2523,FUT1,0
2524,FUT2,0.5
2525,FUT3,0.5
2526,FUT4,0
2527,FUT5,0
2528,FUT6,0
252839,TMEM9,0
252884,ZNF396,0
2529,FUT7,0
252969,NEIL2,0
252983,STXBP4,0
252995,FNDC5,0
2530,FUT8,0
253012,HEPACAM2,0
253017,TECRL,0
253018,HCG27,0
2531,KDSR,0
253143,PRR14L,0
253152,EPHX4,0
253175,CDY1B,0.5
253190,SERHL2,0
2532,ACKR1,0
253260,RICTOR,0
2533,FYB,0
2534,FYN,0
253430,IPMK,0
253461,ZBTB38,0
2535,FZD2,0
253512,SLC25A30,1
253558,LCLAT1,0
253559,CADM2,0
253582,TMEM244,0
253635,GPATCH11,0.5
253639,ZNF620,0
2537,IFI6,0
253714,MMS22L,0
253725,FAM21C,0
253738,EBF3,0
253769,WDR27,0
253782,CERS6,0
2538,G6PC,0.5
253827,MSRB3,1
253832,ZDHHC20,0
253868,C20orf166-AS1,0
2539,G6PD,0
253935,ANGPTL5,0
253943,YTHDF3,0
253959,RALGAPA1,0.5
253980,KCTD13,0
253982,ASPHD1,0
254013,METTL20,0
254042,METAP1D,0
254050,LRRC43,0
254065,BRWD3,0
254122,SNX32,0
254158,CXorf58,0.5
254170,FBXO33,0
254173,TTLL10,0
254187,TSGA10IP,0
2542,SLC37A4,0
254225,RNF169,0
254228,FAM26E,0
254240,BPIFC,0
254251,LCORL,0
254263,CNIH2,0
254268,AKNAD1,0
254272,TBC1D28,0
254295,PHYHD1,0
254359,ZDHHC24,0
254394,MCM9,0
254427,PROSER2,0.5
254428,SLC41A1,0
254528,MEIOB,0
254531,LPCAT4,1
254552,NUDT8,0
2547,XRCC6,0
254773,LYG2,0.5
254778,C8orf46,0
254783,OR6C74,0
254786,OR6C3,0
2548,GAA,0
254827,NAALADL2,0
254863,TMEM256,0.5
254879,OR2T6,0
254887,ZDHHC23,0
2549,GAB1,0
254910,LCE5A,0.5
254950,KRTAP15-1,0
254956,MORN5,0
254958,REXO1L1P,0
254973,OR1L4,0
2550,GABBR1,0
255022,CALHM1,0
255027,MPV17L,0
255043,TMEM86B,0
255057,C19orf26,0
255061,TAC4,0
2551,GABPA,0
255101,CCDC108,0
255104,TMCO4,0
255119,C4orf22,0
255189,PLA2G4F,0
255193,CSNK1G2-AS1,0
255220,TXNDC8,0
255231,MCOLN2,0.5
255239,ANKK1,0
255252,LRRC57,0
2553,GABPB1,0
255313,CT47A11,0
255324,EPGN,1
255349,TMEM211,0.5
255352,NA,0
255374,MBLAC1,0
255394,TCP11L2,0
2554,GABRA1,0
255403,ZNF718,0
255426,RASGEF1C,0
255488,RNF144B,0
2555,GABRA2,0.5
255520,ELMOD2,0
2556,GABRA3,0
255626,HIST1H2BA,0
255631,COL24A1,0
2557,GABRA4,0
255725,OR52B2,0
255738,PCSK9,0
255743,NPNT,0
255758,TCTEX1D2,0
255762,PDZD9,0
255798,SMCO1,0
2558,GABRA5,0.5
255877,BCL6B,0
2559,GABRA6,0.5
255919,CNEP1R1,0.5
255928,SYT14,0
255967,PAN3,0
2560,GABRB1,0
256051,ZNF549,0
256076,COL6A5,0
2561,GABRB2,1
256130,TMEM196,0.5
256144,OR4C3,0
256148,OR4S1,0
2562,GABRB3,0.5
256281,NUDT14,0
256297,PTF1A,0
2563,GABRD,0
256302,NATD1,0
256309,CCDC110,0
256329,LMNTD2,0
256356,GK5,0.5
256364,EML3,0
256369,LINC00521,0
256380,SCML4,0.5
256394,SERPINA11,0
2564,GABRE,0.5
256435,ST6GALNAC3,0
256471,MFSD8,0
256472,TMEM151A,0
2565,GABRG1,0
256536,TCERG1L,0
256586,LYSMD2,0
2566,GABRG2,0
256643,CXorf23,0
256646,NUTM1,0
256691,MAMDC2,0
2567,GABRG3,0
256710,GLIPR1L1,0
256714,MAP7D2,0.5
256764,WDR72,0
2568,GABRP,0
256815,C10orf67,0
256892,OR51F1,0
2569,GABRR1,0
256933,NPB,0
256949,KANK3,0
256957,HEATR9,0
256979,SUN3,0
256987,SERINC5,0
257,ALX3,0
2570,GABRR2,0
257019,FRMD3,0
257044,C1orf101,0
257062,CATSPERD,0
257068,PLCXD2,0
2571,GAD1,0
257101,ZNF683,0.5
257106,ARHGAP30,0
257144,GCSAM,0
257160,RNF214,1
257169,C9orf43,0
257177,C1orf192,0
257194,NEGR1,0
2572,GAD2,0
257202,GPX6,0
257203,DSCR9,0
257218,SHPRH,0
257236,CCDC96,0
257240,KLHL34,0
257313,UTS2B,0.5
257364,SNX33,0
257397,TAB3,0.5
2574,GAGE2C,0
257415,FAM133B,0
25759,SHC2,0.5
2576,GAGE4,0
257629,ANKS4B,0.5
25764,HYPK,1
25766,PRPF40B,0
25769,SLC24A2,0
2577,GAGE5,0
25770,C22orf31,0.5
25771,TBC1D22A,0
25776,CBY1,0
25777,SUN2,0
25778,DSTYK,1
2578,GAGE6,0.5
25780,RASGRP3,0
25782,RAB3GAP2,0
25788,RAD54B,0
25789,TMEM59L,0
2579,GAGE7,0
25790,CFAP45,0
25791,NGEF,0
25792,CIZ1,0
25793,FBXO7,0
25794,FSCN2,0
25796,PGLS,0
25797,QPCT,0
25798,BRI3,0.5
25799,ZNF324,0
258,AMBN,0
2580,GAK,0
25800,SLC39A6,0.5
25801,GCA,0
25802,LMOD1,0
25803,SPDEF,0
25804,LSM4,0.5
25805,BAMBI,0.5
25806,VAX2,0.5
25807,RHBDD3,0
25809,TTLL1,0
2581,GALC,0
25813,SAMM50,0
25814,ATXN10,0
25816,TNFAIP8,0
25817,FAM19A5,0
25818,KLK5,0
25819,CCRN4L,0.5
2582,GALE,0
25820,ARIH1,0
25821,MTO1,0.5
25822,DNAJB5,0
25823,TPSG1,0
25824,PRDX5,0
25825,BACE2,0
25827,FBXL2,0
25828,TXN2,0
25829,TMEM184B,0
2583,B4GALNT1,0
25830,SULT4A1,0
25831,HECTD1,0
25832,NBPF14,0
25833,POU2F3,0
25834,MGAT4C,0.5
25836,NIPBL,1
25837,RAB26,0
25839,COG4,0
2584,GALK1,0.5
25840,METTL7A,0.5
25841,ABTB2,0
25842,ASF1A,0.5
25843,MOB4,0
25844,YIPF3,0
25847,ANAPC13,0
25849,PARM1,0
2585,GALK2,0
25850,ZNF345,0
25851,TECPR1,0
25852,ARMC8,0
25853,DCAF12,0
25854,FAM149A,0
25855,BRMS1,0
25861,DFNB31,0
25862,USP49,0
25864,ABHD14A,0
25865,PRKD2,0
2587,GALR1,0
25870,SUMF2,0
25871,C3orf17,0
25873,RPL36,0
25874,MPC2,0
25875,LETMD1,0
25876,SPEF1,0
25878,MXRA5,0
25879,DCAF13,0
2588,GALNS,0
25880,TMEM186,0
25884,CHRDL2,0
25885,POLR1A,0
25886,POC1A,0
25888,ZNF473,0.5
2589,GALNT1,0
25890,ABI3BP,0
25891,PAMR1,0
25893,TRIM58,0
25894,PLEKHG4,0
25895,METTL21B,0.5
25896,INTS7,0
25897,RNF19A,0
25898,RCHY1,0
259,AMBP,0
2590,GALNT2,0
25901,CCDC28A,0
25902,MTHFD1L,0
25903,OLFML2B,0
25904,CNOT10,0
25906,ANAPC15,0
25907,TMEM158,1
25909,AHCTF1,0
2591,GALNT3,0
25911,DPCD,0
25912,C1orf43,0
25913,POT1,0
25914,RTTN,0
25915,NDUFAF3,0
25917,THUMPD3,0
259173,ALS2CL,0
259197,NCR3,0.5
2592,GALT,0
25920,NELFB,0
25921,ZDHHC5,0
259215,LY6G6F,0
259217,HSPA12A,0
25923,ATL3,0.5
259230,SGMS1,0
259232,NALCN,0
259234,DSCR10,0
259236,TMIE,0
259239,WFDC11,0
25924,MYRIP,0
259240,WFDC9,0
259249,MRGPRX1,0
25925,ZNF521,0
25926,NOL11,0
259266,ASPM,0
25927,CNRIP1,0
25928,SOSTDC1,0
259282,BOD1L1,0
259285,TAS2R39,0
259286,TAS2R40,0
259287,TAS2R41,0
259289,TAS2R43,0
25929,GEMIN5,0
259290,TAS2R31,0
259291,TAS2R45,0
259292,TAS2R46,0
259294,TAS2R19,0
259295,TAS2R20,0
259296,TAS2R50,0.5
2593,GAMT,0
25930,PTPN23,0
259307,IL4I1,0.5
25932,CLIC4,0
25934,NIPSNAP3A,0
25936,NSL1,0
25937,WWTR1,0
25939,SAMHD1,0
25940,FAM98A,0
25941,TPGS2,0
25942,SIN3A,0.5
25945,PVRL3,0
25946,ZNF385A,0.5
25948,KBTBD2,0
25949,SYF2,0
2595,GANC,0
25950,RWDD3,0
25953,PNKD,0
25956,SEC31B,0.5
25957,PNISR,0.5
25959,KANK2,0
2596,GAP43,0
25960,GPR124,0
25961,NUDT13,0
25962,KIAA1429,0
25963,TMEM87A,1
25966,C2CD2,0
2597,GAPDH,0.5
25970,SH2B1,0
25972,UNC50,0
25973,PARS2,0.5
25974,MMACHC,0
25975,EGFL6,0
25976,TIPARP,1
25977,NECAP1,0
25978,CHMP2B,0
25979,DHRS7B,0
25980,AAR2,0
25981,DNAH1,0
25983,NGDN,0
25984,KRT23,0
25987,TSKU,0
25988,HINFP,0
25989,ULK3,0.5
25992,SNED1,0
25994,HIGD1A,0
25996,REXO2,0
25998,IBTK,0
25999,CLIP3,0
26,AOC1,0.5
26000,TBC1D10B,0
26001,RNF167,0.5
26002,MOXD1,0
26003,GORASP2,0
26005,C2CD3,0
26007,DAK,0
26009,ZZZ3,0
26010,SPATS2L,0
26012,NSMF,0.5
26013,L3MBTL1,0
26015,RPAP1,0
26017,FAM32A,0.5
26018,LRIG1,0.5
26019,UPF2,0
26020,LRP10,0.5
26022,TMEM98,0
26024,PTCD1,0
26025,PCDHGA12,0
26027,ACOT11,0
260293,CYP4X1,0
260294,NSUN5P2,0
26030,PLEKHG3,0.5
26031,OSBPL3,0
26033,ATRNL1,0
26034,IPCEF1,0
26035,GLCE,0
26036,ZNF451,0
26037,SIPA1L1,0
26038,CHD5,0
26039,SS18L1,0
26040,SETBP1,0
260425,MAGI3,0
260429,PRSS33,0
260434,PYDC1,0.5
260436,FDCSP,0
26045,LRRTM2,0
26046,LTN1,0
26047,CNTNAP2,0.5
26048,ZNF500,0
26050,SLITRK5,0
26051,PPP1R16B,0
26052,DNM3,0
26053,AUTS2,0
26054,SENP6,0
26056,RAB11FIP5,0
26057,ANKRD17,0
26058,GIGYF2,0
26059,ERC2,0
26060,APPL1,0
26061,HACL1,0
26063,DECR2,0
26064,RAI14,0
26065,LSM14A,0
26071,FAM127B,0.5
26073,POLDIP2,0
26074,CFAP61,0
26083,TBC1D29,0.5
26084,ARHGEF26,0
26085,KLK13,0
26086,GPSM1,0
26088,GGA1,0
26090,ABHD12,0
26091,HERC4,0.5
26092,TOR1AIP1,0
26093,CCDC9,0.5
26094,DCAF4,0
26095,PTPN20B,0
26097,CHTOP,1
26098,EDRF1,0
26099,SZRD1,0.5
26100,WIPI2,1
26103,LRIT1,0
26108,PYGO1,0
26112,CCDC69,0
26118,WSB1,0
26119,LDLRAP1,0
26121,PRPF31,0.5
26122,EPC2,0
26123,TCTN3,0
26127,FGFR1OP2,0
26128,KIAA1279,0
26130,GAPVD1,0
26133,TRPC4AP,0
26135,SERBP1,0
26136,TES,0
26137,ZBTB20,0.5
26140,TTLL3,0
26145,IRF2BP1,0
26146,TRAF3IP1,0
26147,PHF19,0
26148,C10orf12,0
26149,ZNF658,0
2615,LRRC32,0
26150,RIBC2,0
26151,NAT9,0
26152,ZNF337,0
26153,KIF26A,0
26154,ABCA12,1
26155,NOC2L,0
26156,RSL1D1,0
26157,GIMAP2,0
26160,IFT172,0
26164,MTG2,0
26165,SPATA31A7,0
26166,RGS22,0
26167,PCDHB5,0
26168,SENP3,0
2617,GARS,0
261726,TIPRL,0
261729,STEAP2,0
26173,INTS1,0
261734,NPHP4,0
2618,GART,0
26188,OR1C1,0
26189,OR1A2,0
2619,GAS1,0
26190,FBXW2,0
26191,PTPN22,0.5
262,AMD1,0
2620,GAS2,0.5
26205,GMEB2,0
26206,SPAG8,0
26207,PITPNC1,0
2621,GAS6,0
26211,OR2F1,0.5
26212,OR2B6,0
26219,OR1J4,0
2622,GAS8,0
26223,FBXL21,0
26224,FBXL3,0
26225,ARL5A,0
26227,PHGDH,0
26228,STAP1,0
26229,B3GAT3,0.5
2623,GATA1,0
26230,TIAM2,0
26231,LRRC29,0
26232,FBXO2,0
26233,FBXL6,0
26234,FBXL5,0
26235,FBXL4,0
26239,LCE2B,0
2624,GATA2,0
26240,FAM50B,0
26245,OR2M4,0.5
26246,OR2L2,0
26248,OR2K2,0
26249,KLHL3,0
2625,GATA3,0.5
26251,KCNG2,0
26253,CLEC4E,0
26254,OPTC,0
26256,CABYR,0.5
26257,NKX2-8,0
26258,BLOC1S6,0
26259,FBXW8,0
2626,GATA4,0
26260,FBXO25,0
26261,FBXO24,0
26262,TSPAN17,0
26263,FBXO22,0.5
26266,SLC13A4,0.5
26267,FBXO10,0
26268,FBXO9,0
26269,FBXO8,0
2627,GATA6,0
26270,FBXO6,0
26271,FBXO5,0
26272,FBXO4,0
26273,FBXO3,0
26275,HIBCH,0
26276,VPS33B,0
26277,TINF2,0
26278,SACS,0
26279,PLA2G2D,0.5
2628,GATM,0
26280,IL1RAPL2,0
26281,FGF20,0
26284,ERAL1,0
26285,CLDN17,0
26286,ARFGAP3,0
26287,ANKRD2,0.5
26289,AK5,0
2629,GBA,0
26290,GALNT8,0
26291,FGF21,0
26292,MYCBP,0
26297,SERGEF,0
26298,EHF,0
26301,GBGT1,0
2631,GBAS,0.5
2632,GBE1,0
2633,GBP1,0
26330,GAPDHS,0
26333,OR7A17,0
26338,OR5L2,0.5
26339,OR5K1,0
2634,GBP2,1
26341,OR5H1,0
2635,GBP3,0
26353,HSPB8,0
26354,GNL3,0
26355,FAM162A,0
2637,GBX2,0
2638,GC,0
2639,GCDH,0
2641,GCG,0
2642,GCGR,0
2643,GCH1,0
2644,GCHFR,0
2645,GCK,0
2646,GCKR,0.5
26468,LHX6,0
26469,PTPN18,0
2647,BLOC1S1,0.5
26470,SEZ6L2,0
26471,NUPR1,0
26472,PPP1R14B,0
26476,OR10J1,0
2648,KAT2A,0
2649,NR6A1,0
26492,OR8G2,0
26493,OR8B8,0
26494,OR8G1,0
26496,OR10A3,0
26499,PLEK2,0.5
265,AMELX,0
2650,GCNT1,0
26502,NARF,0
26503,SLC17A5,0
26504,CNNM4,0
26505,CNNM3,0
26507,CNNM1,0
26508,HEYL,0
26509,MYOF,0
2651,GCNT2,0.5
26511,CHIC2,0
26512,INTS6,0
26515,TIMM10B,0
26517,TIMM13,1
26519,TIMM10,0.5
26520,TIMM9,0
26521,TIMM8B,1
26523,AGO1,0
26524,LATS2,0
26525,IL36RN,0
26526,TSPAN16,0
26528,DAZAP1,0
26529,OR12D2,0
2653,GCSH,0
26531,OR11A1,0
26532,OR10H3,0
26533,OR10G3,0
26538,OR10H2,0
26539,OR10H1,0.5
26548,ITGB1BP2,0
26574,AATF,0
26575,RGS17,0
26576,SRPK3,0
26577,PCOLCE2,0
26578,OSTF1,0
26579,MYEOV,0
2658,GDF2,0
26580,BSCL2,0.5
26581,DUX5,0
26584,DUX1,0
26585,GREM1,0
26586,CKAP2,0
26589,MRPL46,0
26595,OR8B2,0
266,AMELY,0
2660,MSTN,0
26608,TBL2,0.5
26609,VCX,0
2661,GDF9,1
26610,ELP4,0
2662,GDF10,0
2664,GDI1,0
26648,OR7E24,0
2665,GDI2,0
266553,OFCC1,0.5
26658,OR7C2,0
26659,OR7A5,0
266629,SEC14L3,0
26664,OR7C1,0
266675,BEST4,0
266722,HS6ST3,0
266727,MDGA1,0
266740,MAGEA2B,0
266743,NPAS4,1
266747,RGL4,0.5
2668,GDNF,0
266812,NAP1L5,0
26682,OR4F4,0
26683,OR4F3,0
26686,OR4E2,0.5
26689,OR4D1,0.5
2669,GEM,0
26692,OR2W1,0
26696,OR2T1,0
266977,GPR110,0
267,AMFR,0
2670,GFAP,0
267002,PGBD2,0.5
267004,PGBD3,0
267012,DAOA,0.5
26707,OR2J2,0.5
2671,GFER,0
26716,OR2H1,0
2672,GFI1,0
2673,GFPT1,0
26735,OR1L3,0
26737,OR1L1,0
2674,GFRA1,0
26740,OR1J2,0
26747,NUFIP1,0
26748,GAGE12I,0
26749,GAGE2E,0
2675,GFRA2,0
26750,RPS6KC1,0
26751,SH3YL1,0
2676,GFRA3,0
26762,HAVCR1,0
2677,GGCX,0
2683,B4GALT1,0
2686,GGT7,0
2687,GGT5,0
26872,STEAP1,0
26873,OPLAH,0
2688,GH1,0
2689,GH2,0.5
269,AMHR2,0
2690,GHR,0
2691,GHRH,1
2692,GHRHR,0
2693,GHSR,0
2694,GIF,0
2695,GIP,0
26952,SMR3A,0
26953,RANBP6,0
26958,COPG2,0
26959,HBP1,0
2696,GIPR,0
26960,NBEA,0
2697,GJA1,0
26973,CHORDC1,0
26974,ZNF285,0
26984,SEC22A,0
26985,AP3M1,0
26986,PABPC1,0
26993,AKAP8L,0
26994,RNF11,0
26995,TRUB2,0
26996,GPR160,0
26998,FETUB,0.5
26999,CYFIP2,0.5
27,ABL2,0
270,AMPD1,1
2700,GJA3,0
27000,DNAJC2,0
27004,TCL6,0
27005,USP21,0
27006,FGF22,0
2701,GJA4,0
27010,TPK1,0
27012,KCNV1,0
27013,CNPPD1,0
27018,NGFRAP1,1
27019,DNAI1,0
2702,GJA5,0
27020,NPTN,0
27022,FOXD3,0
2703,GJA8,0.5
27030,MLH3,0
27031,NPHP3,0
27032,ATP2C1,0.5
27033,ZBTB32,0
27034,ACAD8,0
27035,NOX1,0
27036,SIGLEC7,0
27037,TRMT2A,0
27039,PKD2L2,0
27040,LAT,0.5
27042,DIEXF,1
27043,PELP1,0
27044,SND1,0
2705,GJB1,0
2706,GJB2,0
27063,ANKRD1,0
27065,NSG1,0
27067,STAU2,0
27068,PPA2,0
27069,GHITM,0
2707,GJB3,0.5
27071,DAPP1,0
27072,VPS41,0
27074,LAMP3,0.5
27075,TSPAN13,0
27076,LYPD3,0
27077,B9D1,0.5
27079,RPUSD2,0
27085,MTBP,0
27086,FOXP1,0
27087,B3GAT1,0
27089,UQCRQ,0
2709,GJB5,0.5
27090,ST6GALNAC4,0
27091,CACNG5,0
27092,CACNG4,0
27094,KCNMB3,0
27095,TRAPPC3,0.5
27097,TAF5L,0
27098,CLUL1,0
27099,SND1-IT1,0
271,AMPD2,0
2710,GK,0
27101,CACYBP,0
27102,EIF2AK1,0
27106,ARRDC2,1
27107,ZBTB11,0.5
27109,ATP5S,0
27111,SDCBP2,0
27112,FAM155B,0
27113,BBC3,0
27115,PDE7B,0
2712,GK2,0.5
27120,DKKL1,1
27121,DKK4,0
27122,DKK3,0
27123,DKK2,0
27124,INPP5J,0.5
27125,AFF4,0
27127,SMC1B,0
27128,CYTH4,0
27129,HSPB7,0
27130,INVS,0
27131,SNX5,0
27132,CPNE7,0
27133,KCNH5,0.5
27134,TJP3,0
27136,MORC1,0
27141,CIDEB,0.5
27143,PALD1,0.5
27145,FILIP1,0
27147,DENND2A,0
27148,STK36,0
27151,CPAMD8,0.5
27152,INTU,0
27153,ZNF777,0
27154,BRPF3,0
27156,RSPH14,0
27158,NDOR1,0
27159,CHIA,0
27161,AGO2,0
27163,NAAA,0
27164,SALL3,1
27165,GLS2,0
27166,PRELID1,0
2717,GLA,0.5
27173,SLC39A1,0
27175,TUBG2,0
27177,IL36B,0
27178,IL37,0
27179,IL36A,0.5
27180,SIGLEC9,0.5
27181,SIGLEC8,0
