"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Ribosome","Ntwrk.Ribosome","NtwrkCount.Nucleotide excision repair","Ntwrk.Nucleotide excision repair","Total_Path_Hits.net.count"
"282",6234,"RPS28",54,"MedConf","Ribosome","Ribosome",52,"RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS3A, RPLP0, RPS5, RPS24, RPL11, RPL30, RPS16, RPS29, RPL24, RPS15A, RPS23, RPL18A, RPL32, RPLP1, RPS4X, RPLP2, RPL17, RPL23A, RPL9, RPS27, RPL6, RPS25, RPS19, RPS17, RPL14",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"283",6235,"RPS29",51,"HighConf","Ribosome","Ribosome",52,"RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS24, RPS25, RPS3A, RPL11, RPL9, RPS15A, RPS16, RPL32, RPLP2, RPL30, RPLP0, RPL24, RPS19, RPS23, RPLP1, RPS4X, RPL18A, RPS5, RPS27, RPL23A, RPS17, RPL14",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"284",6189,"RPS3A",41,"MedConf","Ribosome","Ribosome",51,"RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL18A, RPS27, RPL23A, RPL24, RPS4X, RPS15A, RPLP0, RPS19, RPLP1, RPL14, RPL9, RPS17, RPS5",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,48
"285",6191,"RPS4X",36,"HighConf","Ribosome","Ribosome",53,"RPLP1, RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, NOP58, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL23A, RPL9, RPL14, RPS5, RPS27, RPS15A, RPL18A",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",39,"RPS5, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,47
"286",6193,"RPS5",17,"HighConf","Ribosome","Ribosome",58,"RPL9, RPS27, RPS17, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, TTC37, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, TUFM, PSMD14, MRPS16, MRPS15",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",42,"RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS16, MRPS15",0,NA,50
"287",51187,"RSL24D1",341,"HighConf","Ribosome","Ribosome",2,"PES1, EIF6",0,NA,0,NA,0,NA,0
"288",8607,"RUVBL1",26,"HighConf","Novel",NA,8,"PTMA, NOP58, NCL, NPM1, ITGB3BP, CENPI, UPF1, CAD",1,"UPF1",0,NA,0,NA,1
"289",79595,"SAP130",235,"MedConf","Novel",NA,3,"TTF1, SF3A2, SAP30BP",0,NA,0,NA,0,NA,0
"290",29115,"SAP30BP",171,"MedConf","Novel",NA,5,"U2AF2, SAP130, TTF1, DDB1, SF3A2",0,NA,0,NA,1,"DDB1",1
"291",9733,"SART3",320,"HighConf","Novel",NA,3,"PRPF4, LSM2, TXNL4A",0,NA,0,NA,0,NA,0
"292",163786,"SASS6",120,"MedConf","Novel",NA,2,"CENPJ, KEAP1",0,NA,0,NA,0,NA,0
"293",57466,"SCAF4",105,"MedConf","Novel",NA,3,"NCBP1, EXOSC10, EIF4G1",2,"NCBP1, EIF4G1",0,NA,0,NA,2
"294",6323,"SCN1A",385,"MedConf","Novel",NA,1,"PRKACA",0,NA,0,NA,0,NA,0
"295",163859,"SDE2",296,"MedConf","Novel",NA,2,"PRPF19, BUD31",0,NA,0,NA,0,NA,0
"296",6391,"SDHC",339,"MedConf","Novel","Carbon metabolism, Citrate cycle (TCA cycle)",2,"SDHD, UQCR10",0,NA,0,NA,0,NA,0
"297",6392,"SDHD",242,"HighConf","Novel","Carbon metabolism, Citrate cycle (TCA cycle)",2,"SDHC, UQCR10",0,NA,0,NA,0,NA,0
"298",29927,"SEC61A1",300,"MedConf","Novel",NA,9,"PSMB7, PSMD7, PSMD10, PSMA4, PSMD14, PSMD12, PSMB4, PSMC1, PSMA6",0,NA,0,NA,0,NA,0
"299",51091,"SEPSECS",338,"MedConf","Novel","Aminoacyl-tRNA biosynthesis",1,"CAD",0,NA,0,NA,0,NA,0
"300",7536,"SF1",167,"HighConf","Novel",NA,6,"HNRNPK, U2AF2, SRP9, PRPF40A, PRPF19, SF3A2",0,NA,0,NA,0,NA,0
"301",8175,"SF3A2",93,"MedConf","Novel","Spliceosome",42,"SNRPD3, TXNL4A, PRPF4, SNRPD1, PRPF40A, SF3B4, SNRPG, SF3B1, SNRNP70, NCBP1, SNRPC, DHX15, SF3B5, POLR2L, POLR2D, POLR2I, SF1, HNRNPA3, HNRNPK, SRSF2, SAP30BP, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, BUB3, U2AF2, TRA2B, SAP130, NUDT21, ZC3H18, HTATSF1, PCF11, PRPF8, SNRPA1, CSTF3, PRPF19, BUD31, SNRPF, HSPA8, CDC5L",1,"NCBP1",0,NA,0,NA,1
"302",23451,"SF3B1",103,"MedConf","Novel","Spliceosome",35,"SNRNP70, PRPF39, NCBP1, DDB1, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUDT21, HTATSF1, PCF11, TXNL4A, CDC5L, PRPF3, SNW1, SNRPD3, SF3B4, SNRPA1, PRPF19, PRPF8, CSTF3, SNRPD1, SNRPF, SNRPG, SF3A2, PRPF4",1,"NCBP1",0,NA,1,"DDB1",2
"303",10262,"SF3B4",101,"HighConf","Novel","Spliceosome",6,"SF3B1, SF3B5, PHF5A, SF3A2, SNRPA1, PRPF19",0,NA,0,NA,0,NA,0
"304",83443,"SF3B5",146,"MedConf","Novel","Spliceosome",31,"POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUDT21, AGMAT, PCF11, PRPF4, TXNL4A, SNRNP70, NCBP1, SF3B1, SNRPA1, SNRPD3, PRPF19, SF3A2, SF3B4, SNRPF, SNRPD1, PRPF8, CSTF3, BUD31, SNRPG",1,"NCBP1",0,NA,0,NA,1
"305",6421,"SFPQ",313,"HighConf","Novel",NA,2,"CDC5L, U2AF2",0,NA,0,NA,0,NA,0
"306",6449,"SGTA",301,"MedConf","Novel",NA,1,"HSPA8",0,NA,0,NA,0,NA,0
"307",152503,"SH3D19",370,"MedConf","Novel",NA,1,"HSPA8",0,NA,0,NA,0,NA,0
"308",84138,"SLC7A6OS",154,"MedConf","Novel",NA,4,"POLR2I, POLR2L, POLR2D, POLR3A",0,NA,0,NA,0,NA,0
"309",84464,"SLX4",116,"HighConf","Novel","Fanconi anemia pathway",1,"DDB1",0,NA,0,NA,1,"DDB1",1
"310",27127,"SMC1B",352,"MedConf","Novel","Cell cycle, Oocyte meiosis",3,"RAD21L1, SMC3, UBE2I",1,"UBE2I",0,NA,0,NA,1
"311",10592,"SMC2",130,"MedConf","Novel",NA,2,"PLK1, AURKB",0,NA,0,NA,0,NA,0
"312",9126,"SMC3",140,"MedConf","Novel","Cell cycle, Oocyte meiosis",21,"BUB3, BIRC5, XPO1, NUP85, AURKB, ITGB3BP, SPC24, RAD21L1, RANGAP1, CDCA8, CENPI, SMC1B, SPDL1, UBE2I, INCENP, CDC20, NIPBL, PLK1, MAD2L1, RPS27, NDC80",4,"XPO1, UBE2I, RANGAP1, NUP85",1,"RPS27",0,NA,5
"313",6606,"SMN1",143,"MedConf","RNA transport","RNA transport",8,"KPNB1, GEMIN5, LSM11, SNRPF, FBL, SNRPG, SNRPD3, SNRPD1",2,"KPNB1, GEMIN5",0,NA,0,NA,2
"314",6618,"SNAPC2",353,"MedConf","Novel",NA,4,"POLR3A, POLR3H, POLR3K, POLR2L",0,NA,0,NA,0,NA,0
"315",11017,"SNRNP27",358,"HighConf","Novel","Spliceosome",1,"PRPF4",0,NA,0,NA,0,NA,0
"316",11066,"SNRNP35",281,"HighConf","Novel",NA,8,"SNRPC, SNRPF, SNRPA1, PRPF8, SNRPG, PRPF39, NCBP1, SNRPD3",1,"NCBP1",0,NA,0,NA,1
"317",6625,"SNRNP70",104,"MedConf","Novel","Spliceosome",32,"PRPF39, NCBP1, TRNAU1AP, SNRPC, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, SRSF10, NUDT21, PCF11, SNRPD3, TXNL4A, SF3A2, SNRPA1, SF3B1, PRPF8, SNRPF, SNRPD1, PRPF4, PRPF40A, SNRPG, CSTF3",1,"NCBP1",0,NA,0,NA,1
"318",6627,"SNRPA1",69,"MedConf","Novel","Spliceosome",37,"SNRPF, SF3A2, SNRPD3, TXNL4A, PRPF4, SNRPD1, PRPF40A, SNW1, SF3B4, SNRPG, SF3B1, SNRNP70, PRPF39, NCBP1, TRNAU1AP, SNRPC, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUDT21, SNRNP35, PCF11, PRPF8, CSTF3, BUD31, PRPF19, CDC5L",1,"NCBP1",0,NA,0,NA,1
"319",6631,"SNRPC",109,"MedConf","Novel","Spliceosome",14,"SRSF2, U2AF2, SNRNP35, PRPF39, SF3A2, SNRPD3, PRPF40A, TRNAU1AP, SNRPF, SNRPD1, NCBP1, SNRPG, SNRNP70, SNRPA1",1,"NCBP1",0,NA,0,NA,1
"320",6632,"SNRPD1",98,"HighConf","Novel","Spliceosome",44,"PRPF40A, SNRPG, SF3B1, SNRNP70, PRPF39, NCBP1, TRNAU1AP, SNRPC, NUP153, SMN1, NUP62, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUP93, NUP85, LSM2, SNUPN, NUP155, GEMIN5, NUDT21, PHAX, PCF11, CDC5L, PRPF19, SNRPD3, SNRPF, SNRPA1, CSTF3, SF3A2, PRPF3, PRPF8, PRPF4, TXNL4A",10,"SNUPN, SMN1, PHAX, NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, GEMIN5",0,NA,0,NA,10
"321",6634,"SNRPD3",94,"HighConf","Novel","Spliceosome",48,"PRPF3, TXNL4A, PRPF4, SNRPD1, PRPF40A, SNRPG, SF3B1, SNRNP70, PRPF39, NCBP1, TRNAU1AP, SNRPC, NUP153, SMN1, NUP62, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, RPP38, U2AF2, NUP93, NUP85, LSM2, SNUPN, NUP155, GEMIN5, NUDT21, SNRNP35, LSM11, PHAX, PCF11, PRPF8, SNRPA1, BUD31, PRPF19, CDC5L, SF3A2, CSTF3, SNRPF",11,"SNUPN, SMN1, RPP38, PHAX, NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, GEMIN5",0,NA,0,NA,11
"322",6636,"SNRPF",92,"HighConf","Novel","Spliceosome",42,"SF3A2, SNRPD3, TXNL4A, PRPF4, SNRPD1, SNRPG, SF3B1, SNRNP70, PRPF39, NCBP1, SNRPC, NUP153, SMN1, NUP62, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUP93, NUP85, SNUPN, NUP155, GEMIN5, NUDT21, SNRNP35, LSM11, PHAX, PCF11, SNRPA1, CDC5L, PRPF8, PRPF19, CSTF3",10,"SNUPN, SMN1, PHAX, NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, GEMIN5",0,NA,0,NA,10
"323",6637,"SNRPG",102,"MedConf","Novel","Spliceosome",44,"SF3B1, SNRNP70, NCBP1, SNRPC, NUP153, SMN1, NUP62, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUP93, NUP85, SNUPN, NUP155, GEMIN5, NUDT21, SNRNP35, LSM11, PHAX, PCF11, CDC5L, SF3A2, PRPF40A, PRPF8, PRPF4, SNRPA1, BUD31, SNRPD1, CSTF3, PRPF3, SNRPF, TXNL4A, SNRPD3, PRPF19",10,"SNUPN, SMN1, PHAX, NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, GEMIN5",0,NA,0,NA,10
"324",10073,"SNUPN",250,"MedConf","RNA transport","RNA transport",12,"NUP155, GEMIN5, NUP93, SNRPD1, NUP153, XPO1, SNRPF, SNRPD3, NUP85, KPNB1, SNRPG, NUP62",8,"XPO1, NUP93, NUP85, NUP62, NUP155, NUP153, KPNB1, GEMIN5",0,NA,0,NA,8
"325",22938,"SNW1",100,"HighConf","Novel","Spliceosome",11,"SF3B1, NCBP1, DHX15, TCEA2, SNRPA1, PRPF8, ZNF830, PRPF19, CDC5L, BUD31, MED1",1,"NCBP1",0,NA,0,NA,1
"326",166378,"SPATA5",289,"HighConf","Novel","Ribosome biogenesis in eukaryotes",2,"PSMD12, NPLOC4",0,NA,0,NA,0,NA,0
"327",147841,"SPC24",236,"HighConf","Novel",NA,17,"RANGAP1, CDCA8, CENPI, SPDL1, ITGB3BP, NUP85, RPS27, PLK1, AURKB, CDC20, INCENP, SMC3, XPO1, MAD2L1, NDC80, BUB3, BIRC5",3,"XPO1, RANGAP1, NUP85",1,"RPS27",0,NA,4
"328",54908,"SPDL1",376,"MedConf","Novel",NA,17,"ITGB3BP, NDC80, INCENP, RANGAP1, CDC20, SPC24, PLK1, RPS27, BUB3, CENPI, AURKB, SMC3, CDCA8, BIRC5, MAD2L1, NUP85, XPO1",3,"XPO1, RANGAP1, NUP85",1,"RPS27",0,NA,4
"329",6728,"SRP19",238,"HighConf","Novel",NA,40,"SRP9, RPL15, RPS19, RPS3A, RPL19, RPL18A, RPL17, RPS23, RPS24, RPS29, RPL36, RPL32, RPS14, RPL23A, RPL37A, RPL34, RPL9, RPLP0, RPS27, RPS5, RPL37, RPS11, RPS28, RPL8, RPL6, RPLP1, RPS26, RPS4X, RPL24, RPL21, RPL14, RPS16, RPLP2, RPL13, RPL13A, RPL29, RPL11, RPS15A, RPL3, RPL30",0,NA,39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,39
"330",6726,"SRP9",331,"HighConf","Novel",NA,41,"RPS24, SRP19, RPS16, RPLP1, RPL24, RPS4X, RPS28, RPL37A, RPL11, RPL19, RPL14, RPS5, RPL3, RPS27, RPL32, RPL17, RPL13A, RPS11, RPL37, RPL23A, RPS26, SF1, RPL34, RPL6, RPS29, RPLP0, RPS15A, RPLP2, RPL30, RPL21, RPS14, RPL18A, RPS19, RPL8, RPS3A, RPS23, RPL13, RPL9, RPL15, RPL36, RPL29",0,NA,39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,39
"331",6426,"SRSF1",175,"MedConf","Novel","Spliceosome",35,"SRSF3, U2AF2, NUP93, NUP85, SRSF10, EIF4A3, NUP155, NUDT21, PCF11, PRPF4, SNRPD3, SRSF2, POLR2D, NUP153, HNRNPA3, SNRPG, PHF5A, CDC5L, POLR2L, SNRPD1, CSTF3, SNRNP70, SNRPA1, SRSF7, YBX1, TXNL4A, PRPF8, SF3B5, NUP62, POLR2I, SNRPF, HNRNPK, SF3A2, SF3B1, NCBP1",7,"NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, EIF4A3",0,NA,0,NA,7
"332",10772,"SRSF10",226,"MedConf","Novel","Spliceosome",4,"EIF4A3, TRA2B, SRSF1, SNRNP70",1,"EIF4A3",0,NA,0,NA,1
"333",6427,"SRSF2",170,"HighConf","Novel","Spliceosome",35,"SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUP93, NUP85, TRA2B, NUP155, NUDT21, PCF11, SNRPC, POLR2D, SNRNP70, PRPF4, PRPF8, HNRNPK, SNRPG, NUP62, CSTF3, SF3B1, SNRPA1, HNRNPA3, NCBP1, POLR2I, SNRPD3, SF3A2, SNRPF, PTMA, POLR2L, SF3B5, SNRPD1, TXNL4A, NUP153",6,"NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1",0,NA,0,NA,6
"334",6428,"SRSF3",176,"MedConf","Novel","Spliceosome",34,"U2AF2, NUP93, NUP85, TRA2B, EIF4A3, NUP155, NUDT21, PCF11, HNRNPK, TXNL4A, SNRNP70, PHF5A, POLR2L, SF3B1, HNRNPA3, POLR2D, CSTF3, NUP153, SRSF2, SRSF7, SNRPA1, NCBP1, YBX1, SF3B5, SF3A2, SNRPD1, POLR2I, PRPF4, SRSF1, SNRPG, NUP62, SNRPD3, SNRPF, PRPF8",7,"NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, EIF4A3",0,NA,0,NA,7
"335",6432,"SRSF7",172,"MedConf","Novel","Spliceosome",34,"YBX1, PHF5A, SRSF1, SRSF3, U2AF2, NUP93, NUP85, TRA2B, EIF4A3, NUP155, NUDT21, PCF11, POLR2I, PRPF8, SF3B5, POLR2L, SNRPG, CSTF3, SNRPA1, SRSF2, SNRPD3, NUP153, SNRNP70, HNRNPA3, POLR2D, NCBP1, NUP62, TXNL4A, PRPF4, SNRPF, SNRPD1, HNRNPK, SF3B1, SF3A2",7,"NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1, EIF4A3",0,NA,0,NA,7
"336",29101,"SSU72",149,"MedConf","Novel","mRNA surveillance pathway",2,"POLR3A, SYMPK",0,NA,0,NA,0,NA,0
"337",10273,"STUB1",1,"MedConf","Novel","Ubiquitin mediated proteolysis",4,"VCP, UBE2N, UBE2A, HSPA8",0,NA,0,NA,0,NA,0
"338",6830,"SUPT6H",325,"MedConf","Novel",NA,1,"POLR3A",0,NA,0,NA,0,NA,0
"339",8189,"SYMPK",121,"MedConf","Novel","mRNA surveillance pathway",2,"SSU72, CSTF3",0,NA,0,NA,0,NA,0
"340",9014,"TAF1B",62,"MedConf","Novel",NA,3,"POLR1B, ERCC2, TTF1",0,NA,0,NA,1,"ERCC2",1
"341",6904,"TBCD",317,"HighConf","Novel",NA,1,"MAD2L1",0,NA,0,NA,0,NA,0
"342",6919,"TCEA2",151,"MedConf","Novel",NA,4,"POLR2D, POLR2I, EIF4A3, SNW1",1,"EIF4A3",0,NA,0,NA,1
"343",6950,"TCP1",88,"MedConf","Novel",NA,1,"CDC20",0,NA,0,NA,0,NA,0
"344",84321,"THOC3",302,"MedConf","RNA transport","RNA transport, Spliceosome",2,"UTRN, NCBP1",1,"NCBP1",0,NA,0,NA,1
"345",26517,"TIMM13",323,"HighConf","Novel",NA,1,"ALDH18A1",0,NA,0,NA,0,NA,0
"346",84076,"TKTL2",384,"MedConf","Novel","Carbon metabolism, Biosynthesis of amino acids, Pentose phosphate pathway",6,"GPI, ENO3, PFKP, PGAM1, GAPDH, ALDOA",0,NA,0,NA,0,NA,0
"347",7110,"TMF1",345,"MedConf","Novel",NA,1,"XPO1",1,"XPO1",0,NA,0,NA,1
"348",6434,"TRA2B",217,"HighConf","Novel","Spliceosome",5,"SRSF10, SF3A2, SRSF7, SRSF2, SRSF3",0,NA,0,NA,0,NA,0
"349",7201,"TRHR",374,"MedConf","Novel",NA,2,"MCHR2, PIK3CA",0,NA,0,NA,0,NA,0
"350",10155,"TRIM28",111,"MedConf","Novel",NA,2,"UBE2I, CCND3",1,"UBE2I",0,NA,0,NA,1
"351",54952,"TRNAU1AP",108,"MedConf","Novel",NA,8,"SNRPC, UPF1, SNRPD3, NCBP1, PRPF39, SNRNP70, SNRPD1, SNRPA1",2,"UPF1, NCBP1",0,NA,0,NA,2
"352",9652,"TTC37",77,"MedConf","Novel","RNA degradation",3,"RPL3, EXOSC7, RPS5",0,NA,2,"RPS5, RPL3",0,NA,2
"353",7270,"TTF1",330,"MedConf","Novel",NA,6,"POLR1B, TAF1B, SAP30BP, ERCC2, SAP130, PRKACA",0,NA,0,NA,1,"ERCC2",1
"354",7283,"TUBG1",219,"MedConf","Novel",NA,12,"NUMA1, TUBGCP3, TUBGCP4, CENPJ, RAB8A, DYNLL1, PARP4, BIRC5, PRKACA, MAD2L1, PLK1, YWHAG",0,NA,0,NA,0,NA,0
"355",10426,"TUBGCP3",221,"MedConf","Novel",NA,10,"TUBGCP4, CENPJ, DYNLL1, PARP4, BIRC5, PLK1, YWHAG, PRKACA, TUBG1, NUMA1",0,NA,0,NA,0,NA,0
"356",27229,"TUBGCP4",229,"HighConf","Novel",NA,8,"CENPJ, DYNLL1, PRKACA, YWHAG, PLK1, TUBG1, TUBGCP3, NUMA1",0,NA,0,NA,0,NA,0
"357",7284,"TUFM",15,"MedConf","Novel",NA,11,"MRPS16, RPS5, RPS15A, RPS23, RPS16, RPL32, RPL17, RPS11, RPL3, RPL8, CAD",0,NA,10,"RPS5, RPS23, RPS16, RPS15A, RPS11, RPL8, RPL32, RPL3, RPL17, MRPS16",0,NA,10
"358",10907,"TXNL4A",96,"HighConf","Novel","Spliceosome",31,"PRPF4, SNRPD1, SNRPG, SF3B1, SNRNP70, PRPF39, NCBP1, SF3B5, POLR2L, POLR2D, POLR2I, HNRNPA3, HNRNPK, SRSF2, SRSF7, YBX1, PHF5A, SRSF1, SRSF3, U2AF2, LSM2, NUDT21, SART3, PCF11, CSTF3, SF3A2, PRPF8, SNRPD3, SNRPA1, PRPF3, SNRPF",1,"NCBP1",0,NA,0,NA,1
"359",11338,"U2AF2",200,"MedConf","Novel","Spliceosome",38,"NUP93, NUP85, NUP155, NUDT21, SFPQ, PCF11, SF3B5, PRPF40A, SNRPG, SNRPF, PRPF4, HNRNPA3, SNRPA1, TXNL4A, PRPF8, POLR2D, CSTF3, SAP30BP, POLR2I, SRSF7, SRSF1, HNRNPK, PHF5A, SF3A2, SRSF3, SF1, CDC5L, YBX1, SF3B1, NCBP1, POLR2L, SNRNP70, SNRPD1, SRSF2, NUP153, NUP62, SNRPD3, SNRPC",6,"NUP93, NUP85, NUP62, NUP155, NUP153, NCBP1",0,NA,0,NA,6
"360",10054,"UBA2",110,"MedConf","Novel","Ubiquitin mediated proteolysis",3,"UBE2I, USP34, RAD23B",1,"UBE2I",0,NA,1,"RAD23B",2
"361",9039,"UBA3",321,"MedConf","Novel","Ubiquitin mediated proteolysis",2,"UBE2M, NAE1",0,NA,0,NA,0,NA,0
"362",7319,"UBE2A",245,"MedConf","Novel","Ubiquitin mediated proteolysis",4,"CSE1L, STUB1, PCNA, UBE2N",0,NA,0,NA,1,"PCNA",1
"363",7329,"UBE2I",136,"MedConf","RNA transport","RNA transport, Ubiquitin mediated proteolysis",11,"SMC3, NUP153, NUP62, XPO1, RANGAP1, SMC1B, HSF2, UBA2, ACTN4, PCNA, TRIM28",4,"XPO1, RANGAP1, NUP62, NUP153",0,NA,1,"PCNA",5
"364",9040,"UBE2M",224,"HighConf","Novel","Ubiquitin mediated proteolysis",3,"UBA3, NAE1, CKS1B",0,NA,0,NA,0,NA,0
