"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"451",6885,"MAP3K7",55,"HighConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway",24,"RIPK1, IKBKB, RELA, MAP3K3, MAP2K6, EIF2AK2, KAT2B, TGFB2, PDPK1, TLR4, TNFRSF1A, CLTC, MYD88, BMPR1B, TIRAP, TLR2, IL1A, ERC1, CARD11, SMAD6, UBB, RPS27A, UBC, WDR5",0,NA,0,NA,0,"",0
"452",1326,"MAP3K8",632,"MedConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, T cell receptor signaling pathway",2,"RELA, IKBKB",0,NA,0,NA,0,"",0
"453",4293,"MAP3K9",870,"MedConf","Novel",NA,2,"CDC42, MAP2K6",0,NA,0,NA,0,"",0
"454",5603,"MAPK13",338,"MedConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Relaxin signaling pathway, Fc epsilon RI signaling pathway, Adrenergic signaling in cardiomyocytes, T cell receptor signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway, Th17 cell differentiation, Dopaminergic synapse, Platelet activation, Th1 and Th2 cell differentiation",21,"STMN1, GNG10, ELK4, DUSP5, DUSP7, STAT1, CDC42, JUN, CREB1, GNAO1, MAX, CDC25B, GNAI3, GNG3, SP1, MAP2K6, MBP, DUSP6, MAPKAPK3, DUSP10, EEF2K",0,NA,0,NA,0,"",0
"455",7867,"MAPKAPK3",103,"MedConf","Novel","MAPK signaling pathway",5,"MAP2K6, MAPK13, PHC2, IL1A, UBC",0,NA,0,NA,0,"",0
"456",65108,"MARCKSL1",724,"MedConf","Novel","Fc gamma R-mediated phagocytosis",1,"UBC",0,NA,0,NA,0,"",0
"457",4144,"MAT2A",730,"MedConf","Novel",NA,2,"SP1, UBC",0,NA,0,NA,0,"",0
"458",4149,"MAX",77,"MedConf","Novel","MAPK signaling pathway",37,"EIF2S1, CCNE1, HCFC1, TAF1, TAF4, TAF12, E2F3, EIF4G1, NFYB, PDGFRB, SMAD4, GAPDH, BIRC5, CFLAR, PPP2R5A, EIF4A1, MAPK13, COL1A2, NFYC, CEBPD, TMEFF2, SIN3B, PMAIP1, SLC2A1, DNTT, HMGCS2, MXI1, WNT5A, PHF20, MYCT1, WDR5, PTMA, CCND2, SIN3A, HDAC2, MSH2, ITGB1",3,"EIF4G1, EIF4A1, EIF2S1",0,NA,0,"",3
"459",8932,"MBD2",47,"MedConf","Novel",NA,6,"CHD4, MTA2, SAP30BP, MBD3, SIN3A, HDAC2",0,NA,0,NA,0,"",0
"460",53615,"MBD3",387,"MedConf","Novel",NA,11,"PHF21A, ZFPM1, HDAC2, HDAC4, KAT2B, CHD4, MORF4L1, SIN3A, MTA2, MBD2, PHF12",0,NA,0,NA,0,"",0
"461",4155,"MBP",329,"HighConf","Novel",NA,1,"MAPK13",0,NA,0,NA,0,"",0
"462",4158,"MC2R",416,"MedConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction",11,"GHRH, GPBAR1, HTR6, PTGER2, DRD5, ADRB2, VIPR1, PTGIR, SCT, HRH2, CALCR",0,NA,0,NA,0,"",0
"463",8888,"MCM3AP",636,"HighConf","Novel",NA,4,"THOC2, RAE1, POLDIP3, UBC",2,"THOC2, RAE1",0,NA,0,"",2
"464",84515,"MCM8",131,"MedConf","Novel",NA,7,"E2F3, POLE, GMNN, RPS27A, ATR, UBC, UBB",0,NA,0,NA,0,"",0
"465",4194,"MDM4",645,"MedConf","Novel",NA,3,"YWHAG, UBC, SFN",0,NA,0,NA,0,"",0
"466",84246,"MED10",218,"HighConf","Novel",NA,12,"MED8, MED21, MED19, KLF4, CEBPD, EGR2, NCOA6, MED7, CCND3, POLR2F, MED26, MED14",0,NA,0,NA,0,"",0
"467",9282,"MED14",162,"MedConf","Novel","Thyroid hormone signaling pathway",12,"MED7, MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, CCND3, NCOA6, UBC",0,NA,0,NA,0,"",0
"468",219541,"MED19",311,"MedConf","Novel",NA,11,"KLF4, CEBPD, EGR2, MED14, MED21, CCND3, NCOA6, MED26, MED10, MED7, MED8",0,NA,0,NA,0,"",0
"469",9412,"MED21",221,"HighConf","Novel",NA,13,"MED19, KLF4, CEBPD, EGR2, MED10, MED8, MED7, CCND3, UBC, MED26, NCOA6, MED14, JUN",0,NA,0,NA,0,"",0
"470",9441,"MED26",168,"MedConf","Novel",NA,13,"POLR2J, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, CCND3, MED7, POLR2F, MED14, NCOA6",0,NA,0,NA,0,"",0
"471",9443,"MED7",166,"MedConf","Novel",NA,11,"MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, CCND3, NCOA6, MED14",0,NA,0,NA,0,"",0
"472",112950,"MED8",220,"MedConf","Novel",NA,11,"MED21, MED19, KLF4, CEBPD, EGR2, MED14, CCND3, MED26, MED7, NCOA6, MED10",0,NA,0,NA,0,"",0
"473",4236,"MFAP1",80,"MedConf","Novel",NA,12,"PRPF8, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, RBM39, SF3B6, BCAS2, IK, PRPF38A, UBC",0,NA,0,NA,0,"",0
"474",4240,"MFGE8",856,"MedConf","Novel",NA,6,"SEMG1, FGA, PRL, ODAM, ITGAV, TTR",0,NA,0,NA,0,"",0
"475",4242,"MFNG",289,"MedConf","Novel","Notch signaling pathway",1,"JAG1",0,NA,0,NA,0,"",0
"476",4257,"MGST1",432,"MedConf","Novel","Platinum drug resistance",10,"GPX4, GSTO1, CYP2A6, CYP3A5, GPX1, GSTA1, GPX3, ADH4, GSTA3, GSTP1",0,NA,0,NA,0,"",0
"477",79003,"MIS12",137,"MedConf","Novel",NA,16,"PLK1, HNRNPH1, RAD21, BIRC5, NUP43, BUB1B, FGA, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, TF",3,"RANGAP1, RANBP2, NUP43",0,NA,0,"",3
"478",2862,"MLNR",518,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"UTS2B, GPR4, XCL2, GNRH2, PROK1, GNA11, GNA15, KISS1, ADRBK1, AGT, LTB4R, EDN1, KALRN, TACR3, TACR1, NMS, AVPR1A, TRH, BDKRB1, NMUR2",0,NA,0,NA,0,"",0
"479",4311,"MME",782,"MedConf","Novel","Hematopoietic cell lineage",1,"AGT",0,NA,0,NA,0,"",0
"480",10933,"MORF4L1",136,"MedConf","Novel",NA,10,"PHF12, MBD3, SIN3B, PHF21A, HDAC2, UBC, SIN3A, CHD4, HDAC4, MTA2",0,NA,0,NA,0,"",0
"481",4342,"MOS",863,"HighConf","Novel","Regulation of actin cytoskeleton, MAPK signaling pathway",1,"MRAS",0,NA,0,NA,0,"",0
"482",8777,"MPDZ",465,"MedConf","Novel",NA,7,"CLDN14, CLDN2, CLDN6, CLDN15, JAM3, CLDN11, CLDN19",0,NA,0,NA,0,"",0
"483",22808,"MRAS",304,"MedConf","Novel","Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Mitophagy - animal, Phospholipase D signaling pathway",9,"PIK3R3, ARHGEF6, BRAP, RASA3, RAPGEF5, RASAL2, RASA4, MOS, BRAF",0,NA,0,NA,0,"",0
"484",64979,"MRPL36",208,"MedConf","Novel","Ribosome",2,"SRP54, RPL23A",0,NA,0,NA,0,"",0
"485",6183,"MRPS12",603,"MedConf","Novel","Ribosome",3,"UBC, MRPS18C, MRPS35",0,NA,0,NA,0,"",0
"486",51023,"MRPS18C",34,"MedConf","Novel","Ribosome",1,"MRPS12",0,NA,0,NA,0,"",0
"487",60488,"MRPS35",33,"HighConf","Novel",NA,1,"MRPS12",0,NA,0,NA,0,"",0
"488",4436,"MSH2",36,"MedConf","Novel","Platinum drug resistance",10,"PCNA, MAX, JUN, ATR, E2F3, POLE, IK, XPA, UBB, UBC",0,NA,0,NA,0,"",0
"489",4481,"MSR1",857,"MedConf","Novel","Phagosome",3,"HSP90B1, APOB, CALR",0,NA,0,NA,0,"",0
"490",4502,"MT2A",397,"MedConf","Novel",NA,8,"ICAM1, IRF6, GBP2, NCAM1, OASL, JUN, SP1, IRF9",0,NA,0,NA,0,"",0
"491",9219,"MTA2",54,"HighConf","Novel",NA,12,"MORF4L1, KAT2B, PHF12, MBD3, PHF21A, ZFPM1, UBC, HDAC4, MBD2, HDAC2, SIN3A, CHD4",0,NA,0,NA,0,"",0
"492",4544,"MTNR1B",401,"MedConf","Novel","Neuroactive ligand-receptor interaction",28,"CXCR3, GNG10, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, GNAI3, NMUR2, CXCL8, CXCR5, AGT, CCR8, C5, CXCL13, OPRM1, GNG3, CXCR4",0,NA,0,NA,0,"",0
"493",4593,"MUSK",869,"MedConf","Novel",NA,3,"AGRN, PTK2B, CDC42",0,NA,0,NA,0,"",0
"494",4595,"MUTYH",618,"MedConf","Novel","Base excision repair",2,"PCNA, UBC",0,NA,0,NA,0,"",0
"495",4598,"MVK",768,"MedConf","Novel",NA,3,"NFYB, SP1, NFYC",0,NA,0,NA,0,"",0
"496",4601,"MXI1",770,"MedConf","Novel",NA,1,"MAX",0,NA,0,NA,0,"",0
"497",4605,"MYBL2",625,"HighConf","Novel",NA,6,"CCNE1, LIN52, CCNB2, LIN9, E2F3, PLK1",0,NA,0,NA,0,"",0
"498",80177,"MYCT1",878,"HighConf","Novel",NA,1,"MAX",0,NA,0,NA,0,"",0
"499",4615,"MYD88",288,"HighConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",18,"TIRAP, NFKBIB, IL1B, IRAK1, TLR2, IL1A, TOLLIP, LY96, IL1RN, TLR4, UBC, NGFR, CD14, S100A8, RELA, MAP3K7, IKBKB, EIF2AK2",0,NA,0,NA,0,"",0
"500",4632,"MYL1",549,"MedConf","Novel",NA,1,"MYLPF",0,NA,0,NA,0,"",0
"501",58498,"MYL7",830,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion",1,"MYLK2",0,NA,0,NA,0,"",0
"502",85366,"MYLK2",548,"HighConf","Novel","Regulation of actin cytoskeleton, Focal adhesion, Platelet activation",3,"MYL7, MYLPF, PRKX",0,NA,0,NA,0,"",0
"503",29895,"MYLPF",831,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion",2,"MYL1, MYLK2",0,NA,0,NA,0,"",0
"504",10135,"NAMPT",742,"HighConf","Novel","NOD-like receptor signaling pathway",1,"UBC",0,NA,0,NA,0,"",0
"505",4684,"NCAM1",851,"MedConf","Novel",NA,12,"PRNP, CACNB4, IRF6, IRF9, MT2A, CNTN2, GBP2, AGRN, CACNA1C, OASL, ICAM1, KRAS",0,NA,0,NA,0,"",0
"506",23054,"NCOA6",97,"HighConf","Novel",NA,19,"MED14, MED7, MED26, NFYB, MED10, MED8, MED21, MED19, YAP1, AGT, NFYC, RORA, ALAS1, FHL2, HMGCS2, CTGF, SIN3A, WDR5, SP1",0,NA,0,NA,0,"",0
"507",23385,"NCSTN",225,"HighConf","Novel","Notch signaling pathway",11,"YAP1, ITGB3BP, JAG1, NOTCH4, IK, DTX1, UBC, NGFR, RPS27A, UBB, RELA",0,NA,0,NA,0,"",0
"508",4694,"NDUFA1",93,"MedConf","Novel",NA,4,"SF3B2, RBM39, CCAR1, IK",0,NA,0,NA,0,"",0
"509",84901,"NFATC2IP",727,"MedConf","Novel",NA,2,"TOP2A, UBC",0,NA,0,NA,0,"",0
"510",4793,"NFKBIB",374,"MedConf","Novel","NOD-like receptor signaling pathway, Chemokine signaling pathway, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",7,"AGER, TICAM1, RELA, RIPK1, EIF2AK2, MYD88, IKBKB",0,NA,0,NA,0,"",0
"511",4794,"NFKBIE",710,"HighConf","Novel","T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",2,"IKBKB, RELA",0,NA,0,NA,0,"",0
"512",4801,"NFYB",200,"MedConf","Novel",NA,7,"PDGFRB, NFYC, MVK, NCOA6, HSPA5, MAX, SP1",0,NA,0,NA,0,"",0
"513",4802,"NFYC",457,"MedConf","Novel",NA,8,"MVK, SP1, NFYB, MAX, HSPA5, PDGFRB, UBC, NCOA6",0,NA,0,NA,0,"",0
"514",4804,"NGFR",44,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Ras signaling pathway",20,"RPS27A, IKBKB, RELA, CDC42, NCSTN, RHOB, MYD88, ITGB3BP, PIK3R3, SHC2, ARHGDIB, EFNA2, FGF9, SMPD2, RTN4, FGF12, FGF8, FGF10, UBC, UBB",0,NA,0,NA,0,"",0
"515",84365,"NIFK",83,"MedConf","Novel",NA,15,"RPL27, RPL3, RPL3L, SF3B1, PA2G4, RRP1, RPS8, RPL31, UBC, RRP9, NOP2, RPL23A, RPL19, RPL4, RPS2",0,NA,0,NA,0,"",0
"516",25836,"NIPBL",154,"HighConf","Novel",NA,1,"RAD21",0,NA,0,NA,0,"",0
"517",58484,"NLRC4",412,"MedConf","Novel","NOD-like receptor signaling pathway",1,"IL1B",0,NA,0,NA,0,"",0
"518",79671,"NLRX1",872,"MedConf","Novel","NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",1,"IFIH1",0,NA,0,NA,0,"",0
"519",9111,"NMI",700,"MedConf","Novel",NA,6,"CCNE1, BCL2L1, UBC, CCND2, CCND3, PCNA",0,NA,0,NA,0,"",0
"520",129521,"NMS",498,"MedConf","Novel",NA,43,"BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, CXCL11, CXCR4, RGS20, KALRN, NPBWR2, CHRM2, PNOC, EDN1, CXCR5, CCR8, CXCL13, S1PR2, GNAI3, GNA15, PTGDR2, C5, GNA11, CXCR3, TACR3, MTNR1B, TACR1, HTR1A, OPRM1, NPY, AVPR1A, SSTR4, FPR3, ADRBK1, AGT, CXCL8, DRD2, HCAR2, NMUR2",0,NA,0,NA,0,"",0
"521",56923,"NMUR2",355,"MedConf","Novel","Neuroactive ligand-receptor interaction",43,"AGT, ADRBK1, CXCR5, GNA15, CXCL13, CXCL8, MTNR1B, EDN1, TACR1, CXCR3, NPY, DRD2, TACR3, GNA11, PNOC, CXCL11, HTR1A, KALRN, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, AVPR1A, FPR3, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, C5, GNAI3, OPRM1, CCR8, CXCR4",0,NA,0,NA,0,"",0
"522",4839,"NOP2",62,"MedConf","Novel",NA,7,"RPL23A, RPL4, RPS8, RPL19, NIFK, RRP1, UBC",0,NA,0,NA,0,"",0
"523",4855,"NOTCH4",600,"MedConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway",8,"POFUT1, KAT2B, JUN, NCSTN, RBPJ, SNW1, JAG1, FBXW7",0,NA,0,NA,0,"",0
"524",2832,"NPBWR2",494,"MedConf","Novel","Neuroactive ligand-receptor interaction",26,"RGS20, FPR3, NMS, BDKRB1, NPY, NMUR2, C5, CXCR4, CXCR3, AGT, OPRM1, HCAR2, CXCL13, PTGDR2, GNAI3, CHRM2, CXCL8, MTNR1B, DRD2, S1PR2, CCR8, PNOC, HTR1A, CXCR5, CXCL11, SSTR4",0,NA,0,NA,0,"",0
"525",4852,"NPY",428,"MedConf","Novel","cAMP signaling pathway",26,"DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CXCL8, MTNR1B, CXCR4, AGT, GNAI3, CXCR5, OPRM1, CXCL13, CXCR3, C5, CCR8, NMUR2",0,NA,0,NA,0,"",0
"526",8431,"NR0B2",92,"MedConf","Novel",NA,7,"ESRRA, NR4A1, NR1D1, RORA, RARG, UBC, SIN3A",0,NA,0,NA,0,"",0
"527",9572,"NR1D1",473,"MedConf","Novel",NA,6,"RORA, RARG, NR4A1, NR0B2, ESRRA, CREB1",0,NA,0,NA,0,"",0
"528",3164,"NR4A1",345,"MedConf","Novel","PI3K-Akt signaling pathway, MAPK signaling pathway",8,"NR1D1, RORA, RARG, ESRRA, NR0B2, PSMD2, PSMC1, UBC",0,NA,2,"PSMD2, PSMC1",0,"",2
"529",145957,"NRG4",854,"MedConf","Novel",NA,1,"EGFR",0,NA,0,NA,0,"",0
"530",8828,"NRP2",774,"MedConf","Novel",NA,2,"FLT4, PLXNA1",0,NA,0,NA,0,"",0
"531",55968,"NSFL1C",621,"MedConf","Novel",NA,4,"PSMD2, YOD1, UBC, VCP",0,NA,1,"PSMD2",0,"",1
"532",30833,"NT5C",555,"MedConf","Novel",NA,11,"PDE6H, PDE6A, AK4, ENTPD4, AK7, HPRT1, AMPD1, PDE1B, PDE5A, ITPA, DCK",0,NA,0,NA,0,"",0
"533",9631,"NUP155",449,"MedConf","RNA transport","RNA transport",12,"NUP188, GCKR, RANBP2, NXF1, RAE1, SRRM1, SRSF3, SNRPD3, SRSF1, SRSF2, NUP43, UBC",6,"SRRM1, RANBP2, RAE1, NXF1, NUP43, NUP188",0,NA,0,"",6
"534",23511,"NUP188",758,"MedConf","RNA transport","RNA transport",12,"NXF1, SRSF2, SRSF1, GCKR, NUP155, RAE1, UBC, SNRPD3, SRRM1, RANBP2, SRSF3, NUP43",6,"SRRM1, RANBP2, RAE1, NXF1, NUP43, NUP155",0,NA,0,"",6
"535",348995,"NUP43",246,"MedConf","RNA transport","RNA transport",24,"BUB1B, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, NUP155, NUP188, UBC, PLK1, SRRM1, SRSF2, RAE1, SRSF1, BIRC5, SRSF3, SNRPD3, GCKR, NXF1, MIS12, RAD21",7,"SRRM1, RANGAP1, RANBP2, RAE1, NXF1, NUP188, NUP155",0,NA,0,"",7
"536",10482,"NXF1",156,"HighConf","RNA transport","RNA transport",13,"RAE1, SRSF2, SRSF1, SRSF3, NUP43, RANGAP1, RANBP2, NUP155, NXT1, FYTTD1, NUP188, SRRM1, UBC",8,"SRRM1, RANGAP1, RANBP2, RAE1, NXT1, NUP43, NUP188, NUP155",0,NA,0,"",8
"537",29107,"NXT1",708,"MedConf","RNA transport","RNA transport",1,"NXF1",1,"NXF1",0,NA,0,"",1
"538",8638,"OASL",321,"HighConf","Novel",NA,10,"MT2A, EGR1, ICAM1, IRF6, GBP2, NCAM1, IRF9, YARS, ISG15, ACACB",0,NA,0,NA,0,"",0
"539",51686,"OAZ3",342,"HighConf","Novel",NA,22,"PSMF1, PSMD7, PSMB2, PSMD12, PSMD3, PSMD2, PSMC4, PSMC5, PSMA4, PSMC1, PSMB1, PSMC2, PSMA6, PSMA7, PSMB5, PSMA5, PSMD1, PSMD11, PSMD6, PSMB4, PSMA1, PSMA3",0,NA,22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",22
"540",54959,"ODAM",594,"MedConf","Novel",NA,5,"MFGE8, TTR, SEMG1, PRL, FGA",0,NA,0,NA,0,"",0
"541",8473,"OGT",562,"MedConf","Novel",NA,5,"PHF20, WDR5, HCFC1, SIN3A, UBC",0,NA,0,NA,0,"",0
"542",4988,"OPRM1",160,"MedConf","Novel","Neuroactive ligand-receptor interaction",34,"CCR8, GNG3, GNAI3, GNAO1, CXCR4, C5, NMUR2, AGT, ADRBK1, CXCR5, CXCL13, CXCL8, MTNR1B, CXCR3, GNG10, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, GNAT2, RANBP9, GRK4, UBC",0,NA,0,NA,0,"",0
"543",55593,"OTUD5",695,"MedConf","Novel","RIG-I-like receptor signaling pathway",1,"RPS27A",0,NA,0,NA,0,"",0
"544",5034,"P4HB",172,"HighConf","Novel",NA,8,"CALR, HSP90B1, APOB, PLOD3, COL1A2, COL10A1, LEPRE1, UBC",0,NA,0,NA,0,"",0
"545",5036,"PA2G4",301,"MedConf","Novel",NA,10,"GNL2, RAE1, RPL3, RPL3L, RPL4, UBC, RPL27, RPL23A, RPL24, NIFK",1,"RAE1",0,NA,0,"",1
"546",80227,"PAAF1",605,"HighConf","Novel",NA,11,"PSMC5, PSMD7, PSMD2, PSMD6, PSMD1, PSMC2, PSMD12, PSMC4, PSMC1, PSMD3, PSMD11",0,NA,11,"PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",0,"",11
"547",8761,"PABPC4",673,"MedConf","RNA transport","RNA transport",1,"UBC",0,NA,0,NA,0,"",0
"548",140886,"PABPC5",766,"MedConf","RNA transport","RNA transport",1,"UBC",0,NA,0,NA,0,"",0
"549",5050,"PAFAH1B3",525,"MedConf","Novel","Ether lipid metabolism",6,"PLA2G6, PLA2G4D, JMJD7-PLA2G4B, CEPT1, UBC, PLA2G4A",0,NA,0,NA,0,"",0
"550",5051,"PAFAH2",826,"MedConf","Novel","Ether lipid metabolism",5,"JMJD7-PLA2G4B, PLA2G4A, PLA2G6, CEPT1, PLA2G4D",0,NA,0,NA,0,"",0
"551",10914,"PAPOLA",538,"MedConf","Novel",NA,23,"PCF11, UBC, SRSF1, SNRPD3, SRSF3, CCAR1, EFTUD2, CD2BP2, EXOSC10, POLR2F, PRPF8, YBX1, SF3B2, POLR2J, HNRNPM, PTBP1, HNRNPA2B1, SRRM1, PHF5A, SF3B1, HNRNPH1, SF3B6, SRSF2",1,"SRRM1",0,NA,0,"",1
"552",56288,"PARD3",171,"MedConf","Novel","Rap1 signaling pathway, Chemokine signaling pathway, Neuroactive ligand-receptor interaction",9,"CDH5, PVRL4, PARD6G, JAM3, RPS27A, UBC, YWHAH, UBB, CDC42",0,NA,0,NA,0,"",0
"553",84552,"PARD6G",711,"MedConf","Novel","Rap1 signaling pathway",4,"PARD3, C9orf172, CDC42, CDH5",0,NA,0,NA,0,"",0
"554",5071,"PARK2",17,"MedConf","Novel","Mitophagy - animal",9,"PSMA1, PSMC5, RPS27A, PSMA4, FBP1, PARK7, UBC, DNAJA1, STUB1",0,NA,3,"PSMC5, PSMA4, PSMA1",0,"",3
"555",11315,"PARK7",687,"MedConf","Novel",NA,2,"PARK2, UBC",0,NA,0,NA,0,"",0
"556",5073,"PARN",759,"MedConf","Novel",NA,7,"EXOSC5, EIF4G1, UBC, EXOSC4, EIF4A1, CXCL8, EIF4B",3,"EIF4G1, EIF4B, EIF4A1",0,NA,0,"",3
"557",142,"PARP1",319,"MedConf","Novel","NF-kappa B signaling pathway, Base excision repair, Apoptosis",7,"POLB, SMAD4, PCNA, UBE2I, UBC, RELA, SUMO3",2,"UBE2I, SUMO3",0,NA,0,"",2
"558",51585,"PCF11",822,"HighConf","Novel",NA,21,"CD2BP2, SF3B6, SRSF1, SNRPD3, POLR2F, SRRM1, SF3B2, SF3B1, SRSF2, YBX1, POLR2J, HNRNPA2B1, PAPOLA, CCAR1, PRPF8, SRSF3, HNRNPM, EFTUD2, HNRNPH1, PHF5A, PTBP1",1,"SRRM1",0,NA,0,"",1
"559",5111,"PCNA",45,"MedConf","Novel","Base excision repair, Cell cycle",29,"RPS27A, CCND3, CCND2, UBE2I, RAD51, ISG15, LIN52, CCNE1, LIN9, TOP2A, USP1, DAD1, CDC25C, PARP1, TBPL2, POLB, POLE, LIG1, POLD4, UBE2V2, MUTYH, ING1, NMI, POLD3, FAHD2B, UBC, SUMO3, MSH2, UBB",2,"UBE2I, SUMO3",0,NA,0,"",2
"560",5153,"PDE1B",553,"MedConf","Novel","Renin secretion",11,"AMPD1, NT5C, AK4, ENTPD4, GUCY2D, GNAI3, DCK, GUCY1B3, HPRT1, AK7, ITPA",0,NA,0,NA,0,"",0
"561",8654,"PDE5A",511,"MedConf","Novel",NA,6,"GUCY2D, NT5C, ENTPD4, HPRT1, ITPA, GUCY1B3",0,NA,0,NA,0,"",0
"562",5145,"PDE6A",569,"MedConf","Novel",NA,11,"ENTPD4, GNAO1, ITPA, GUCY1B3, NT5C, RGS9, GUCY2D, GNAT2, PDE6H, CNGA1, HPRT1",0,NA,0,NA,0,"",0
"563",5149,"PDE6H",564,"MedConf","Novel",NA,9,"PDE6A, ENTPD4, GUCY1B3, HPRT1, GNAT2, GUCY2D, NT5C, ITPA, RGS9",0,NA,0,NA,0,"",0
"564",5156,"PDGFRA",303,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Phospholipase D signaling pathway",15,"PIK3R3, SHC2, EPN1, EFNA2, FGF9, FGF12, FGF8, SH3GLB2, FGF10, CAV3, SH3GLB1, ITGAV, UBC, STAT1, PDGFRB",0,NA,0,NA,0,"",0
"565",5159,"PDGFRB",203,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Phospholipase D signaling pathway",21,"ARPC1B, ACTR2, PDGFRA, PIK3R3, SHC2, NFYC, EFNA2, FGF9, FGF12, FGF8, PLEKHO2, FGF10, RAB5A, EGFR, LRP1, UBC, NFYB, STAT1, MAX, ITGAV, RPS27A",0,NA,0,NA,0,"",0
"566",2923,"PDIA3",651,"MedConf","Novel",NA,2,"CALR, UBC",0,NA,0,NA,0,"",0
"567",9601,"PDIA4",255,"MedConf","Novel","Thyroid hormone synthesis",2,"APOB, UBC",0,NA,0,NA,0,"",0
"568",9260,"PDLIM7",127,"MedConf","Novel",NA,4,"HSP90B1, C9orf172, RET, UBC",0,NA,0,NA,0,"",0
"569",5170,"PDPK1",248,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, Platinum drug resistance, Apoptosis",11,"PIK3R3, GSK3A, PKN2, CARD11, TRAT1, MAP3K7, CD28, GAB2, RAP1A, IKBKB, RELA",0,NA,0,NA,0,"",0
"570",5037,"PEBP1",228,"MedConf","Novel",NA,5,"BIRC5, CDCA8, UBC, IKBKB, MAP2K6",0,NA,0,NA,0,"",0
