EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
815,CAMK2A,MedConf,Yes,"Axon guidance, ErbB signaling pathway, HIF-1 signaling pathway","EP300, CACNA2D4, RRAS, MEF2A, CACNA2D3, CDC25C, ACTN2, HRAS, ACTN1, CREB5","Regulation of actin cytoskeleton (3), Axon guidance (2), Cardiac muscle contraction (2), Focal adhesion (2), Jak-STAT signaling pathway (2), Phospholipase D signaling pathway (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Thyroid hormone signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), HIF-1 signaling pathway (1), Leukocyte transendothelial migration (1), Natural killer cell mediated cytotoxicity (1), Notch signaling pathway (1), Prolactin signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1), TNF signaling pathway (1)"
84433,CARD11,MedConf,Yes,"T cell receptor signaling pathway, NF-kappa B signaling pathway, B cell receptor signaling pathway","IKBKB, RELA, TAB1","NF-kappa B signaling pathway (3), TNF signaling pathway (3), Toll-like receptor signaling pathway (3), Apoptosis (2), B cell receptor signaling pathway (2), Cytosolic DNA-sensing pathway (2), Non-alcoholic fatty liver disease (NAFLD) (2), PI3K-Akt signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (2), T cell receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), HIF-1 signaling pathway (1), Prolactin signaling pathway (1), Sphingolipid signaling pathway (1)"
10498,CARM1,MedConf,Yes,Endocrine resistance,"TBL1X, EP300, FABP1, RGL1, FADS1, ANKRD1, GTF2F1, HMGCS1, NCOA1, GTF2A1, SNRPC, MED1","Thyroid hormone signaling pathway (3), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Ras signaling pathway (1), Spliceosome (1), TGF-beta signaling pathway (1)"
858,CAV2,HighConf,Yes,Focal adhesion,"HRAS, ITGB5","Focal adhesion (2), PI3K-Akt signaling pathway (2), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Jak-STAT signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Phospholipase D signaling pathway (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1)"
284119,CAVIN1,MedConf,Yes,,"POLR2L, POLR2K, POLR2F","Cytosolic DNA-sensing pathway (3), Pyrimidine metabolism (3), RNA polymerase (3)"
868,CBLB,MedConf,Yes,"T cell receptor signaling pathway, Ubiquitin mediated proteolysis, ErbB signaling pathway","SH3GL2, SMURF1, LCK, UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, UBE2R2, SMURF2, UBE2D4, WSB1, UBE2Q2, DTX3L, NCK2, FCER1G, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, UBA52, UBE2B, ANAPC2, CDC16, CDC23, UBE2D2, CDC27, PIK3CA, ASB9, TRIM69, FBXL3","Ubiquitin mediated proteolysis (15), Natural killer cell mediated cytotoxicity (3), T cell receptor signaling pathway (3), Axon guidance (2), ErbB signaling pathway (2), Fc epsilon RI signaling pathway (2), Phospholipase D signaling pathway (2), Platelet activation (2), Sphingolipid signaling pathway (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Endocrine resistance (1), Focal adhesion (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
57332,CBX8,MedConf,Yes,,"HDAC2, ANAPC2, CDC16, CDC23, CDC27","Ubiquitin mediated proteolysis (4), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
440193,CCDC88C,MedConf,Yes,,DVL1,Notch signaling pathway (1)
8900,CCNA1,MedConf,Yes,AMPK signaling pathway,"PSMF1, UBE2E1, E2F2, CDC25C, PSMC4, PSMA3, PSMD7, PSMB7, PSMB6, PSMD2, PSMD4, PSMA7, PSMD14, RUVBL1, ORC5, UBA52, ANAPC2, CDC16, CDC23, CDC27, BABAM2, CSNK1D","Proteasome (10), Ubiquitin mediated proteolysis (5), Endocrine resistance (1)"
904,CCNT1,HighConf,Yes,,"ACVR1B, SP1, PRKACB, IKBKB, POLR2B, CAB39, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, NCBP1, POLR2C","Pyrimidine metabolism (9), RNA polymerase (9), Cytosolic DNA-sensing pathway (4), Endocrine resistance (2), Ras signaling pathway (2), TGF-beta signaling pathway (2), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), mRNA surveillance pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Platelet activation (1), RIG-I-like receptor signaling pathway (1), RNA transport (1), Spliceosome (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1), Tight junction (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
2826,CCR10,MedConf,Yes,"Cytokine-cytokine receptor interaction, Intestinal immune network for IgA production","CXCL12, CXCR4, GRM6, TAS2R7, NMUR2, CXCL16, GPER1, GALR1, GNG8, P2RY13, GRM4, NPY4R, GNB4, GNB3, KNG1","Cytokine-cytokine receptor interaction (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Axon guidance (2), Intestinal immune network for IgA production (2), Leukocyte transendothelial migration (2), Phospholipase D signaling pathway (2), Endocrine resistance (1), NF-kappa B signaling pathway (1)"
10576,CCT2,MedConf,Yes,,"SF3B3, GNB3, GNG8, TUBAL3, TUBA1B, TUBA4A, GNB4","Apoptosis (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Tight junction (3), Spliceosome (1)"
911,CD1C,MedConf,Yes,Tight junction,,
912,CD1D,MedConf,Yes,Tight junction,,
914,CD2,MedConf,Yes,,"FCGR3B, PRKACB, PIK3CA","Endocrine resistance (2), Natural killer cell mediated cytotoxicity (2), Platelet activation (2), Ras signaling pathway (2), Thyroid hormone signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Tight junction (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
933,CD22,MedConf,Yes,B cell receptor signaling pathway,,
10849,CD3EAP,MedConf,Yes,,"EP300, SF3B1, POLR2L, POLR2K, POLR2F","Cytosolic DNA-sensing pathway (3), Pyrimidine metabolism (3), RNA polymerase (3), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Spliceosome (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1)"
920,CD4,HighConf,Yes,T cell receptor signaling pathway,"LCK, VAMP4, SGIP1, ARHGEF12, UBA52, DNM2, LAT, SNX4, UBQLN2, SH3GL2","Natural killer cell mediated cytotoxicity (2), NF-kappa B signaling pathway (2), T cell receptor signaling pathway (2), Axon guidance (1), Fc epsilon RI signaling pathway (1), Phospholipase D signaling pathway (1), Platelet activation (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Vascular smooth muscle contraction (1)"
8881,CDC16,MedConf,Yes,Ubiquitin mediated proteolysis,"CDC23, RELA, UBE2D2, CDC27, ASB9, TRIM69, FBXL3, CBLB, BABAM2, CCNA1, SMURF1, PSMF1, UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, UBE2R2, SMURF2, UBE2D4, WSB1, UBE2Q2, DTX3L, CBX8, BMI1, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, PSMC4, PSMA3, PSMD7, PSMB7, PSMB6, PSMD2, PSMD4, PSMA7, PSMD14, UBA52, UBE2B, ANAPC2","Ubiquitin mediated proteolysis (15), Proteasome (10), T cell receptor signaling pathway (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
8697,CDC23,MedConf,Yes,Ubiquitin mediated proteolysis,"RELA, UBE2D2, CDC27, ASB9, TRIM69, FBXL3, CBLB, BABAM2, CCNA1, SMURF1, PSMF1, UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, UBE2R2, SMURF2, UBE2D4, WSB1, UBE2Q2, DTX3L, CBX8, BMI1, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, PSMC4, PSMA3, PSMD7, PSMB7, PSMB6, PSMD2, PSMD4, PSMA7, PSMD14, UBA52, UBE2B, ANAPC2, CDC16","Ubiquitin mediated proteolysis (15), Proteasome (10), T cell receptor signaling pathway (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
995,CDC25C,MedConf,Yes,,"PRKACB, MAPK12, RAC1, RHOA, YWHAQ, CCNA1, CAMK2A, PKN2","Axon guidance (3), Leukocyte transendothelial migration (3), PI3K-Akt signaling pathway (3), Platelet activation (3), Rap1 signaling pathway (3), Ras signaling pathway (3), Sphingolipid signaling pathway (3), Tight junction (3), AGE-RAGE signaling pathway in diabetic complications (2), Endocrine resistance (2), Fc epsilon RI signaling pathway (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), T cell receptor signaling pathway (2), Toll-like receptor signaling pathway (2), Vascular smooth muscle contraction (2), AMPK signaling pathway (1), B cell receptor signaling pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), Prolactin signaling pathway (1), RIG-I-like receptor signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1)"
996,CDC27,MedConf,Yes,Ubiquitin mediated proteolysis,"ASB9, TRIM69, FBXL3, CBLB, BABAM2, CCNA1, SMURF1, PSMF1, UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, UBE2R2, SMURF2, UBE2D4, WSB1, UBE2Q2, DTX3L, CBX8, BMI1, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, PSMC4, PSMA3, PSMD7, PSMB7, PSMB6, PSMD2, PSMD4, PSMA7, PSMD14, NCL, UBA52, UBE2B, ANAPC2, CDC16, CDC23, RELA, UBE2D2","Ubiquitin mediated proteolysis (15), Proteasome (10), T cell receptor signaling pathway (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
55664,CDC37L1,MedConf,Yes,,"SERPINE1, ACTN1, TGFB3, LEFTY2","AGE-RAGE signaling pathway in diabetic complications (2), TGF-beta signaling pathway (2), Cytokine-cytokine receptor interaction (1), Focal adhesion (1), HIF-1 signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Tight junction (1)"
51362,CDC40,MedConf,Yes,Spliceosome,"NUP35, NUP93, PABPN1, NUP62, UPF3B, SLU7, WBP4, RANBP2, AQR, PRPF8, GTF2F1, SF3A2, ISY1, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, SARNP, NUP107, NUP153, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, PRPF6, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, THOC2, SRSF11","Spliceosome (37), RNA transport (10), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), Notch signaling pathway (1)"
79577,CDC73,MedConf,Yes,,"NCBP1, POLR2C, POLR2B, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F","Pyrimidine metabolism (9), RNA polymerase (9), Cytosolic DNA-sensing pathway (3), mRNA surveillance pathway (1), RNA transport (1), Spliceosome (1)"
1058,CENPA,MedConf,Yes,,"RANBP2, PPP2R1A, NUP107","RNA transport (2), AMPK signaling pathway (1), mRNA surveillance pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
1062,CENPE,MedConf,Yes,,"RANBP2, PSMD7, PPP2R1A, NUP107","RNA transport (2), AMPK signaling pathway (1), mRNA surveillance pathway (1), PI3K-Akt signaling pathway (1), Proteasome (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
29105,CFAP20,MedConf,Yes,,SF3A2,Spliceosome (1)
84952,CGNL1,MedConf,Yes,Tight junction,,
54927,CHCHD3,MedConf,Yes,,SNRPD3,Spliceosome (1)
1131,CHRM3,MedConf,Yes,Regulation of actin cytoskeleton,"NTS, TACR3, GPRC6A, UTS2B, OPN4, QRFPR, GNB4, PIK3CA, GNB3, KNG1, F2RL2, NMUR2, GNG8","PI3K-Akt signaling pathway (4), Ras signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
1153,CIRBP,MedConf,Yes,,SF3A2,Spliceosome (1)
1154,CISH,MedConf,Yes,"Jak-STAT signaling pathway, Prolactin signaling pathway","IL2, GHR, LCK, GH2","Cytokine-cytokine receptor interaction (3), Jak-STAT signaling pathway (3), PI3K-Akt signaling pathway (3), T cell receptor signaling pathway (2), Intestinal immune network for IgA production (1), Natural killer cell mediated cytotoxicity (1), NF-kappa B signaling pathway (1)"
9793,CKAP5,MedConf,Yes,,"RANBP2, TUBA4A, PPP2R1A, SNW1, NUP107","RNA transport (2), Tight junction (2), AMPK signaling pathway (1), Apoptosis (1), mRNA surveillance pathway (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), Spliceosome (1), TGF-beta signaling pathway (1)"
1152,CKB,MedConf,Yes,,"TPM3, ACTN1","Cardiac muscle contraction (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Tight junction (1)"
7122,CLDN5,MedConf,Yes,"Tight junction, Leukocyte transendothelial migration",MPDZ,Tight junction (1)
149111,CNIH3,MedConf,Yes,,TGFA,ErbB signaling pathway (1)
10256,CNKSR1,MedConf,Yes,,"MAP2K2, ITGA2B, IQGAP1, HRAS, RAP1A","Rap1 signaling pathway (4), Regulation of actin cytoskeleton (4), Focal adhesion (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Apoptosis (2), B cell receptor signaling pathway (2), Endocrine resistance (2), ErbB signaling pathway (2), Fc epsilon RI signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Phospholipase D signaling pathway (2), Platelet activation (2), Prolactin signaling pathway (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Thyroid hormone signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Axon guidance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
4848,CNOT2,MedConf,Yes,,EIF4A3,"mRNA surveillance pathway (1), RNA transport (1), Spliceosome (1)"
7373,COL14A1,HighConf,Yes,,"COL4A2, MMP9","AGE-RAGE signaling pathway in diabetic complications (1), Endocrine resistance (1), Focal adhesion (1), Leukocyte transendothelial migration (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1)"
1284,COL4A2,MedConf,Yes,"AGE-RAGE signaling pathway in diabetic complications, PI3K-Akt signaling pathway, Focal adhesion","ITGB5, ITGA2B, NCAM1, SDC1, COL14A1","Focal adhesion (2), PI3K-Akt signaling pathway (2), Regulation of actin cytoskeleton (2), Platelet activation (1), Rap1 signaling pathway (1)"
10920,COPS8,HighConf,Yes,,"POLR2B, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, POLR2C, LAT","Pyrimidine metabolism (9), RNA polymerase (9), Cytosolic DNA-sensing pathway (3), Fc epsilon RI signaling pathway (1), Natural killer cell mediated cytotoxicity (1), NF-kappa B signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1), T cell receptor signaling pathway (1)"
22818,COPZ1,MedConf,Yes,,SF3B1,Spliceosome (1)
23603,CORO1C,MedConf,Yes,,"ATP6V1F, ACTG1, ETF1","Apoptosis (1), Focal adhesion (1), Leukocyte transendothelial migration (1), mRNA surveillance pathway (1), Oxidative phosphorylation (1), Platelet activation (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Thyroid hormone signaling pathway (1), Tight junction (1)"
51241,COX16,MedConf,Yes,,CYCS,"Apoptosis (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
1327,COX4I1,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Cardiac muscle contraction, Oxidative phosphorylation","TPM3, COX4I2, NDUFA10, CYCS, UQCRB, UQCRC2, UQCR10, UQCRC1","Non-alcoholic fatty liver disease (NAFLD) (7), Cardiac muscle contraction (6), Oxidative phosphorylation (6), Apoptosis (1)"
