"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"133",84433,"CARD11",869,"MedConf","Novel","NF-kappa B signaling pathway, T cell receptor signaling pathway",7,"PDPK1, STUB1, COPS5, MAP3K7, RELA, UBC, IKBKB",0,NA,0,"",0,"",0
"134",831,"CAST",550,"MedConf","Novel",NA,9,"ITGA1, PSMB5, PSMA5, UBC, PSMA6, COPS5, PXN, CAPN2, ITGB1",3,"PSMB5, PSMA6, PSMA5",0,"",0,"",3
"135",79820,"CATSPERB",1051,"MedConf","Novel",NA,4,"CACNB4, CACNA1C, CATSPERG, CACNA2D1",0,NA,0,"",0,"",0
"136",57828,"CATSPERG",669,"MedConf","Novel",NA,4,"CACNA2D1, CATSPERB, CACNA1C, CACNB4",0,NA,0,"",0,"",0
"137",859,"CAV3",804,"MedConf","Novel","Focal adhesion",11,"DYSF, SLC22A11, SNTG1, PDGFRB, KCNH2, SUMO3, ADRB2, PDGFRA, SVIL, EGFR, ITGB1",0,NA,0,"",0,"",0
"138",55749,"CCAR1",304,"HighConf","Novel",NA,25,"HNRNPM, PAPOLA, PCF11, UBC, SRRM1, PRPF8, SNRPD3, RBM10, SRSF3, CD2BP2, YBX1, SF3B6, NDUFA1, EFTUD2, SRSF2, POLR2J, HNRNPH1, POLR2F, SF3B2, SRSF1, SFN, SF3B1, HNRNPA2B1, PTBP1, PHF5A",0,NA,0,"",0,"",0
"139",93233,"CCDC114",1114,"MedConf","Novel",NA,7,"DNAI2, DYNLL1, DYNC2LI1, DYNC1H1, DYNLT3, DYNC1I1, DNAH2",0,NA,0,"",0,"",0
"140",151903,"CCDC12",821,"HighConf","Novel","Spliceosome",3,"CDC5L, UBC, EFTUD2",0,NA,0,"",0,"",0
"141",81576,"CCDC130",822,"MedConf","Novel",NA,4,"PLRG1, EFTUD2, SNW1, XAB2",0,NA,0,"",0,"",0
"142",80125,"CCDC33",1142,"MedConf","Novel",NA,1,"EHMT2",0,NA,0,"",0,"",0
"143",55704,"CCDC88A",890,"MedConf","Novel",NA,4,"YWHAH, PARD3, UBC, ASIP",0,NA,0,"",0,"",0
"144",55702,"CCDC94",832,"MedConf","Novel",NA,4,"SNW1, PLRG1, CDC5L, XAB2",0,NA,0,"",0,"",0
"145",90324,"CCDC97",351,"MedConf","Novel",NA,3,"SRPK2, SF3B6, SF3B1",0,NA,0,"",0,"",0
"146",6357,"CCL13",555,"MedConf","Novel","NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, Chemokine signaling pathway",5,"CXCR3, CXCR4, CCR8, CX3CR1, CXCR5",0,NA,0,"",0,"",0
"147",6354,"CCL7",203,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",5,"CCR8, CXCR4, CXCR5, CXCR3, CX3CR1",0,NA,0,"",0,"",0
"148",9133,"CCNB2",121,"MedConf","Novel",NA,12,"ATR, PLK1, LIN52, LIN9, CKS2, NFYB, MYBL2, CDC25B, CDC25C, UBC, SFN, FBXW7",0,NA,0,"",0,"",0
"149",894,"CCND2",67,"HighConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",12,"MAX, SP1, CCNE1, TAF12, E2F3, CDK14, RUNX1, NMI, CDK12, PCNA, UBC, CCND3",0,NA,0,"",0,"",0
"150",896,"CCND3",58,"HighConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",19,"CCND2, MED14, CCNE1, MAF1, TAF1, GAB2, MED7, MED26, E2F3, MED10, MED8, MED21, CDK14, MED19, RUNX1, NMI, CDK12, PCNA, UBC",0,NA,0,"",0,"",0
"151",898,"CCNE1",165,"MedConf","Novel","PI3K-Akt signaling pathway",20,"E2F3, NFYB, CDC34, MYBL2, HIST1H1B, NMI, CABLES1, TRAF7, PARK2, PSMA6, UBL5, FBXW7, CCND2, BRCA2, PCNA, UBC, CCT2, CCND3, SF3B1, MAX",1,"PSMA6",0,"",0,"",1
"152",81669,"CCNL2",230,"HighConf","Novel",NA,1,"SRSF2",0,NA,0,"",0,"",0
"153",1237,"CCR8",328,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",32,"GNAI3, CXCR4, C5, NMUR2, AGT, ADRBK1, CXCR5, CXCL13, CXCL8, MTNR1B, CCL13, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, XCL2, PF4, GRK4, CCL7, OPRM1",0,NA,0,"",0,"",0
"154",10576,"CCT2",59,"HighConf","Novel",NA,13,"PPP2CB, CCNE1, NSFL1C, TUBA1A, ACACB, TUBA4A, HSP90B1, PPP4C, CTTNBP2, PSMD2, UBC, VCP, PARK2",1,"PSMD2",0,"",0,"",1
"155",929,"CD14",307,"HighConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Phagosome, Hematopoietic cell lineage",11,"TLR4, ITGAM, MYD88, TICAM1, TIRAP, TLR2, TOLLIP, LGALS3BP, LY96, ITGB1, EIF2AK2",0,NA,0,"",0,"",0
"156",8763,"CD164",1197,"MedConf","Novel",NA,1,"CXCR4",0,NA,0,"",0,"",0
"157",940,"CD28",287,"MedConf","Novel","T cell receptor signaling pathway",7,"PDPK1, PIK3R3, CDC42, IL12A, SYK, VPS16, GAB2",0,NA,0,"",0,"",0
"158",10421,"CD2BP2",206,"MedConf","Novel",NA,28,"POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, UBQLN4, HNRNPM, SGTA, PAPOLA, SFPQ, PSMF1, PCF11, SRRM1, SNRPD3, EFTUD2, PRPF8, P4HB, SF3B2, POMP, SF3B1, UBE2V2, SF3B6",2,"PSMF1, POMP",0,"",0,"",2
"159",945,"CD33",945,"MedConf","Novel","Hematopoietic cell lineage",2,"UBC, PTPN6",0,NA,0,"",0,"",0
"160",951,"CD37",1214,"MedConf","Novel","Hematopoietic cell lineage",2,"KARS, SYK",0,NA,0,"",0,"",0
"161",994,"CDC25B",321,"MedConf","Novel","MAPK signaling pathway",10,"CDC25C, BRSK2, MAPK13, UBC, KAT2B, CCNB2, YWHAH, YWHAG, PLK1, SFN",0,NA,0,"",0,"",0
"162",995,"CDC25C",370,"HighConf","Novel",NA,13,"BRSK2, PRKX, PRKAR2B, PLK1, PCNA, CDC25B, YWHAH, ATR, SFN, EGFR, UBC, YWHAG, CCNB2",0,NA,0,"",0,"",0
"163",997,"CDC34",258,"MedConf","Novel",NA,8,"MYBL2, KDM2A, CCNE1, UBB, UBC, FBXW7, RPS27A, RELA",0,NA,0,"",0,"",0
"164",998,"CDC42",212,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Ras signaling pathway, T cell receptor signaling pathway, GnRH signaling pathway",52,"PARD3, RAP1A, ACTR2, CD28, GIT1, RHOB, GNAI3, BUB1B, EXOC7, RHOV, GNAO1, CXCR4, PIK3R3, CTNND1, MAPK13, ARHGDIB, LAMA5, ARHGEF3, ARHGEF6, PTPN2, ITGA1, AGRN, WIPF2, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ITSN2, SPATA13, PARD6G, CDC42EP3, RAB35, ARHGAP9, ARHGAP15, MUSK, MAP3K9, DOCK10, ZDHHC4, CDC42SE2, EGFR, ITGB1, UBC, NGFR, A2M, UBB, EIF2AK2, PLK1, PXN, RPS27A, EPS8, MAP2K6",0,NA,0,"",0,"",0
"165",10602,"CDC42EP3",924,"MedConf","Novel",NA,2,"CDC42, SRPK1",0,NA,0,"",0,"",0
"166",56990,"CDC42SE2",1211,"MedConf","Novel",NA,2,"CDC42, UBC",0,NA,0,"",0,"",0
"167",988,"CDC5L",92,"MedConf","Novel","Spliceosome",28,"PLRG1, PRPF8, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, EFTUD2, ATR, TOP2A, TAF1, SRRM1, HNRNPA2B1, SRSF2, BCAS2, SRSF1, PPP1R8, SON, EXOC7, SFPQ, DYNC1H1, ASH1L, CCDC12, CCDC94, MACF1, DHX40, PSMA2, UBC",1,"PSMA2",0,"",0,"",1
"168",55143,"CDCA8",911,"HighConf","Novel",NA,17,"UBC, BUB1B, ITGB3BP, RANBP2, UBE2I, CENPP, KIF18A, PLK1, CENPH, RAD21, MIS12, CENPO, PEBP1, BIRC5, PSMA3, NUP43, RANGAP1",1,"PSMA3",0,"",0,"",1
"169",1016,"CDH18",879,"MedConf","Novel",NA,2,"CDH5, CTNND1",0,NA,0,"",0,"",0
"170",1003,"CDH5",223,"MedConf","Novel","Leukocyte transendothelial migration",6,"FGA, JUP, CTNND1, CDH18, PARD6G, PARD3",0,NA,0,"",0,"",0
"171",51755,"CDK12",908,"MedConf","Novel",NA,9,"SRSF1, CCND3, CDK20, ELK4, MBP, UBC, CCND2, CDK14, SRSF2",0,NA,0,"",0,"",0
"172",5218,"CDK14",405,"HighConf","Novel",NA,7,"CDK20, CDK12, PAPOLA, CCND2, CKS2, CCND3, YWHAH",0,NA,0,"",0,"",0
"173",23552,"CDK20",536,"MedConf","Novel",NA,8,"ERC1, CDK12, PANK4, PSMB2, STUB1, PSMD1, CDK14, PSMB5",3,"PSMD1, PSMB5, PSMB2",0,"",0,"",3
"174",8814,"CDKL1",1154,"MedConf","Novel",NA,1,"PSMB5",1,"PSMB5",0,"",0,"",1
"175",1045,"CDX2",330,"MedConf","Novel",NA,7,"SEC11C, PSMC1, PSMD2, UBB, PSMC4, PSMA5, PSMA7",5,"PSMD2, PSMC4, PSMC1, PSMA7, PSMA5",0,"",0,"",5
"176",1052,"CEBPD",594,"MedConf","Novel",NA,21,"AFP, TTR, EGR2, G6PC, MAX, SMAD4, MED19, MED21, MED7, MED8, SP1, MED14, UBC, MED26, HDAC4, CREB1, UBE2I, MED10, RELA, SPI1, KLF4",0,NA,0,"",0,"",0
"177",64946,"CENPH",393,"MedConf","Novel",NA,14,"ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, MIS12, BUB1B, RAD21, NUP43, BIRC5, PLK1, UBC",0,NA,0,"",0,"",0
"178",79172,"CENPO",504,"HighConf","Novel",NA,13,"CENPP, RANBP2, KIF18A, CDCA8, CENPH, NUP43, RAD21, ITGB3BP, BUB1B, PLK1, MIS12, RANGAP1, BIRC5",0,NA,0,"",0,"",0
"179",401541,"CENPP",515,"MedConf","Novel",NA,14,"RANBP2, KIF18A, CDCA8, RAD21, RANGAP1, ITGB3BP, UBC, PLK1, CENPH, BIRC5, BUB1B, CENPO, MIS12, NUP43",0,NA,0,"",0,"",0
"180",22995,"CEP152",498,"MedConf","Novel",NA,10,"DYNLL1, DYNC1I2, PRKAR2B, CEP250, PLK1, DYNC1H1, TUBA1A, UBC, YWHAG, TUBA4A",0,NA,0,"",0,"",0
"181",11190,"CEP250",979,"MedConf","Novel",NA,11,"CEP152, YWHAH, UBC, PLK1, YWHAG, PRKAR2B, DYNLL1, TUBA1A, DYNC1H1, DYNC1I2, TUBA4A",0,NA,0,"",0,"",0
"182",10390,"CEPT1",735,"HighConf","Novel","Ether lipid metabolism",10,"LPCAT4, PPAP2A, PAFAH2, DGKZ, DGKE, PAFAH1B3, PLA2G6, JMJD7-PLA2G4B, PLA2G4A, PLA2G4D",0,NA,0,"",0,"",0
"183",204219,"CERS3",764,"MedConf","Novel","Sphingolipid signaling pathway",3,"SGPP2, PPAP2A, SMPD2",0,NA,0,"",0,"",0
"184",10428,"CFDP1",70,"MedConf","Novel",NA,8,"ASH2L, INO80, ACTA2, ASF1B, ASF1A, ASH1L, YEATS4, UBC",0,NA,0,"",0,"",0
"185",1072,"CFL1",301,"HighConf","Novel","Regulation of actin cytoskeleton",14,"CFL2, HSPH1, TWF2, CORO1B, TESK1, SSH3, TESK2, HUNK, PFN1, EGFR, YWHAG, ACTA2, ISG15, UBC",0,NA,0,"",0,"",0
"186",1073,"CFL2",420,"MedConf","Novel","Regulation of actin cytoskeleton",6,"PPA1, TWF2, CORO1B, SSH3, UBC, CFL1",0,NA,0,"",0,"",0
"187",8837,"CFLAR",372,"HighConf","Novel","NF-kappa B signaling pathway, TNF signaling pathway",8,"TICAM1, NOL3, STUB1, MAX, IKBKB, BCL2L1, RIPK1, UBC",0,NA,0,"",0,"",0
"188",1080,"CFTR",218,"MedConf","Novel","cAMP signaling pathway",28,"RAB5A, PRKX, ADRB2, AGT, PRKAR2B, EDN1, AHSA1, GABRB2, TTYH3, GABRA5, GABRA6, GABRA2, GABRB3, GABRE, SLC9A2, SLC4A7, KRT9, CLCN2, UBE2I, SUMO3, PSMA3, UBC, BAG1, STX1A, VCP, DNAJA1, HSPA5, STUB1",1,"PSMA3",0,"",0,"",1
"189",1108,"CHD4",54,"MedConf","Novel",NA,21,"MTA2, MORF4L1, SMARCE1, JUN, BCL11B, ATR, KAT2B, PHF12, BCL11A, MBD3, NR4A1, SATB1, ASH1L, PARK7, PHF21A, ZFPM1, HDAC2, UBC, MBD2, SIN3A, HDAC4",0,NA,0,"",0,"",0
"190",27243,"CHMP2A",271,"MedConf","Novel",NA,7,"VPS36, TSG101, RANBP2, VPS37C, UBB, RPS27A, UBC",0,NA,0,"",0,"",0
"191",1129,"CHRM2",679,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Neuroactive ligand-receptor interaction",31,"NPBWR2, RGS20, FPR3, NMS, BDKRB1, AGT, GNAI3, CXCL13, C5, CCR8, GNAO1, GNA11, CXCL8, OPRM1, CXCR5, MTNR1B, DRD2, GNG10, S1PR2, HTR1A, HCAR2, NPY, CXCR3, PNOC, CXCR4, PTGDR2, GNA15, NMUR2, CXCL11, SSTR4, GNG3",0,NA,0,"",0,"",0
"192",1137,"CHRNA4",1124,"HighConf","Novel","Neuroactive ligand-receptor interaction",5,"YWHAH, CHRNB4, CHRNA5, VSNL1, CHRND",0,NA,0,"",0,"",0
"193",1138,"CHRNA5",792,"MedConf","Novel","Neuroactive ligand-receptor interaction",5,"CHRNB4, CHRNA4, UBC, SRPK2, CHRND",0,NA,0,"",0,"",0
"194",1143,"CHRNB4",794,"MedConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRNA4, CHRND, CHRNA5",0,NA,0,"",0,"",0
"195",1144,"CHRND",596,"MedConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRNA5, CHRNB4, CHRNA4",0,NA,0,"",0,"",0
"196",26097,"CHTOP",966,"HighConf","Novel",NA,9,"ERH, THOC7, SRSF2, NXT1, UBC, THOC1, NXF1, THOC2, SRPK2",0,NA,0,"",0,"",0
"197",130106,"CIB4",1212,"MedConf","Novel",NA,1,"RCAN2",0,NA,0,"",0,"",0
"198",1164,"CKS2",224,"MedConf","Novel",NA,7,"NFYB, CDK14, LDHB, MOK, UBB, UBC, CCNB2",0,NA,0,"",0,"",0
"199",1181,"CLCN2",1227,"MedConf","Novel",NA,8,"TTYH3, GABRB3, GABRA6, GABRA2, GABRE, GABRB2, CFTR, GABRA5",0,NA,0,"",0,"",0
"200",5010,"CLDN11",1063,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN6, CLDN2, CLDN19, CLDN15, MPDZ, CLDN14",0,NA,0,"",0,"",0
"201",23562,"CLDN14",709,"HighConf","Novel","Leukocyte transendothelial migration",6,"CLDN2, CLDN6, CLDN15, CLDN11, CLDN19, MPDZ",0,NA,0,"",0,"",0
"202",24146,"CLDN15",723,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN11, CLDN2, MPDZ, CLDN19, CLDN6, CLDN14",0,NA,0,"",0,"",0
"203",149461,"CLDN19",494,"MedConf","Novel","Leukocyte transendothelial migration",7,"MPDZ, CLDN14, CLDN2, CLDN6, CLDN15, CLDN11, SRPK2",0,NA,0,"",0,"",0
"204",9075,"CLDN2",710,"MedConf","Novel","Leukocyte transendothelial migration",7,"CLDN6, CLDN15, CLDN11, CLDN19, UBE2I, CLDN14, MPDZ",0,NA,0,"",0,"",0
"205",9074,"CLDN6",711,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN15, CLDN11, CLDN2, CLDN19, CLDN14, MPDZ",0,NA,0,"",0,"",0
"206",50856,"CLEC4A",1226,"HighConf","Novel",NA,1,"PTPN6",0,NA,0,"",0,"",0
"207",64581,"CLEC7A",1021,"MedConf","Novel","Phagosome",3,"SYK, PTTG1IP, TLR2",0,NA,0,"",0,"",0
"208",9685,"CLINT1",482,"MedConf","Novel",NA,5,"DNM1, UBB, CLTC, UBC, JUN",0,NA,0,"",0,"",0
"209",1195,"CLK1",858,"MedConf","Novel",NA,7,"UBL5, SRSF1, MBP, SRPK2, SRSF3, SAFB, SRPK1",0,NA,0,"",0,"",0
"210",81570,"CLPB",856,"MedConf","Novel",NA,6,"USP30, UBC, GET4, UBB, SGTA, COPS6",0,NA,0,"",0,"",0
"211",1211,"CLTA",446,"MedConf","Novel",NA,11,"EPN1, ASAP1, ARHGAP5, TACC3, KIF4A, VCP, ASAP2, UBC, EGFR, MYBL2, CLTC",0,NA,0,"",0,"",0
"212",1213,"CLTC",311,"MedConf","Novel",NA,15,"ZFYVE19, VCL, CLTA, SNX9, CLINT1, EPN1, ITSN2, WNT5A, MAP3K7, IKBKB, PXN, SVIL, UBC, UBB, MYBL2",0,NA,0,"",0,"",0
"213",255919,"CNEP1R1",1098,"MedConf","Novel",NA,4,"PPP2CB, PPP4C, PPP2R5A, PPP4R2",0,NA,0,"",0,"",0
"214",1259,"CNGA1",699,"MedConf","Novel","cAMP signaling pathway",2,"GUCY2D, PDE6A",0,NA,0,"",0,"",0
"215",55571,"CNOT11",1004,"MedConf","Novel",NA,5,"EIF4A1, EIF4G1, EIF4B, TOB1, UBC",0,NA,0,"",0,"",0
"216",1267,"CNP",1203,"MedConf","Novel",NA,1,"TUBA1A",0,NA,0,"",0,"",0
"217",1271,"CNTFR",485,"MedConf","Novel","Cytokine-cytokine receptor interaction",13,"IL22, PLSCR1, IL3, IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, IL12A, EPO, SOCS2",0,NA,0,"",0,"",0
"218",6900,"CNTN2",779,"HighConf","Novel",NA,8,"NCAM1, SUV39H1, NFYB, IKBKB, KAT2B, SUMO3, MAP3K7, UBC",0,NA,0,"",0,"",0
"219",1300,"COL10A1",773,"MedConf","Novel","Protein digestion and absorption",9,"COL20A1, COL23A1, LEPRE1, COL17A1, P4HB, COL6A1, COL1A2, COL4A3, COL4A2",0,NA,0,"",0,"",0
"220",1308,"COL17A1",281,"HighConf","Novel","Protein digestion and absorption",10,"CTNND1, COL1A2, COL4A2, COL6A1, COL4A3, COL10A1, COL20A1, PPL, ADAM9, COL23A1",0,NA,0,"",0,"",0
"221",1278,"COL1A2",551,"HighConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",24,"ITGA1, EDN1, COL4A2, COL6A1, COL4A3, COL10A1, COL20A1, COL23A1, LEPRE1, ZNF16, BGN, MAX, P4HB, SP1, ITGAV, RFX5, COL17A1, HDAC2, JUN, FLT4, ITGA5, SMAD4, SIN3B, ITGB1",0,NA,0,"",0,"",0
"222",57642,"COL20A1",774,"MedConf","Novel",NA,7,"COL23A1, COL4A2, COL4A3, COL6A1, COL1A2, COL10A1, COL17A1",0,NA,0,"",0,"",0
"223",91522,"COL23A1",1102,"HighConf","Novel",NA,8,"COL1A2, COL4A2, COL20A1, COL17A1, COL10A1, COL4A3, ITGB1, COL6A1",0,NA,0,"",0,"",0
"224",1284,"COL4A2",725,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",13,"COL6A1, COL4A3, COL10A1, COL20A1, COL23A1, BGN, ANTXR2, ITGB1, COL1A2, ITGAV, ITGA5, ITGA1, COL17A1",0,NA,0,"",0,"",0
"225",1285,"COL4A3",772,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",13,"COL10A1, COL20A1, COL23A1, COL17A1, ANTXR2, ITGA5, ITGA1, COL4A2, ITGAV, COL6A1, UBC, COL1A2, ITGB1",0,NA,0,"",0,"",0
"226",1291,"COL6A1",726,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Protein digestion and absorption",13,"COL4A3, COL10A1, COL20A1, COL23A1, ITGAV, ITGB1, ITGA1, COL4A2, LGALS3BP, COL1A2, COL17A1, ITGA5, UBC",0,NA,0,"",0,"",0
"227",1315,"COPB1",394,"HighConf","Novel",NA,6,"ARF5, PDGFRB, TMED10, UBC, SEC31B, UBB",0,NA,0,"",0,"",0
"228",9318,"COPS2",327,"MedConf","Novel",NA,25,"ING1, SIN3B, COPS7A, PSMA7, COPS6, PSMA6, PSMC2, UBC, SIN3A, PRKD1, COPS5, PSMD2, LAT, PAAF1, PSMD3, PSMA2, PSMD12, JUN, PSMD1, PSMA3, PSMC4, PSMB4, PSMC1, PSMD6, PSMC5",14,"PSMD6, PSMD3, PSMD2, PSMD12, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB4, PSMA7, PSMA6, PSMA3, PSMA2",0,"",0,"",14
"229",10987,"COPS5",159,"MedConf","Novel",NA,42,"EIF3A, PDLIM7, EIF3J, TOP2A, LRP1, SMAD4, EPO, CREB1, COPS2, ARNT, BCL3, BRSK2, CAST, CACNA1C, EDN1, RNF139, HTR6, COPS7A, CARD11, RANBP9, CREB3, IMPACT, PSMD3, BACE1, VCP, PSMA6, PSMA3, RBPJ, COPS6, OPRM1, IKBKB, PSMD6, PSMD12, PRKD1, HSPA5, LAT, PSMD2, PSMB4, EIF3I, JUN, EIF3B, UBC",7,"PSMD6, PSMD3, PSMD2, PSMD12, PSMB4, PSMA6, PSMA3",0,"",0,"",7
"230",10980,"COPS6",128,"MedConf","Novel",NA,17,"COPS5, RAE1, COPS2, KLHL8, COPS7A, CLPB, UBC, PSMD12, PSMB4, PSMD6, PSMD2, PSMD3, PSMA3, SFN, PSMA6, LAT, JUN",7,"PSMD6, PSMD3, PSMD2, PSMD12, PSMB4, PSMA6, PSMA3",0,"",0,"",7
"231",50813,"COPS7A",855,"HighConf","Novel",NA,9,"COPS2, JUN, LAT, COPS6, IKBKB, UBC, PSMD11, COPS5, PRKD1",1,"PSMD11",0,"",0,"",1
"232",57175,"CORO1B",902,"MedConf","Novel",NA,7,"ACTR2, PAPOLA, SAFB, CFL1, ZRANB2, CFL2, UBC",0,NA,0,"",0,"",0
"233",1385,"CREB1",326,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, Osteoclast differentiation, cAMP signaling pathway, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Renin secretion, Insulin secretion, Adrenergic signaling in cardiomyocytes",23,"ARNT, POU2F1, MAPK13, PRKX, PRKAR2B, EDN1, CEBPD, GSK3A, NR1D1, RORA, FHL2, G6PC, JUN, UBC, EPO, RBPJ, HDAC2, ATR, RET, COPS5, TAF4, YAP1, ESRRA",0,NA,0,"",0,"",0
"234",10488,"CREB3",891,"MedConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, cAMP signaling pathway, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes",4,"TAF4, HCFC1, PRKX, COPS5",0,NA,0,"",0,"",0
"235",1406,"CRX",1151,"MedConf","Novel",NA,2,"SP1, PARK2",0,NA,0,"",0,"",0
"236",1436,"CSF1R",478,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Osteoclast differentiation, Ras signaling pathway, Hematopoietic cell lineage",13,"EPN1, EFNA2, FGF9, FGF12, FGF8, SH3GLB2, FGF10, SHC2, RPS27A, UBC, ITGAV, SPI1, SH3GLB1",0,NA,0,"",0,"",0
"237",1437,"CSF2",1041,"MedConf","Novel","Cytokine-cytokine receptor interaction, TNF signaling pathway, Hematopoietic cell lineage, Fc epsilon RI signaling pathway, T cell receptor signaling pathway",15,"IL3RA, HDAC2, RELA, SYK, HNRNPA2B1, IKBKB, SYNCRIP, GAB2, IL21R, CNTFR, STAT1, IL3, ITGB1, IL12RB2, JUN",0,NA,0,"",0,"",0
"238",53944,"CSNK1G1",989,"MedConf","Novel",NA,7,"UBC, YWHAG, YWHAH, RELA, WNT3A, GSK3A, SFN",0,NA,0,"",0,"",0
"239",1459,"CSNK2A2",233,"HighConf","Novel","NF-kappa B signaling pathway, Mitophagy - animal",19,"PPP1R8, HSP90B1, HSPH1, PRNP, ERH, HADHA, RRP1, BHLHE40, ELOF1, AQP4, SLC18A2, TOP2A, EIF3B, HDAC2, MAF1, JUN, UBC, STX1A, RELA",0,NA,0,"",0,"",0
"240",10675,"CSPG5",1053,"MedConf","Novel",NA,2,"GPC2, AGRN",0,NA,0,"",0,"",0
"241",1490,"CTGF",1071,"MedConf","Novel",NA,10,"EGFR, ITGAM, YAP1, TGFB2, LRP1, FGFR3, AP3D1, NCOA6, UBC, ITGA5",0,NA,0,"",0,"",0
"242",1500,"CTNND1",462,"HighConf","Novel","Leukocyte transendothelial migration, Rap1 signaling pathway",17,"IGF2, PTPN6, CDH18, CABLES1, PLEKHA7, FRMD5, PIP5K1C, RET, EGFR, YAP1, UBC, CDC42, COL17A1, VCL, JUP, RAP1A, CDH5",0,NA,0,"",0,"",0
"243",1504,"CTRB1",1175,"MedConf","Novel","Protein digestion and absorption",1,"SERPINA3",0,NA,0,"",0,"",0
"244",1509,"CTSD",544,"MedConf","Novel","Sphingolipid signaling pathway",2,"IGFBP3, UBC",0,NA,0,"",0,"",0
"245",83992,"CTTNBP2",818,"MedConf","Novel",NA,2,"PPP2CB, CCT2",0,NA,0,"",0,"",0
"246",1524,"CX3CR1",200,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",10,"CCL7, GNAI3, ADRBK1, CXCL13, CXCL8, CCL13, CXCL11, XCL2, PF4, GRK4",0,NA,0,"",0,"",0
"247",6373,"CXCL11",648,"MedConf","Novel","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, Chemokine signaling pathway",29,"HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, PF4, CCR8, CXCR4, CXCL8, MAP2K6, GNAI3, CXCL13, CXCR5, C5, OPRM1, NMUR2, PNOC, DRD2, NPY, CXCR3, CX3CR1, MTNR1B, AGT",0,NA,0,"",0,"",0
"248",10563,"CXCL13",525,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",27,"CXCL8, MTNR1B, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, GNAI3, CXCR4, C5, CCR8, OPRM1, NMUR2, AGT, CX3CR1, CXCR5",0,NA,0,"",0,"",0
