"GeneSymbol","EntrezID","Column1","Cutoff","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Pathway"
"ABHD4",63874,14949,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABHD5",51099,11644,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABHD6",57406,14096,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABHD8",79575,16792,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABI1",10006,1009,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABI1",10006,2080,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABI2",10152,2211,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ABI3",51225,11747,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABI3BP",25890,7425,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABL1",25,7112,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ABL2",27,7888,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ABLIM1",3983,10411,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ABLIM2",84448,18105,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ABLIM3",22885,6398,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ABO",28,8155,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ABR",29,1258,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABR",29,8609,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABRA",137735,4284,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABRACL",58527,650,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABT1",29777,8737,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABTB1",80325,17273,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ABTB2",25841,7392,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACAA1",30,957,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAA1",30,8860,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAA2",10449,1478,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAA2",10449,2474,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACACA",31,8975,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACACB",32,9066,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAD10",80724,17310,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACAD11",84129,17921,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACAD8",27034,7909,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAD9",28976,8589,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACAD9",28976,810,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACADL",33,9151,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACADM",34,9329,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACADM",34,1405,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACADS",35,9591,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACADSB",36,9687,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACADVL",37,9781,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACADVL",37,940,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAN",176,5486,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACAP1",9744,19950,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAP2",23527,6902,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAP2",23527,937,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAP3",116983,3511,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAT1",38,9970,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAT1",38,1080,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAT2",39,10232,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACAT2",39,762,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACBD3",64746,15299,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD4",79777,16946,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD5",91452,19225,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD6",84320,18057,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD7",414149,10692,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACCS",84680,18221,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACCSL",390110,10252,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACD",65057,15441,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACE",1636,5258,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACE",1636,1155,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACE2",59272,14541,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER1",125981,3838,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER2",340485,9355,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER3",55331,13142,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACHE",43,10821,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACIN1",22985,6470,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACIN1",22985,665,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACKR1",2532,7143,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACKR2",1238,3747,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACKR3",57007,13908,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACKR4",51554,11991,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACLY",47,1585,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACLY",47,11133,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACMSD",130013,4054,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACO1",48,1589,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACO1",48,11223,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACO2",50,11397,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACO2",50,1107,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT1",641371,15070,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT11",26027,7550,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOT12",134526,4205,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT13",55856,388,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOT13",55856,13500,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOT2",10965,2908,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT4",122970,3717,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT6",641372,15071,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOT7",11332,920,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT7",11332,3258,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT8",10005,2079,0,"Yes",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT9",23597,6964,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOT9",23597,1958,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACOX1",51,11559,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACOX1",51,1973,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACOX2",8309,17608,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACOX3",8310,17610,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACOXL",55289,13097,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACP1",52,12157,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP1",52,914,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP2",53,12238,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP5",54,12369,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"Rheumatoid arthritis ; Osteoclast differentiation"
"ACP5",54,12,1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Rheumatoid arthritis ; Osteoclast differentiation"
"ACP6",51205,11735,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACPP",55,12834,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACR",49,11302,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACRBP",84519,18136,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACRV1",56,13577,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSBG1",23205,6651,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSBG2",81616,17479,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSF2",80221,1991,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSF2",80221,17221,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSF3",197322,5691,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSL1",2180,6025,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"PPAR signaling pathway ; Adipocytokine signaling pathway"
"ACSL1",2180,19,1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"PPAR signaling pathway ; Adipocytokine signaling pathway"
"ACSL3",2181,6026,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL3",2181,1864,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL4",2182,77,1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"PPAR signaling pathway ; Adipocytokine signaling pathway"
"ACSL4",2182,6027,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"PPAR signaling pathway ; Adipocytokine signaling pathway"
"ACSL5",51703,12088,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL6",23305,6736,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSM1",116285,3476,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM2A",123876,3751,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM2B",348158,9558,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM3",6296,14867,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM4",341392,9387,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM5",54988,12826,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM6",142827,4473,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSS1",84532,18147,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSS2",55902,13533,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSS3",79611,16815,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTA1",58,14381,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTA2",59,14508,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTA2",59,1702,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTB",60,14628,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTB",60,1531,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTBL2",345651,9499,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTBL2",345651,198,0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ACTC1",70,15956,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTG1",71,16047,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTG2",72,16129,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTL10",170487,5410,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL6A",86,18579,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL6A",86,443,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL6B",51412,11900,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL7A",10881,2833,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL7B",10880,2832,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL8",81569,17457,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL9",284382,8362,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTN1",87,1300,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN1",87,18670,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN2",88,18751,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN3",89,18845,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN4",81,1181,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN4",81,17379,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTR10",55860,13505,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1A",10121,1479,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1A",10121,2181,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1B",10120,1397,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1B",10120,2180,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR2",10097,2159,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR2",10097,950,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR3",10096,1129,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR3",10096,2158,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR3B",57180,14020,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR5",79913,17061,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR6",64431,15218,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT1",139741,4359,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT2",140625,4395,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT3",84517,18134,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACVR1",90,18956,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACVR1B",91,19141,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACVR1C",130399,4069,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACVR2A",92,19319,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACVR2B",93,19474,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACVRL1",94,19604,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACY1",95,19725,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACY3",91703,19271,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACYP1",97,19908,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACYP2",98,20002,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ADA",100,88,1,"Yes",1,"No",1,"Yes",1,"No",1,"No",0.5,"No",0.5,"No",0.5,NA
"ADA",100,2070,0,"Yes",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,NA
"ADAD1",132612,4148,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAD2",161931,5193,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAL",161823,5189,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM10",102,121,0.5,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Epithelial cell signaling in Helicobacter pylori infection"
"ADAM10",102,2252,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"Epithelial cell signaling in Helicobacter pylori infection"
"ADAM11",4185,10741,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM12",8038,17294,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM15",8751,18718,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM17",6868,15866,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ADAM18",8749,18716,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM19",8728,18696,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM2",2515,7116,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM20",8748,18715,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM21",8747,18714,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM22",53616,12317,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM23",8745,18713,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM28",10863,2814,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM29",11086,3010,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM30",11085,3009,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM32",203102,5867,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM33",80332,17278,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM7",8756,18720,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM8",101,2162,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM9",8754,18719,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMDEC1",27299,8052,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS1",9510,19736,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS10",81794,17515,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS12",81792,17513,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS13",11093,3014,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS14",140766,4420,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS15",170689,5422,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS16",170690,5423,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS17",170691,5424,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS18",170692,5425,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS19",171019,5434,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS2",9509,19734,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS20",80070,17149,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS3",9508,19733,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS4",9507,19732,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS5",11096,3017,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS6",11174,3091,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS7",11173,3090,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS8",11095,3016,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS9",56999,13902,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTSL1",92949,19468,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTSL2",9719,19925,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTSL3",57188,14027,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTSL4",54507,12508,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTSL5",339366,9292,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAP1",11033,2964,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAP2",55803,13454,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAR",103,2354,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ADAR",103,1382,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
