"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"437","PPP1CA",45,"Regulation of actin cytoskeleton","5499",1.483,NA,"IKBKB, CDC5L, MAPK1, SF3B1, MAPK3, AKT1, ACTB, CD2BP2, UBC",9,"MAPK3, MAPK1, ACTB",3,"MAPK3, MAPK1, IKBKB, AKT1",4,"MAPK3, MAPK1, IKBKB, AKT1",4,"MAPK3, MAPK1, ACTB",3,NA,0,"IKBKB",1,4
"438","PPP1CC",77,"Regulation of actin cytoskeleton","5501",-0.172,NA,"EIF2AK2, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"439","PPP1R12A",493,"Regulation of actin cytoskeleton","4659",1.019,NA,"RHOA",1,"RHOA",1,NA,0,NA,0,"RHOA",1,NA,0,NA,0,1
"440","PPP2CA",54,"Chagas disease (American trypanosomiasis)","5515",1.003,NA,"IKBKB, RELA, MAPK1, MAPK3, RAF1, PPP2R1A, AKT1, TRAF3IP3, PPP2R2B, PPP2R2A, PPP2R2C, UBC, VCP, HDAC4, PPP2R1B",15,"RAF1, MAPK3, MAPK1",3,"RELA, MAPK3, MAPK1, PPP2R2C, PPP2R2B, PPP2R2A, PPP2R1B, PPP2R1A, IKBKB, AKT1",10,"RELA, MAPK3, MAPK1, IKBKB, AKT1",5,"RAF1, MAPK3, MAPK1",3,NA,0,"RELA, IKBKB",2,5
"441","PPP2CB",53,"Chagas disease (American trypanosomiasis)","5516",-2.015,"Chagas disease (American trypanosomiasis) ; Tight junction ; Hepatitis C ; Long-term depression","PPP2R1A, PPP2R2B, PPP2R2A, PPP2R1B, UBC",5,NA,0,"PPP2R2B, PPP2R2A, PPP2R1B, PPP2R1A",4,NA,0,NA,0,NA,0,NA,0,0
"442","PPP2R1A",162,"Chagas disease (American trypanosomiasis)","5518",1.728,NA,"AKT1, TRAF3IP3, PPP2R2B, PPP2R2A, PPP2R2C, EIF4A1, VCP, UBC, PPP2CA, PPP2R1B, PPP2CB",11,NA,0,"PPP2R2C, PPP2R2B, PPP2R2A, PPP2R1B, PPP2CB, PPP2CA, AKT1",7,"AKT1",1,NA,0,"PPP2CB",1,NA,0,1
"443","PPP2R1B",52,"Chagas disease (American trypanosomiasis)","5519",1.299,NA,"PPP2CB, PPP2CA, PPP2R1A, TRAF3IP3, PPP2R2B, PPP2R2A, PPP2R2C",7,NA,0,"PPP2R2C, PPP2R2B, PPP2R2A, PPP2R1A, PPP2CB, PPP2CA",6,NA,0,NA,0,"PPP2CB",1,NA,0,1
"444","PPP2R2A",356,"Chagas disease (American trypanosomiasis)","5520",1.023,NA,"PPP2R1A, PPP2CB, UBC, PPP2R1B, PPP2CA",5,NA,0,"PPP2R1B, PPP2R1A, PPP2CB, PPP2CA",4,NA,0,NA,0,"PPP2CB",1,NA,0,1
"445","PPP2R2B",355,"Chagas disease (American trypanosomiasis)","5521",-0.073,NA,"PPP2R1A, PPP2CB, PPP2R1B, PPP2CA",4,NA,0,"PPP2R1B, PPP2R1A, PPP2CB, PPP2CA",4,NA,0,NA,0,"PPP2CB",1,NA,0,1
"446","PPP2R2C",456,"Chagas disease (American trypanosomiasis)","5522",0.578,NA,"PPP2R1A, PPP2R1B, PPP2CA",3,NA,0,"PPP2R1B, PPP2R1A, PPP2CA",3,NA,0,NA,0,NA,0,NA,0,0
"447","PRKAR2B",561,"Novel","5577",-1.364,"Apoptosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"448","PRKD1",93,"Novel","5587",-1.008,NA,"JUN",1,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"449","PRNP",522,"Novel","5621",-1.053,"Prion diseases","HSPA5",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"450","PRPF38A",441,"Novel","84950",-2.181,"Spliceosome","SRPK1, MFAP1, RBM39, SRSF3, SRPK2",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"451","PRPF8",82,"Novel","10594",-1.004,"Spliceosome","PLRG1, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, LUC7L, LSM4, EFTUD2, LSM6, BCAS2, CD2BP2, HNRNPM, DDX3X, UBC, MFAP1, CDC5L, UBL5",18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"452","PSMA1",23,"Novel","5682",-1.809,"Proteasome","PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PARK2, PSMD6, PSMA4, KLHL8, PSMB2, POMP, PSMD1, PSMC5, PSMB1, PSMD2, PSMA2, PSMD7, PSMA7, PSMB4, PSMA5, UBC, PSMD12, PSMD3, PSMA6, PSMD11",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"453","PSMA2",17,"Novel","5683",-2.558,"Proteasome","PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, KLHL8, POMP, PSMD11, PSMB4, PSMD12, PSMB1, PSMC5, PSMD1, PSMA7, UBC, PSMD2, VCP",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"454","PSMA3",27,"Novel","5684",-1.863,"Proteasome","PSMC2, PSMD6, PSMA4, KLHL8, PSMC5, STUB1, PSMB4, PSMD12, UBC, PSMC4, PSMB1, PSMA6, PSMB5, PSMA1, PSMA7, POMP, PSMD1, PSMD7, PSMD2, PSMC1, PSMA5, PSMD3, PSMA2, PSMB2, PSMD11",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"455","PSMA4",326,"Novel","5685",-2.698,"Proteasome","PSMD11, PSMD2, PSMB5, UBB, PSMC4, PSMD6, PSMC2, PSMD3, PSMB4, PSMA7, PSMA5, PSMD12, POMP, PSMA1, PSMA2, PSMC1, NFKBIA, WDR5, PSMC5, WDR5B, PARK2, PSMD1, PSMD7, PSMB2, PSMA3, UBC, PSMA6, PSMB1",28,NA,0,"NFKBIA",1,"NFKBIA",1,NA,0,NA,0,NA,0,0
"456","PSMA5",20,"Novel","5686",-1.844,"Proteasome","PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PSMA4, KLHL8, PSMD1, PSMD2, POMP, PSMA2, PSMB4, PSMD11, PSMC5, PSMA6, PSMB2, PSMA7, UBC, PSMD12, PSMB1",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"457","PSMA6",18,"Novel","5687",-4.423,"Proteasome","PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, ACTN2, ACTN4, ACTN1, COPS5, COPS2, PSMA4, PSMB1, PSMD2, POMP, UBC, PSMC5, PSMD1, PSMA7, PSMD12, PSMA2, PSMB4, PSMD11",28,"ACTN2, ACTN1, ACTN4",3,NA,0,NA,0,"ACTN2, ACTN1, ACTN4",3,NA,0,NA,0,3
"458","PSMA7",7,"Novel","5688",-2.426,"Proteasome","PSMD2, PSMD11, PSMD1, PSMC5, POMP, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, KLHL8, UBC, PSMB1",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"459","PSMB1",6,"Novel","5689",-3.059,"Proteasome","PSMA7, PSMD2, PSMD11, PSMD1, PSMC5, POMP, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, UBC",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"460","PSMB2",19,"Novel","5690",-3.881,"Proteasome","PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, POMP, PSMC5, UBB, PSMB4, PSMB1, PSMA7, VCP, PSMA6, PSMD1, PSMD2, UBC, PSMD11, PSMD12, PSMA2",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"461","PSMB4",14,"Novel","5692",-3.15,"Proteasome","PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, PSMC5, PSMD2, UBC, PSMD11, PSMA7, POMP, PSMD1, SMAD1, PSMB1",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"462","PSMB5",26,"Novel","5693",-1.169,"Proteasome","PSMA3, PSMC2, PSMD6, PSMA4, PSMC1, PSMB1, PSMA6, PSMD11, PSMD7, PSMD3, POMP, PSMD2, PSMA1, UBC, PSMA5, PSMB2, PSMC5, PSMA2, PSMD12, PSMD1, PSMC4, PSMA7, PSMB4",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"463","PSMC1",25,"Novel","5700",-4.404,"Proteasome","PSMB5, PSMA3, PSMC2, SIN3A, PSMD6, COPS2, PAAF1, PSMA4, SIN3B, NR4A1, PSMD2, PSMA5, PSMD3, PSMA7, UBC, PSMA2, PSMD7, PSMD1, PSMC5, PSMB1, PSMD12, PSMC4, UBB, PSMA1, PSMB2, PSMD11, PSMB4, PSMA6",28,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"464","PSMC2",28,"Novel","5701",-2.671,"Proteasome","SIN3A, PSMD6, PAAF1, PSMA4, UBQLN4, SIN3B, PSMC1, PSMD12, PSMD2, PSMC4, PSMB2, PSMA3, PSMB4, PSMA5, PSMA6, PSMD1, PSMC5, PSMB5, PSMD7, PSMA2, PSMD11, UBB, PSMD3, PSMA1, PSMA7, POMP, UBC, PSMB1",28,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"465","PSMC4",24,"Novel","5704",-1.333,"Proteasome","PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PAAF1, PSMA4, PSMD2, PSMA2, PSMA5, PSMA6, PSMB1, PSMA1, PSMD7, PSMC5, PSMB2, PSMD11, PSMD1, PSMB4, PSMA7, PSMD12, PSMD3, UBC",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"466","PSMC5",12,"Novel","5705",-2.121,"Proteasome","PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PARK2, PSMD6, SP1, FOS, COPS2, PAAF1, PSMA4, PSMB1, PSMD2, PSMD1, PSMD11, PSMA7, UBC",27,NA,0,"FOS",1,"FOS",1,NA,0,NA,0,NA,0,0
"467","PSMD1",10,"Novel","5707",-2.361,"Proteasome","PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMA7, PSMD2, UBC, PSMB1, PSMD11",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"468","PSMD11",9,"Novel","5717",-4.252,"Proteasome","PSMD1, PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, UBC, PSMA7, PSMB1, PSMD2",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"469","PSMD12",15,"Novel","5718",-1.666,"Proteasome","PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, SIN3A, PSMD6, COPS5, PAAF1, PSMA4, SIN3B, VCP, PSMD2, PSMA7, PSMB1, UBC, PSMB4, PSMD1, PSMD11, PSMC5",27,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"470","PSMD2",8,"Novel","5708",-5.091,"Proteasome","PSMD11, PSMD1, PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PAAF1, PSMA4, NSFL1C, UBQLN4, TNFRSF1A, NR4A1, PSMB1, PSMA7, UBC, UBB",29,NA,0,"TNFRSF1A",1,NA,0,NA,0,"TNFRSF1A",1,NA,0,1
"471","PSMD3",22,"Novel","5709",-2.868,"Proteasome","PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMD7, PSMD12, PSMC5, PSMB1, PSMA6, PSMD2, UBB, PSMA2, PSMD11, UBC, PSMB4, PSMD1, PSMB2, PSMA7, PSMA5",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"472","PSMD6",48,"Novel","9861",-1.938,"Proteasome","PAAF1, PSMA4, PSMD2, PSMC5, UBC, PSMA5, PSMD12, PSMB4, PSMA2, PSMD3, PSMC2, PSMA7, PSMA3, PSMA1, PSMD11, PSMB1, PSMD7, PSMC1, PSMB2, PSMA6, PSMD1, PSMC4, PSMB5",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"473","PSMD7",21,"Novel","5713",-3.07,"Proteasome","PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMB2, PSMA7, PSMA2, PSMD1, PSMD11, PSMC5, UBC, PSMB4, PSMA6, PSMB1, PSMA5, PSMD12, PSMD2",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"474","PSMF1",496,"Novel","9491",-1.276,"Proteasome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"475","PTGES3",226,"Novel","10728",-1.493,NA,"ARNT, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"476","PTK2",264,"Regulation of actin cytoskeleton","5747",0.528,NA,"ITGB5, ASAP1, GIT1, STAT1, CRK, EGFR, RET, LPXN, ITGAV, SYK, BCAR1, UBC, PXN, VAV2",14,"GIT1, BCAR1, VAV2, PXN, ITGB5, ITGAV, EGFR, CRK",8,NA,0,"STAT1",1,"GIT1, BCAR1, VAV2, PXN, ITGB5, ITGAV, EGFR, CRK",8,NA,0,"STAT1",1,9
"477","PTK2B",385,"Novel","2185",-1.924,"Leukocyte transendothelial migration ; Chemokine signaling pathway ; GnRH signaling pathway ; Natural killer cell mediated cytotoxicity","EGFR, BCAR1, PXN, UBC",4,"BCAR1, PXN, EGFR",3,NA,0,NA,0,"BCAR1, PXN, EGFR",3,NA,0,NA,0,3
"478","PTMA",175,"Novel","5757",-1.904,NA,"SRSF2, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"479","PTPN2",491,"Novel","5771",-1.36,NA,"STAT1, EGFR",2,"EGFR",1,NA,0,"STAT1",1,"EGFR",1,NA,0,"STAT1",1,2
"480","PTPN22",490,"Novel","26191",-1.101,NA,"SHC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"481","PTPN6",511,"Novel","5777",-1.321,"Leishmaniasis ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Natural killer cell mediated cytotoxicity","EGFR",1,"EGFR",1,NA,0,NA,0,"EGFR",1,NA,0,NA,0,1
"482","PXN",167,"Regulation of actin cytoskeleton","5829",-3.015,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Bacterial invasion of epithelial cells ; VEGF signaling pathway","GIT1, MAPK8, PTK2, ITGA4, CSK, VCL, ASAP2, PTK2B, MAPK1, ITGB1, UBC, CRK, CRKL, BCAR1",14,"GIT1, BCAR1, VCL, PTK2, MAPK1, ITGB1, ITGA4, CSK, CRKL, CRK",10,"MAPK8, MAPK1",2,"MAPK8, MAPK1",2,"GIT1, BCAR1, VCL, PTK2, MAPK1, ITGB1, ITGA4, CSK, CRKL, CRK",10,NA,0,NA,0,10
"483","RAB5A",230,"Novel","5868",-1.226,"Endocytosis ; Amoebiasis ; Phagosome ; Vasopressin-regulated water reabsorption ; Amyotrophic lateral sclerosis (ALS)","RABGEF1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"484","RABGEF1",412,"Novel","27342",-1.503,NA,"RAB5A, UBC, UBB, THOC1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"485","RAC1",186,"Toll-like receptor signaling pathway","5879",1.621,NA,"PIK3CB, PAK2, WASF1, ARHGEF7, NCKAP1, ARHGDIB, ARHGEF4, IQGAP2, BAIAP2, DOCK1, PARD6G, ARHGAP32, NOS2, PAK6, PAK4, PAK7, TIAM1, IQGAP1, WASL, UBC, PAK1, VAV1",22,"PAK7, PAK6, ARHGEF4, IQGAP2, NCKAP1, BAIAP2, PAK4, WASL, WASF1, ARHGEF7, IQGAP1, VAV1, TIAM1, PIK3CB, PAK2, PAK1, DOCK1",17,"PIK3CB, NOS2",2,"PIK3CB",1,"PAK7, PAK6, ARHGEF4, IQGAP2, NCKAP1, BAIAP2, PAK4, WASL, WASF1, ARHGEF7, IQGAP1, VAV1, TIAM1, PIK3CB, PAK2, PAK1, DOCK1",17,NA,0,NA,0,17
"486","RAC2",223,"Regulation of actin cytoskeleton","5880",0.117,NA,"PAK2, ARHGDIB, PIK3CB, UBC, PAK1",5,"PIK3CB, PAK2, PAK1",3,"PIK3CB",1,"PIK3CB",1,"PIK3CB, PAK2, PAK1",3,NA,0,NA,0,3
"487","RAC3",89,"Regulation of actin cytoskeleton","5881",1.102,NA,"PAK1, PIK3CB, PLCB2, CHUK, VAV1, RELA, UBC, IKBKB",8,"VAV1, PIK3CB, PAK1",3,"RELA, PLCB2, PIK3CB, IKBKB, CHUK",5,"RELA, PIK3CB, IKBKB, CHUK",4,"VAV1, PIK3CB, PAK1",3,NA,0,"RELA, IKBKB",2,5
"488","RAD21",349,"Novel","5885",-1.628,"Cell cycle","NIPBL, PLK1, UBC, SNW1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"489","RAD51",126,"Novel","5888",-2.375,"Pathways in cancer ; Pancreatic cancer","UBE2I, ATR, BRCA2, PALB2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"490","RAE1",184,"Novel","8480",-1.07,"RNA transport","HSP90B1, PA2G4, EEF2K, MCM3AP, COPS6, UBC, NXF1",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"491","RAF1",131,"Regulation of actin cytoskeleton","5894",-0.712,NA,"AKT1, BCL2L1, PDGFRB, RAP1A, CFLAR, NRAS, MRAS, RRAS, UBC, STUB1, MAPK3, YWHAG, YWHAH, BRAF, PAK1, MAP2K2, KRAS, PPP2CA, SFN, HRAS, MAPK1, MAP2K1",22,"MRAS, RRAS, MAP2K2, MAP2K1, MAPK3, MAPK1, PDGFRB, PAK1, NRAS, KRAS, HRAS, BRAF",12,"CFLAR, MAPK3, MAPK1, PPP2CA, AKT1",5,"MAP2K2, MAP2K1, MAPK3, MAPK1, AKT1",5,"MRAS, RRAS, MAP2K2, MAP2K1, MAPK3, MAPK1, PDGFRB, PAK1, NRAS, KRAS, HRAS, BRAF",12,"CFLAR",1,NA,0,13
"492","RANBP2",529,"Novel","5903",-1.54,"RNA transport","SUMO3, UBC, UBE2I, RANGAP1, NXF1",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"493","RANGAP1",291,"Novel","5905",-1.259,"RNA transport","RANBP2, UBC, NXF1, SUMO3, UBE2I",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"494","RAP1A",260,"Novel","5906",-2.344,"MAPK signaling pathway ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Neurotrophin signaling pathway ; Renal cell carcinoma","FAS, RAPGEF5, CDC42, UBC, RAF1, BRAF",6,"RAF1, CDC42, BRAF",3,"FAS",1,NA,0,"RAF1, CDC42, BRAF",3,NA,0,NA,0,3
"495","RAPGEF5",615,"Novel","9771",-1.572,NA,"RAP1A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"496","RBM10",112,"Novel","8241",-1.03,NA,"SNRPC, IK",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"497","RBM39",151,"Novel","9584",-2.811,NA,"SRPK2, SAP30BP, PRPF38A, UBC, MFAP1, NDUFA1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"498","RBPJ",102,"Novel","3516",-1.657,NA,"SNW1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"499","RDX",499,"Regulation of actin cytoskeleton","5962",-0.829,NA,"UBC, EZR",2,"EZR",1,NA,0,NA,0,"EZR",1,NA,0,NA,0,1
"500","RELA",86,"Toll-like receptor signaling pathway","5970",-1.159,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; Amoebiasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Pathways in cancer ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","RAC3, SP1, JUN, KAT2B, STAT1, TAF1, MAP2K6, PARP1, BCL3, MAP3K8, NFKBIB, NFKBIE, CXCL8, IKBKB, TBK1, HDAC2, NFKB1, NFKBIA, CHUK, UBC, PPP2CA, MAP3K7",22,"RAC3",1,"PPP2CA, NFKBIA, NFKB1, JUN, IKBKB, CHUK",6,"TBK1, MAP3K7, STAT1, MAP2K6, NFKBIA, NFKB1, JUN, IKBKB, MAP3K8, CHUK",10,"RAC3",1,NA,0,"STAT1, MAP3K8, MAP3K7, MAP2K6, JUN, IKBKB",6,7
"501","RERE",628,"Novel","473",-3.857,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"502","RET",136,"Novel","5979",-1.1,"Endocytosis ; Pathways in cancer","PDLIM7, PTK2, MAPK1, CRK, MAPK3, UBC",6,"PTK2, MAPK3, MAPK1, CRK",4,"MAPK3, MAPK1",2,"MAPK3, MAPK1",2,"PTK2, MAPK3, MAPK1, CRK",4,NA,0,NA,0,4
"503","RHOA",29,"Regulation of actin cytoskeleton","387",0.021,NA,"VAV1, MSN, EZR, PAK1, FADD, MAPK8, ROCK1, ARHGEF12, ARHGDIB, FAS, PPP1R12A, ARHGAP35, ARHGAP32, ARHGAP5, UBB, UBC",16,"ARHGEF12, EZR, VAV1, ROCK1, PAK1, PPP1R12A, MSN, ARHGAP35",8,"FADD, MAPK8, FAS",3,"FADD, MAPK8",2,"ARHGEF12, EZR, VAV1, ROCK1, PAK1, PPP1R12A, MSN, ARHGAP35",8,NA,0,NA,0,8
"504","RIPK1",58,"Toll-like receptor signaling pathway","8737",-1.786,"Toll-like receptor signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Apoptosis","CASP8, IKBKB, MAP3K7, FADD, TICAM1, CFLAR, TNFRSF1A, CYLD, FAS, UBC, RPS27A",11,NA,0,"TICAM1, CFLAR, FADD, TNFRSF1A, IKBKB, CASP8, FAS",7,"TICAM1, FADD, MAP3K7, IKBKB, CASP8",5,NA,0,"TNFRSF1A, CFLAR",2,"TICAM1, MAP3K7, IKBKB",3,5
"505","ROCK1",303,"Regulation of actin cytoskeleton","6093",-0.471,NA,"LIMK2, RHOA",2,"LIMK2, RHOA",2,NA,0,NA,0,"LIMK2, RHOA",2,NA,0,NA,0,2
"506","ROCK2",595,"Regulation of actin cytoskeleton","9475",-0.125,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"507","RPL19",75,"Novel","6143",-1.301,NA,"NIFK, EFTUD2, RPS2, UBC, RPS27A, GNB2L1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"508","RPS2",73,"Novel","6187",-2.276,NA,"RPL19, NIFK, EFTUD2, EIF1, UBB, RPS27A, UBC, GNB2L1",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"509","RPS27A",56,"Novel","6233",-1.463,NA,"RIPK1, GNB2L1, RPS2, RPL19, STAT1, TRAF3, ACACB, PDGFRB, EIF1, CSF1R, OTUD5, NFKBIA, UBC, PCNA, VCP, EGFR, TRAF6, PARK2",18,"PDGFRB, EGFR",2,"TRAF6, NFKBIA",2,"RIPK1, TRAF6, TRAF3, STAT1, NFKBIA",5,"PDGFRB, EGFR",2,NA,0,"STAT1, RIPK1",2,4
"510","RRAGA",520,"Novel","10670",-1.745,NA,"ACACB",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"511","RRAS",436,"Regulation of actin cytoskeleton","6237",0.247,NA,"PIK3CA, RAF1, ARAF, UBC, SOS1, PIK3CG, PIK3CD",7,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, ARAF",6,"PIK3CG, PIK3CD, PIK3CA",3,"PIK3CG, PIK3CD, PIK3CA",3,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, ARAF",6,NA,0,NA,0,6
"512","RRAS2",486,"Regulation of actin cytoskeleton","22800",0.613,NA,"PIK3CA, PIK3CG, PIK3CD",3,"PIK3CG, PIK3CD, PIK3CA",3,"PIK3CG, PIK3CD, PIK3CA",3,"PIK3CG, PIK3CD, PIK3CA",3,"PIK3CG, PIK3CD, PIK3CA",3,NA,0,NA,0,3
"513","RREB1",635,"Novel","6239",-1.489,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"514","RRP1",401,"Novel","8568",-2.297,NA,"CSNK2A2, NIFK, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"515","RRP9",76,"Novel","9136",-1.033,NA,"NIFK, UBC, THOC1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"516","RUNX1",298,"Novel","861",-1.935,"Pathways in cancer ; Chronic myeloid leukemia","ELF4, SUV39H1, FOS, HDAC2, JUN, YAP1, SMAD3, UBC",8,NA,0,"SMAD3, JUN, FOS",3,"JUN, FOS",2,NA,0,NA,0,"JUN",1,1
"517","SAP30BP",257,"Novel","29115",-1.2,NA,"DYNC1H1, THOC1, RBM39, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"518","SATB1",431,"Novel","6304",-1.392,NA,"UBE2I",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"519","SEC61A1",368,"Novel","29927",-1.801,"Phagosome","DAD1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"520","SERPINB1",402,"Novel","1992",-3.396,"Amoebiasis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"521","SERPINE1",353,"Chagas disease (American trypanosomiasis)","5054",0.622,NA,"F2",1,"F2",1,NA,0,NA,0,"F2",1,NA,0,NA,0,1
"522","SETMAR",641,"Novel","6419",-1.75,"Lysine degradation","TOP2A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
